,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2017-08-12,Sat,Matchweek 1,Away,D 3–3,Liverpool,Watford,Y*,CM,90,46,68,67.6,1094,348,13,18,72.2,23,33,69.7,10,15,66.7,0,0.1,0.1,1,6,2,0,9,Match Report
1,2017-08-19,Sat,Matchweek 2,Home,W 1–0,Liverpool,Crystal Palace,Y*,"CM,DM",90,63,83,75.9,1143,225,26,28,92.9,29,37,78.4,6,14,42.9,0,0.1,0.1,1,10,0,0,3,Match Report
2,2017-08-27,Sun,Matchweek 3,Home,W 4–0,Liverpool,Arsenal,Y*,CM,90,53,68,77.9,1028,226,22,24,91.7,20,28,71.4,9,13,69.2,0,0.0,0.2,1,5,1,0,2,Match Report
3,2017-09-09,Sat,Matchweek 4,Away,L 0–5,Liverpool,Manchester City,Y*,"DM,CM",90,42,56,75.0,650,183,22,27,81.5,14,16,87.5,4,8,50.0,0,0.1,0.1,1,3,1,1,2,Match Report
4,2017-09-16,Sat,Matchweek 5,Home,D 1–1,Liverpool,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2017-09-23,Sat,Matchweek 6,Away,W 3–2,Liverpool,Leicester City,Y*,CM,90,58,80,72.5,1022,367,26,32,81.3,24,29,82.8,6,14,42.9,0,0.1,0.3,3,6,2,0,12,Match Report
6,2017-10-01,Sun,Matchweek 7,Away,D 1–1,Liverpool,Newcastle Utd,Y*,CM,90,69,86,80.2,1349,390,27,30,90.0,33,40,82.5,8,13,61.5,0,0.0,0.0,1,13,1,0,15,Match Report
7,2017-10-14,Sat,Matchweek 8,Home,D 0–0,Liverpool,Manchester Utd,Y*,CM,90,94,106,88.7,1499,494,42,44,95.5,45,49,91.8,4,10,40.0,0,0.1,0.0,4,11,0,0,14,Match Report
8,2017-10-22,Sun,Matchweek 9,Away,L 1–4,Liverpool,Tottenham,Y*,CM,90,56,63,88.9,1171,288,23,23,100.0,24,27,88.9,9,12,75.0,1,0.2,0.0,1,8,0,0,7,Match Report
9,2017-10-28,Sat,Matchweek 10,Home,W 3–0,Liverpool,Huddersfield,Y*,CM,90,104,126,82.5,1874,618,40,44,90.9,57,66,86.4,7,14,50.0,0,0.0,0.1,1,20,3,0,20,Match Report
