,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
12,2017-11-25,Sat,Matchweek 13,Home,L 0–3,Newcastle Utd,Watford,Y,FW,90,21,24,87.5,342,66,12,13,92.3,4,5,80.0,3,4,75.0,0,0.0,0.0,0,2,0,0,2,Match Report
13,2017-11-28,Tue,Matchweek 14,Away,D 2–2,Newcastle Utd,West Brom,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2017-12-02,Sat,Matchweek 15,Away,L 1–3,Newcastle Utd,Chelsea,Y,FW,90,15,18,83.3,187,13,12,14,85.7,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Match Report
20,2017-12-30,Sat,Matchweek 21,Home,D 0–0,Newcastle Utd,Brighton,Y,FW,90,7,15,46.7,70,8,4,6,66.7,2,4,50.0,0,1,0.0,0,0.0,0.0,1,1,0,0,0,Match Report
22,2018-01-13,Sat,Matchweek 23,Home,D 1–1,Newcastle Utd,Swansea City,Y,FW,63,8,14,57.1,95,31,4,6,66.7,3,3,100.0,0,3,0.0,0,0.0,0.0,1,0,1,0,2,Match Report
23,2018-01-20,Sat,Matchweek 24,Away,L 1–3,Newcastle Utd,Manchester City,N,FW,15,6,6,100.0,114,32,2,2,100.0,3,3,100.0,1,1,100.0,0,0.0,0.1,0,1,1,0,2,Match Report
26,2018-02-11,Sun,Matchweek 27,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,FW,79,22,28,78.6,225,41,16,19,84.2,2,4,50.0,1,1,100.0,1,0.1,0.1,1,0,0,0,1,Match Report
28,2018-03-03,Sat,Matchweek 29,Away,L 0–2,Newcastle Utd,Liverpool,Y,FW,65,6,12,50.0,141,4,2,6,33.3,3,4,75.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Match Report
29,2018-03-10,Sat,Matchweek 30,Home,W 3–0,Newcastle Utd,Southampton,Y,FW,68,14,20,70.0,157,51,10,13,76.9,4,4,100.0,0,2,0.0,1,0.6,0.5,1,1,0,0,1,Match Report
30,2018-03-31,Sat,Matchweek 32,Home,W 1–0,Newcastle Utd,Huddersfield,Y,FW,74,12,20,60.0,178,4,7,11,63.6,4,6,66.7,1,2,50.0,0,0.1,0.0,2,1,0,0,1,Match Report
32,2018-04-15,Sun,Matchweek 34,Home,W 2–1,Newcastle Utd,Arsenal,Y,FW,62,9,16,56.3,89,21,5,9,55.6,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
35,2018-05-05,Sat,Matchweek 37,Away,L 1–2,Newcastle Utd,Watford,Y,FW,90,11,15,73.3,161,4,5,7,71.4,6,6,100.0,0,2,0.0,0,0.1,0.1,1,0,0,0,0,Match Report
