,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2017-08-19,Sat,Matchweek 2,Away,W 2–0,Watford,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2017-08-26,Sat,Matchweek 3,Home,D 0–0,Watford,Brighton,N,FW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2017-09-09,Sat,Matchweek 4,Away,W 2–0,Watford,Southampton,N,FW,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2017-09-16,Sat,Matchweek 5,Home,L 0–6,Watford,Manchester City,N,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2017-09-23,Sat,Matchweek 6,Away,W 2–1,Watford,Swansea City,N,FW,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2017-09-30,Sat,Matchweek 7,Away,D 2–2,Watford,West Brom,Y*,FW,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
6,2017-10-14,Sat,Matchweek 8,Home,W 2–1,Watford,Arsenal,N,FW,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2017-10-21,Sat,Matchweek 9,Away,L 2–4,Watford,Chelsea,Y*,FW,79,6,6,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
8,2017-10-28,Sat,Matchweek 10,Home,L 0–1,Watford,Stoke City,Y*,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2017-11-28,Tue,Matchweek 14,Home,L 2–4,Watford,Manchester Utd,N,FW,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2017-12-02,Sat,Matchweek 15,Home,D 1–1,Watford,Tottenham,Y,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2017-12-09,Sat,Matchweek 16,Away,L 0–1,Watford,Burnley,Y*,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2017-12-12,Tue,Matchweek 17,Away,L 1–2,Watford,Crystal Palace,Y*,FW,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2017-12-16,Sat,Matchweek 18,Home,L 1–4,Watford,Huddersfield,Y*,FW,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2018-01-13,Sat,Matchweek 23,Home,D 2–2,Watford,Southampton,N,"FW,DM",45,4,4,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
17,2018-01-20,Sat,Matchweek 24,Away,L 0–2,Watford,Leicester City,Y*,"FW,LW",90,4,3,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
18,2018-01-31,Wed,Matchweek 25,Away,D 0–0,Watford,Stoke City,Y*,FW,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2018-02-05,Mon,Matchweek 26,Home,W 4–1,Watford,Chelsea,Y*,FW,89,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2018-02-10,Sat,Matchweek 27,Away,L 0–2,Watford,West Ham,Y*,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2018-02-24,Sat,Matchweek 28,Home,W 1–0,Watford,Everton,Y*,FW,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
22,2018-03-03,Sat,Matchweek 29,Home,W 1–0,Watford,West Brom,Y*,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2018-03-11,Sun,Matchweek 30,Away,L 0–3,Watford,Arsenal,Y*,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2018-03-17,Sat,Matchweek 31,Away,L 0–5,Watford,Liverpool,Y*,FW,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2018-03-31,Sat,Matchweek 32,Home,D 2–2,Watford,Bournemouth,Y*,FW,90,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
26,2018-04-07,Sat,Matchweek 33,Home,L 1–2,Watford,Burnley,Y*,FW,90,4,4,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
27,2018-04-14,Sat,Matchweek 34,Away,L 0–1,Watford,Huddersfield,Y*,FW,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2018-04-21,Sat,Matchweek 35,Home,D 0–0,Watford,Crystal Palace,Y*,FW,90,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
29,2018-04-30,Mon,Matchweek 36,Away,L 0–2,Watford,Tottenham,N,FW,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
30,2018-05-05,Sat,Matchweek 37,Home,W 2–1,Watford,Newcastle Utd,Y*,FW,61,4,2,0,0,2,0,0,1,1,0,0,0,0,0,Match Report
31,2018-05-13,Sun,Matchweek 38,Away,L 0–1,Watford,Manchester Utd,N,FW,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
