,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2017-08-12,Sat,Matchweek 1,Home,D 0–0,Southampton,Swansea City,Y,CB,90,31,37,83.8,579,176,12,12,100.0,17,18,94.4,1,5,20.0,0,0.1,0.1,1,0,0,0,2,Match Report
1,2017-08-19,Sat,Matchweek 2,Home,W 3–2,Southampton,West Ham,Y,CB,90,44,48,91.7,697,263,22,23,95.7,20,20,100.0,2,5,40.0,0,0.0,0.0,0,2,0,0,3,Match Report
2,2017-08-26,Sat,Matchweek 3,Away,D 0–0,Southampton,Huddersfield,Y,CB,90,44,60,73.3,754,359,22,23,95.7,20,22,90.9,2,11,18.2,0,0.0,0.0,0,1,0,0,3,Match Report
3,2017-09-09,Sat,Matchweek 4,Home,L 0–2,Southampton,Watford,Y,CB,90,37,49,75.5,778,301,11,14,78.6,22,24,91.7,4,10,40.0,0,0.0,0.0,0,1,0,0,1,Match Report
4,2017-09-16,Sat,Matchweek 5,Away,W 1–0,Southampton,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2017-10-29,Sun,Matchweek 10,Away,D 1–1,Southampton,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
8,2017-12-10,Sun,Matchweek 16,Home,D 1–1,Southampton,Arsenal,Y,RB,90,27,37,73.0,484,302,12,13,92.3,10,13,76.9,3,8,37.5,0,0.0,0.0,0,5,0,0,3,Match Report
9,2017-12-13,Wed,Matchweek 17,Home,L 1–4,Southampton,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2017-12-16,Sat,Matchweek 18,Away,L 0–1,Southampton,Chelsea,Y,CB,90,45,56,80.4,865,299,17,19,89.5,21,25,84.0,6,9,66.7,0,0.1,0.2,1,3,1,1,4,Match Report
11,2017-12-23,Sat,Matchweek 19,Home,D 1–1,Southampton,Huddersfield,Y,RB,90,23,43,53.5,415,257,8,11,72.7,11,23,47.8,3,6,50.0,0,0.0,0.0,0,1,0,0,3,Match Report
12,2017-12-26,Tue,Matchweek 20,Away,L 2–5,Southampton,Tottenham,Y,RB,90,28,47,59.6,421,175,21,25,84.0,4,11,36.4,3,9,33.3,0,0.0,0.0,0,4,0,0,3,Match Report
13,2017-12-30,Sat,Matchweek 21,Away,D 0–0,Southampton,Manchester Utd,Y,RB,90,29,42,69.0,542,288,15,15,100.0,9,15,60.0,5,9,55.6,0,0.0,0.0,0,1,0,0,0,Match Report
14,2018-01-02,Tue,Matchweek 22,Home,L 1–2,Southampton,Crystal Palace,Y,CB,90,49,57,86.0,939,283,15,16,93.8,29,31,93.5,5,9,55.6,0,0.0,0.0,0,0,0,0,2,Match Report
15,2018-01-13,Sat,Matchweek 23,Away,D 2–2,Southampton,Watford,Y,CB,90,17,27,63.0,388,216,6,7,85.7,9,11,81.8,2,6,33.3,0,0.0,0.0,0,1,0,0,1,Match Report
16,2018-01-21,Sun,Matchweek 24,Home,D 1–1,Southampton,Tottenham,Y,CB,90,21,27,77.8,403,140,6,7,85.7,11,13,84.6,3,6,50.0,0,0.0,0.0,0,1,0,0,0,Match Report
17,2018-01-31,Wed,Matchweek 25,Home,D 1–1,Southampton,Brighton,Y,CB,90,53,60,88.3,867,308,26,26,100.0,21,23,91.3,4,9,44.4,0,0.0,0.0,0,4,0,0,2,Match Report
18,2018-02-03,Sat,Matchweek 26,Away,W 3–2,Southampton,West Brom,Y,CB,90,39,51,76.5,698,294,19,25,76.0,16,19,84.2,4,7,57.1,0,0.1,0.2,1,0,0,0,2,Match Report
19,2018-02-11,Sun,Matchweek 27,Home,L 0–2,Southampton,Liverpool,Y,CB,90,55,66,83.3,1053,479,24,25,96.0,21,23,91.3,9,12,75.0,0,0.0,0.0,0,4,0,0,3,Match Report
20,2018-02-24,Sat,Matchweek 28,Away,D 1–1,Southampton,Burnley,Y,CB,90,21,39,53.8,364,196,8,8,100.0,13,19,68.4,0,10,0.0,0,0.0,0.0,0,2,0,0,3,Match Report
21,2018-03-03,Sat,Matchweek 29,Home,D 0–0,Southampton,Stoke City,Y,CB,90,25,33,75.8,448,144,8,11,72.7,14,16,87.5,1,3,33.3,0,0.0,0.0,0,2,0,0,1,Match Report
22,2018-03-10,Sat,Matchweek 30,Away,L 0–3,Southampton,Newcastle Utd,Y,CB,90,46,57,80.7,815,365,20,23,87.0,22,25,88.0,4,8,50.0,0,0.0,0.0,0,3,0,0,1,Match Report
23,2018-03-31,Sat,Matchweek 32,Away,L 0–3,Southampton,West Ham,Y,CB,90,32,44,72.7,540,219,13,14,92.9,16,21,76.2,2,8,25.0,0,0.0,0.0,1,3,0,0,2,Match Report
24,2018-04-08,Sun,Matchweek 33,Away,L 2–3,Southampton,Arsenal,Y,CB,89,26,35,74.3,532,322,13,14,92.9,8,14,57.1,4,4,100.0,0,0.0,0.0,0,2,0,0,1,Match Report
26,2018-04-28,Sat,Matchweek 36,Home,W 2–1,Southampton,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
27,2018-05-05,Sat,Matchweek 37,Away,D 1–1,Southampton,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
28,2018-05-08,Tue,Matchweek 31,Away,W 1–0,Southampton,Swansea City,Y,CB,90,31,46,67.4,627,284,10,13,76.9,16,21,76.2,5,11,45.5,0,0.0,0.0,0,1,0,0,2,Match Report
29,2018-05-13,Sun,Matchweek 38,Home,L 0–1,Southampton,Manchester City,Y,CB,90,14,22,63.6,231,145,6,6,100.0,7,11,63.6,1,3,33.3,0,0.0,0.0,0,2,0,0,3,Match Report
