,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
2,2017-08-26,Sat,Matchweek 3,Home,L 1–2,Bournemouth,Manchester City,Y,FW,90.0,9.0,15.0,60.0,124.0,58.0,3.0,3.0,100.0,4.0,8.0,50.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,2.0,Match Report
3,2017-09-09,Sat,Matchweek 4,Away,L 0–3,Bournemouth,Arsenal,Y,"LM,FW,WB",90.0,12.0,19.0,63.2,187.0,17.0,6.0,11.0,54.5,6.0,7.0,85.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
4,2017-09-15,Fri,Matchweek 5,Home,W 2–1,Bournemouth,Brighton,Y,FW,89.0,24.0,29.0,82.8,310.0,39.0,14.0,15.0,93.3,7.0,9.0,77.8,1.0,1.0,100.0,0.0,0.0,0.1,0.0,1.0,2.0,0.0,3.0,Match Report
6,2017-09-30,Sat,Matchweek 7,Home,D 0–0,Bournemouth,Leicester City,Y,FW,90.0,24.0,36.0,66.7,336.0,100.0,12.0,16.0,75.0,10.0,17.0,58.8,1.0,1.0,100.0,0.0,0.5,0.2,4.0,0.0,4.0,0.0,7.0,Match Report
7,2017-10-14,Sat,Matchweek 8,Away,L 0–1,Bournemouth,Tottenham,Y,FW,90.0,10.0,20.0,50.0,235.0,34.0,2.0,7.0,28.6,6.0,10.0,60.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Match Report
9,2017-11-04,Sat,Matchweek 11,Away,W 1–0,Bournemouth,Newcastle Utd,Y,FW,90.0,24.0,30.0,80.0,470.0,205.0,10.0,13.0,76.9,11.0,11.0,100.0,3.0,6.0,50.0,0.0,0.8,0.3,6.0,2.0,7.0,1.0,12.0,Match Report
11,2017-11-25,Sat,Matchweek 13,Away,D 0–0,Bournemouth,Swansea City,Y,FW,90.0,20.0,24.0,83.3,335.0,53.0,10.0,11.0,90.9,10.0,12.0,83.3,0.0,1.0,0.0,0.0,0.1,0.1,2.0,1.0,2.0,1.0,4.0,Match Report
12,2017-11-29,Wed,Matchweek 14,Home,L 1–2,Bournemouth,Burnley,Y,"FW,RM",90.0,27.0,36.0,75.0,442.0,99.0,13.0,15.0,86.7,13.0,18.0,72.2,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Match Report
13,2017-12-03,Sun,Matchweek 15,Home,D 1–1,Bournemouth,Southampton,Y,FW,90.0,19.0,25.0,76.0,257.0,29.0,8.0,10.0,80.0,6.0,7.0,85.7,1.0,1.0,100.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,1.0,Match Report
15,2017-12-13,Wed,Matchweek 17,Away,L 0–1,Bournemouth,Manchester Utd,Y,"FW,RM",90.0,21.0,29.0,72.4,351.0,47.0,8.0,9.0,88.9,12.0,17.0,70.6,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Match Report
18,2017-12-26,Tue,Matchweek 20,Home,D 3–3,Bournemouth,West Ham,Y,FW,64.0,16.0,18.0,88.9,283.0,95.0,8.0,8.0,100.0,7.0,9.0,77.8,1.0,1.0,100.0,1.0,0.2,0.0,2.0,2.0,0.0,0.0,0.0,Match Report
21,2018-01-20,Sat,Matchweek 24,Away,D 1–1,Bournemouth,West Ham,N,LW,6.0,7.0,10.0,70.0,107.0,52.0,6.0,7.0,85.7,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Match Report
23,2018-02-03,Sat,Matchweek 26,Home,W 2–1,Bournemouth,Stoke City,N,"FW,LM",78.0,24.0,37.0,64.9,347.0,86.0,15.0,21.0,71.4,8.0,12.0,66.7,1.0,3.0,33.3,0.0,0.5,0.2,2.0,3.0,1.0,0.0,6.0,Match Report
25,2018-02-24,Sat,Matchweek 28,Home,D 2–2,Bournemouth,Newcastle Utd,Y,"FW,LM",90.0,21.0,34.0,61.8,285.0,95.0,12.0,17.0,70.6,8.0,13.0,61.5,0.0,2.0,0.0,0.0,0.1,0.2,1.0,3.0,4.0,0.0,8.0,Match Report
26,2018-03-03,Sat,Matchweek 29,Away,D 1–1,Bournemouth,Leicester City,Y,FW,89.0,19.0,31.0,61.3,283.0,20.0,11.0,15.0,73.3,7.0,12.0,58.3,1.0,1.0,100.0,0.0,0.1,0.1,2.0,0.0,1.0,1.0,1.0,Match Report
