,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2017-08-12,Sat,Matchweek 1,Home,W 1–0,Everton,Stoke City,Y,"WB,LB",90,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2017-08-21,Mon,Matchweek 2,Away,D 1–1,Everton,Manchester City,Y,"LB,WB",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2017-08-27,Sun,Matchweek 3,Away,L 0–2,Everton,Chelsea,Y,"WB,LB",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2017-09-09,Sat,Matchweek 4,Home,L 0–3,Everton,Tottenham,Y*,LB,90,5,3,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2017-09-17,Sun,Matchweek 5,Away,L 0–4,Everton,Manchester Utd,Y,WB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2017-09-23,Sat,Matchweek 6,Home,W 2–1,Everton,Bournemouth,Y*,LB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2017-10-01,Sun,Matchweek 7,Home,L 0–1,Everton,Burnley,Y*,LB,90,8,8,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2017-10-15,Sun,Matchweek 8,Away,D 1–1,Everton,Brighton,Y,LB,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2017-10-22,Sun,Matchweek 9,Home,L 2–5,Everton,Arsenal,Y,"WB,LB",90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2017-10-29,Sun,Matchweek 10,Away,L 0–2,Everton,Leicester City,Y,LB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2017-11-05,Sun,Matchweek 11,Home,W 3–2,Everton,Watford,Y,LB,90,1,0,1,0,0,0,0,1,0,1,0,0,0,0,Match Report
11,2017-11-18,Sat,Matchweek 12,Away,D 2–2,Everton,Crystal Palace,Y,LB,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2017-11-26,Sun,Matchweek 13,Away,L 1–4,Everton,Southampton,Y,LB,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2018-03-03,Sat,Matchweek 29,Away,L 1–2,Everton,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2018-03-10,Sat,Matchweek 30,Home,W 2–0,Everton,Brighton,Y,LB,90,8,6,0,1,0,1,0,2,1,0,1,0,0,0,Match Report
16,2018-03-17,Sat,Matchweek 31,Away,W 2–1,Everton,Stoke City,Y,LB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2018-03-31,Sat,Matchweek 32,Home,L 1–3,Everton,Manchester City,Y,LB,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2018-04-07,Sat,Matchweek 33,Home,D 0–0,Everton,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2018-04-14,Sat,Matchweek 34,Away,D 1–1,Everton,Swansea City,Y,"LB,WB",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2018-04-23,Mon,Matchweek 35,Home,W 1–0,Everton,Newcastle Utd,Y,LB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2018-04-28,Sat,Matchweek 36,Away,W 2–0,Everton,Huddersfield,Y,"LB,WB",90,3,2,1,0,0,0,0,1,1,0,0,0,0,0,Match Report
22,2018-05-05,Sat,Matchweek 37,Home,D 1–1,Everton,Southampton,Y,"WB,LB",90,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2018-05-13,Sun,Matchweek 38,Away,L 1–3,Everton,West Ham,Y,"LB,LW",90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
