,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-11-25,Sat,Matchweek 13,Home,L 0–3,Newcastle Utd,Watford,Y,FW,90,0,0,0,0,0,0,0,0,32,0,1,1,0.0,0.0,0.0,1,0,21,24,87.5,2,16,0,3,1,1,0,0,0,0,0,0,0,0,0,0,342,66,12,92.3,4,5,80.0,3,4,75.0,0.0,0,2,0,0
2,2017-12-02,Sat,Matchweek 15,Away,L 1–3,Newcastle Utd,Chelsea,Y,FW,90,1,0,0,0,1,1,0,0,25,0,0,0,0.3,0.3,0.0,0,0,15,18,83.3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,13,12,85.7,2,3,66.7,1,1,100.0,0.0,0,1,0,0
3,2017-12-30,Sat,Matchweek 21,Home,D 0–0,Newcastle Utd,Brighton,Y,FW,90,0,0,0,0,3,1,0,0,30,2,0,0,0.3,0.3,0.0,2,0,7,15,46.7,0,24,3,2,1,1,0,0,0,0,0,0,0,0,0,0,70,8,4,66.7,2,4,50.0,0,1,0.0,0.0,1,1,0,0
4,2018-01-13,Sat,Matchweek 23,Home,D 1–1,Newcastle Utd,Swansea City,Y,FW,63,0,0,0,0,3,1,0,0,20,3,0,0,0.4,0.4,0.0,3,0,8,14,57.1,2,14,1,0,0,3,0,0,0,0,0,0,0,0,0,0,95,31,4,66.7,3,3,100.0,0,3,0.0,0.0,1,0,1,0
5,2018-01-20,Sat,Matchweek 24,Away,L 1–3,Newcastle Utd,Manchester City,N,FW,15,0,0,0,0,1,0,0,0,8,0,0,0,0.3,0.3,0.0,0,0,6,6,100.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,32,2,100.0,3,3,100.0,1,1,100.0,0.1,0,1,1,0
6,2018-02-11,Sun,Matchweek 27,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,FW,79,0,1,0,0,1,0,0,0,38,0,0,4,0.1,0.1,0.1,4,0,22,28,78.6,1,18,1,0,0,3,0,0,0,0,0,0,0,0,0,0,225,41,16,84.2,2,4,50.0,1,1,100.0,0.1,1,0,0,0
7,2018-03-03,Sat,Matchweek 29,Away,L 0–2,Newcastle Utd,Liverpool,Y,FW,65,0,0,0,0,1,0,0,0,14,0,1,0,0.0,0.0,0.0,1,0,6,12,50.0,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,141,4,2,33.3,3,4,75.0,1,2,50.0,0.0,0,0,0,0
8,2018-03-10,Sat,Matchweek 30,Home,W 3–0,Newcastle Utd,Southampton,Y,FW,68,0,1,0,0,1,1,0,0,24,0,1,0,0.0,0.0,0.6,1,1,14,20,70.0,1,14,1,1,0,1,0,0,0,0,1,0,0,0,0,0,157,51,10,76.9,4,4,100.0,0,2,0.0,0.5,1,1,0,0
9,2018-03-31,Sat,Matchweek 32,Home,W 1–0,Newcastle Utd,Huddersfield,Y,FW,74,0,0,0,0,6,1,0,0,28,1,0,0,0.7,0.7,0.1,3,0,12,20,60.0,1,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,178,4,7,63.6,4,6,66.7,1,2,50.0,0.0,2,1,0,0
10,2018-04-15,Sun,Matchweek 34,Home,W 2–1,Newcastle Utd,Arsenal,Y,FW,62,0,0,0,0,0,0,0,0,21,0,0,2,0.0,0.0,0.0,1,1,9,16,56.3,1,8,2,1,0,1,0,0,0,0,1,0,0,0,0,0,89,21,5,55.6,2,3,66.7,0,1,0.0,0.0,0,1,0,0
11,2018-05-05,Sat,Matchweek 37,Away,L 1–2,Newcastle Utd,Watford,Y,FW,90,0,0,0,0,2,0,0,0,19,0,0,0,0.1,0.1,0.1,2,0,11,15,73.3,0,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0,161,4,5,71.4,6,6,100.0,0,2,0.0,0.1,1,0,0,0
