,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-12,Sat,Matchweek 1,Away,D 0–0,Swansea City,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,67,1,1,4,0.0,0.0,0.0,0,0,41,50,82.0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,388,15,100.0,19,21,90.5,7,14,50.0,0.0,0,1,0,0
1,2017-08-19,Sat,Matchweek 2,Home,L 0–4,Swansea City,Manchester Utd,Y*,CB,90,0,0,0,0,0,0,0,0,38,3,1,0,0.0,0.0,0.0,0,0,24,30,80.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,221,8,80.0,15,16,93.8,1,3,33.3,0.0,0,1,0,0
2,2017-08-26,Sat,Matchweek 3,Away,W 2–0,Swansea City,Crystal Palace,Y*,CB,90,0,0,0,0,0,0,0,0,58,1,0,0,0.0,0.0,0.0,0,0,43,49,87.8,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,355,7,87.5,26,30,86.7,10,11,90.9,0.0,0,1,0,0
3,2017-09-10,Sun,Matchweek 4,Home,L 0–1,Swansea City,Newcastle Utd,Y*,CB,90,0,0,0,0,0,0,0,0,73,2,2,1,0.0,0.0,0.0,0,0,52,58,89.7,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,483,6,85.7,35,38,92.1,11,13,84.6,0.0,0,1,0,0
4,2017-09-16,Sat,Matchweek 5,Away,D 0–0,Swansea City,Tottenham,Y*,CB,90,0,0,0,0,0,0,0,0,36,1,0,2,0.0,0.0,0.0,0,0,11,14,78.6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,93,1,100.0,9,11,81.8,1,1,100.0,0.0,0,1,0,0
5,2017-09-23,Sat,Matchweek 6,Home,L 1–2,Swansea City,Watford,Y*,CB,90,0,0,0,0,0,0,0,0,63,2,3,0,0.0,0.0,0.0,0,0,40,52,76.9,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,384,8,80.0,29,36,80.6,3,5,60.0,0.0,0,2,0,0
6,2017-09-30,Sat,Matchweek 7,Away,L 0–1,Swansea City,West Ham,Y*,CB,90,0,0,0,0,0,0,0,0,71,1,0,1,0.0,0.0,0.0,0,0,53,64,82.8,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,514,12,100.0,28,32,87.5,12,18,66.7,0.0,0,4,0,0
7,2017-10-14,Sat,Matchweek 8,Home,W 2–0,Swansea City,Huddersfield,Y,CB,90,0,0,0,0,0,0,0,0,56,2,4,1,0.0,0.0,0.0,0,0,35,43,81.4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,342,8,80.0,18,21,85.7,9,12,75.0,0.0,0,2,0,0
8,2017-10-21,Sat,Matchweek 9,Home,L 1–2,Swansea City,Leicester City,Y,CB,90,0,0,0,0,1,1,0,0,64,3,0,0,0.0,0.0,0.0,3,0,41,50,82.0,7,16,0,1,0,3,0,0,0,0,0,0,0,0,0,0,883,540,15,100.0,17,21,81.0,9,12,75.0,0.0,1,8,0,0
9,2017-10-28,Sat,Matchweek 10,Away,L 1–2,Swansea City,Arsenal,Y*,CB,90,0,0,0,0,0,0,0,0,39,0,3,2,0.0,0.0,0.0,0,0,20,26,76.9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,167,4,80.0,13,13,100.0,2,7,28.6,0.0,0,1,0,0
