,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2017-08-12,Sat,Matchweek 1,Home,L 0–2,Brighton,Manchester City,Y,CB,90.0,8.0,12.0,66.7,162.0,48.0,3.0,4.0,75.0,4.0,5.0,80.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
1,2017-08-19,Sat,Matchweek 2,Away,L 0–2,Brighton,Leicester City,Y,CB,90.0,53.0,62.0,85.5,1184.0,471.0,9.0,9.0,100.0,31.0,33.0,93.9,13.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
2,2017-08-26,Sat,Matchweek 3,Away,D 0–0,Brighton,Watford,Y,CB,90.0,48.0,59.0,81.4,1081.0,247.0,8.0,11.0,72.7,30.0,30.0,100.0,10.0,17.0,58.8,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,Match Report
3,2017-09-09,Sat,Matchweek 4,Home,W 3–1,Brighton,West Brom,Y,CB,90.0,43.0,47.0,91.5,848.0,213.0,14.0,14.0,100.0,26.0,27.0,96.3,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Match Report
4,2017-09-15,Fri,Matchweek 5,Away,L 1–2,Brighton,Bournemouth,Y,CB,90.0,29.0,42.0,69.0,708.0,181.0,7.0,12.0,58.3,14.0,16.0,87.5,8.0,14.0,57.1,0.0,0.2,0.0,1.0,1.0,0.0,0.0,1.0,Match Report
5,2017-09-24,Sun,Matchweek 6,Home,W 1–0,Brighton,Newcastle Utd,Y,CB,90.0,43.0,53.0,81.1,975.0,211.0,9.0,10.0,90.0,24.0,29.0,82.8,9.0,13.0,69.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report
6,2017-10-01,Sun,Matchweek 7,Away,L 0–2,Brighton,Arsenal,Y,CB,90.0,21.0,23.0,91.3,333.0,86.0,9.0,10.0,90.0,10.0,10.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
7,2017-10-15,Sun,Matchweek 8,Home,D 1–1,Brighton,Everton,Y,CB,72.0,21.0,25.0,84.0,471.0,149.0,5.0,6.0,83.3,13.0,15.0,86.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Match Report
8,2017-10-20,Fri,Matchweek 9,Away,W 3–0,Brighton,West Ham,Y,CB,90.0,26.0,31.0,83.9,462.0,227.0,14.0,15.0,93.3,9.0,9.0,100.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Match Report
9,2017-10-29,Sun,Matchweek 10,Home,D 1–1,Brighton,Southampton,Y,CB,90.0,49.0,61.0,80.3,1154.0,436.0,10.0,11.0,90.9,30.0,33.0,90.9,9.0,16.0,56.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Match Report
10,2017-11-04,Sat,Matchweek 11,Away,W 1–0,Brighton,Swansea City,Y,CB,90.0,24.0,33.0,72.7,581.0,227.0,7.0,8.0,87.5,11.0,13.0,84.6,6.0,11.0,54.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Match Report
11,2017-11-20,Mon,Matchweek 12,Home,D 2–2,Brighton,Stoke City,Y,CB,90.0,36.0,51.0,70.6,681.0,280.0,11.0,14.0,78.6,18.0,24.0,75.0,6.0,12.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Match Report
12,2017-11-25,Sat,Matchweek 13,Away,L 0–1,Brighton,Manchester Utd,Y,CB,90.0,23.0,35.0,65.7,440.0,121.0,8.0,12.0,66.7,12.0,16.0,75.0,2.0,5.0,40.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Match Report
13,2017-11-28,Tue,Matchweek 14,Home,D 0–0,Brighton,Crystal Palace,Y,CB,90.0,41.0,50.0,82.0,861.0,264.0,9.0,13.0,69.2,23.0,23.0,100.0,8.0,12.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Match Report
14,2017-12-02,Sat,Matchweek 15,Home,L 1–5,Brighton,Liverpool,Y,CB,90.0,55.0,60.0,91.7,1286.0,401.0,11.0,12.0,91.7,30.0,30.0,100.0,12.0,16.0,75.0,0.0,0.1,0.1,1.0,3.0,0.0,0.0,0.0,Match Report
15,2017-12-09,Sat,Matchweek 16,Away,L 0–2,Brighton,Huddersfield,Y,CB,90.0,26.0,43.0,60.5,589.0,253.0,8.0,14.0,57.1,12.0,15.0,80.0,6.0,14.0,42.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Match Report
16,2017-12-13,Wed,Matchweek 17,Away,L 0–2,Brighton,Tottenham,Y,CB,90.0,14.0,18.0,77.8,334.0,92.0,5.0,6.0,83.3,4.0,5.0,80.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Match Report
17,2017-12-16,Sat,Matchweek 18,Home,D 0–0,Brighton,Burnley,Y,CB,90.0,40.0,49.0,81.6,828.0,265.0,11.0,11.0,100.0,21.0,23.0,91.3,7.0,14.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Match Report
19,2017-12-26,Tue,Matchweek 20,Away,L 0–2,Brighton,Chelsea,Y,CB,90.0,33.0,36.0,91.7,858.0,277.0,5.0,5.0,100.0,18.0,18.0,100.0,10.0,12.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report
20,2017-12-30,Sat,Matchweek 21,Away,D 0–0,Brighton,Newcastle Utd,Y,CB,90.0,35.0,47.0,74.5,792.0,201.0,9.0,11.0,81.8,16.0,22.0,72.7,9.0,12.0,75.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,1.0,Match Report
