,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-01-30,Tue,Matchweek 25,Home,D 1–1,West Ham,Crystal Palace,Y,AM,90,3,2,1,0,0,0,0,1,1,0,0,0,0,0,Match Report
1,2018-02-03,Sat,Matchweek 26,Away,L 1–3,West Ham,Brighton,Y,"AM,LM",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-02-10,Sat,Matchweek 27,Home,W 2–0,West Ham,Watford,Y,RW,76,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2018-02-24,Sat,Matchweek 28,Away,L 1–4,West Ham,Liverpool,Y,"AM,LM",82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2018-03-03,Sat,Matchweek 29,Away,L 1–4,West Ham,Swansea City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2018-03-10,Sat,Matchweek 30,Home,L 0–3,West Ham,Burnley,Y,AM,70,3,2,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2018-03-31,Sat,Matchweek 32,Home,W 3–0,West Ham,Southampton,Y,AM,90,5,3,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2018-04-08,Sun,Matchweek 33,Away,D 1–1,West Ham,Chelsea,Y,AM,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2018-04-16,Mon,Matchweek 34,Home,D 1–1,West Ham,Stoke City,Y,AM,85,7,2,1,2,0,2,0,0,0,0,0,0,0,0,Match Report
9,2018-04-22,Sun,Matchweek 35,Away,L 1–4,West Ham,Arsenal,Y,AM,59,2,0,1,1,0,0,0,0,0,0,0,0,0,0,Match Report
10,2018-04-29,Sun,Matchweek 36,Home,L 1–4,West Ham,Manchester City,N,AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2018-05-05,Sat,Matchweek 37,Away,W 2–0,West Ham,Leicester City,Y,AM,90,4,3,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
12,2018-05-10,Thu,Matchweek 31,Home,D 0–0,West Ham,Manchester Utd,Y,AM,90,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2018-05-13,Sun,Matchweek 38,Home,W 3–1,West Ham,Everton,Y,"AM,FW",90,4,3,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
