,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-19,Sat,Matchweek 2,Home,W 1–0,Liverpool,Crystal Palace,Y,"LM,DM,CM",90,0,0,0,0,2,1,0,0,122,2,0,1,0.2,0.2,0.0,9,0,105,115,91.3,19,80,2,1,1,6,2,1,0,0,0,0,0,0,0,0,1948,544,48,92.3,41,43,95.3,14,17,82.4,0.1,0,15,2,0
1,2017-08-27,Sun,Matchweek 3,Home,W 4–0,Liverpool,Arsenal,N,"LM,RW",11,0,0,0,0,0,0,0,0,14,0,2,0,0.0,0.0,0.0,1,0,11,12,91.7,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,196,57,4,100.0,5,5,100.0,2,3,66.7,0.0,1,0,1,0
2,2017-09-09,Sat,Matchweek 4,Away,L 0–5,Liverpool,Manchester City,N,DM,33,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,9,11,81.8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122,27,6,100.0,3,3,100.0,0,1,0.0,0.0,0,1,0,0
3,2017-09-16,Sat,Matchweek 5,Home,D 1–1,Liverpool,Burnley,Y*,RM,90,0,0,0,0,3,0,0,0,91,1,0,1,0.1,0.1,0.2,6,0,66,84,78.6,10,49,4,0,0,6,0,0,0,0,0,0,0,0,0,0,1074,293,30,90.9,33,38,86.8,1,7,14.3,0.2,6,11,2,0
6,2017-10-22,Sun,Matchweek 9,Away,L 1–4,Liverpool,Tottenham,Y,"RM,RB",90,0,0,0,0,1,1,0,0,96,7,1,0,0.0,0.0,0.0,2,0,60,82,73.2,11,55,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1087,306,31,86.1,20,22,90.9,7,18,38.9,0.0,1,12,1,0
7,2017-10-28,Sat,Matchweek 10,Home,W 3–0,Liverpool,Huddersfield,Y,RM,90,0,1,0,0,2,1,0,0,104,4,1,2,0.1,0.1,0.4,6,1,73,90,81.1,10,46,3,1,0,3,3,0,0,0,0,1,0,0,0,0,1400,457,29,87.9,32,34,94.1,10,19,52.6,0.4,4,7,3,2
8,2017-11-04,Sat,Matchweek 11,Away,W 4–1,Liverpool,West Ham,N,"AM,CM",14,0,0,0,0,1,0,0,0,12,2,0,0,0.0,0.0,0.0,1,0,5,11,45.5,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,63,18,1,50.0,3,4,75.0,0,1,0.0,0.0,0,0,0,0
9,2017-11-18,Sat,Matchweek 12,Home,W 3–0,Liverpool,Southampton,N,"RM,RW",11,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,77,5,100.0,6,6,100.0,1,2,50.0,0.0,0,2,0,0
10,2017-11-25,Sat,Matchweek 13,Home,D 1–1,Liverpool,Chelsea,Y,RM,90,0,0,0,0,1,0,0,0,80,4,1,2,0.0,0.0,0.1,4,0,56,66,84.8,10,44,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1017,372,23,95.8,26,31,83.9,7,10,70.0,0.1,2,11,2,0
11,2017-11-29,Wed,Matchweek 14,Away,W 3–0,Liverpool,Stoke City,N,RW,24,0,0,0,0,1,0,0,0,24,1,0,0,0.0,0.0,0.0,1,1,13,20,65.0,1,13,1,1,0,1,0,0,0,0,1,0,0,0,0,0,221,88,6,75.0,4,5,80.0,2,5,40.0,0.0,0,2,0,0
12,2017-12-02,Sat,Matchweek 15,Away,W 5–1,Liverpool,Brighton,Y,DM,90,0,0,0,0,0,0,0,0,79,4,0,1,0.0,0.0,0.0,1,0,65,73,89.0,6,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1023,287,33,94.3,25,28,89.3,4,7,57.1,0.1,1,10,0,0
13,2017-12-10,Sun,Matchweek 16,Home,D 1–1,Liverpool,Everton,Y,"LM,CM",90,0,0,0,0,3,0,0,0,103,0,0,3,0.2,0.2,0.3,5,0,83,95,87.4,18,78,5,0,0,3,1,0,1,0,0,0,0,0,0,0,1509,475,38,92.7,35,39,89.7,9,13,69.2,0.2,1,16,6,1
16,2017-12-22,Fri,Matchweek 19,Away,D 3–3,Liverpool,Arsenal,N,"DM,WB",78,0,0,0,0,0,0,0,0,66,3,1,3,0.0,0.0,0.0,2,1,45,56,80.4,6,36,1,1,1,2,0,0,0,0,1,0,0,0,0,0,734,317,17,85.0,26,29,89.7,2,6,33.3,0.0,0,9,0,0
17,2017-12-26,Tue,Matchweek 20,Home,W 5–0,Liverpool,Swansea City,N,LB,16,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,9,11,81.8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,15,3,100.0,5,6,83.3,1,1,100.0,0.0,0,0,0,0
18,2017-12-30,Sat,Matchweek 21,Home,W 2–1,Liverpool,Leicester City,Y*,LM,90,0,1,0,0,1,0,1,0,98,0,0,2,0.1,0.1,0.7,4,1,78,91,85.7,20,67,5,0,0,4,0,0,0,0,1,0,0,0,0,0,1363,470,39,95.1,25,27,92.6,12,18,66.7,0.2,3,15,3,0
19,2018-01-14,Sun,Matchweek 23,Home,W 4–3,Liverpool,Manchester City,N,CM,12,0,0,0,0,0,0,1,0,7,2,0,1,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,20,1,100.0,2,2,100.0,0,1,0.0,0.0,0,1,0,0
