,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2018-01-20,Sat,Matchweek 24,Home,W 2–0,Leicester City,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2018-01-31,Wed,Matchweek 25,Away,L 1–2,Leicester City,Everton,N,"AM,RW",33,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,1,0,11,15,73.3,3,8,0,0,0,Match Report
2,2018-02-03,Sat,Matchweek 26,Home,D 1–1,Leicester City,Swansea City,Y,"RM,FW",90,0,0,0,0,2,1,1,0,49,0,1,1,0.2,0.2,0.0,4,0,24,34,70.6,1,29,1,5,2,Match Report
3,2018-02-10,Sat,Matchweek 27,Away,L 1–5,Leicester City,Manchester City,Y,"RM,FW",61,0,0,0,0,0,0,0,0,27,0,1,0,0.0,0.0,0.0,0,0,13,18,72.2,1,19,2,2,1,Match Report
4,2018-02-24,Sat,Matchweek 28,Home,D 1–1,Leicester City,Stoke City,N,LW,30,0,0,0,0,0,0,0,0,22,2,0,0,0.0,0.0,0.0,3,0,10,12,83.3,1,9,1,2,0,Match Report
5,2018-03-03,Sat,Matchweek 29,Home,D 1–1,Leicester City,Bournemouth,N,LW,12,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,0,9,1,0,0,Match Report
6,2018-03-10,Sat,Matchweek 30,Away,W 4–1,Leicester City,West Brom,N,RW,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,1,3,3,100.0,0,2,1,0,0,Match Report
7,2018-03-31,Sat,Matchweek 32,Away,W 2–0,Leicester City,Brighton,N,"FW,LM",35,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,1,11,14,78.6,2,12,2,2,1,Match Report
8,2018-04-07,Sat,Matchweek 33,Home,L 1–2,Leicester City,Newcastle Utd,Y,"AM,LW",75,0,0,0,0,1,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,25,27,92.6,2,28,3,5,3,Match Report
9,2018-04-14,Sat,Matchweek 34,Away,L 1–2,Leicester City,Burnley,N,LM,27,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.1,2,1,9,13,69.2,1,6,1,0,0,Match Report
10,2018-04-19,Thu,Matchweek 35,Home,D 0–0,Leicester City,Southampton,N,"FW,LM",15,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,3,0,8,9,88.9,0,6,3,4,3,Match Report
11,2018-04-28,Sat,Matchweek 36,Away,L 0–5,Leicester City,Crystal Palace,N,"LM,FW",45,0,0,0,0,0,0,0,0,26,0,0,2,0.0,0.0,0.0,0,0,12,17,70.6,0,15,2,5,2,Match Report
12,2018-05-05,Sat,Matchweek 37,Home,L 0–2,Leicester City,West Ham,Y,LM,60,0,0,0,0,1,0,0,0,41,1,0,1,0.0,0.0,0.0,1,0,24,29,82.8,0,29,2,5,2,Match Report
13,2018-05-09,Wed,Matchweek 31,Home,W 3–1,Leicester City,Arsenal,Y,LM,71,0,1,0,0,1,1,0,0,41,2,3,1,0.2,0.2,0.2,5,1,22,31,71.0,5,31,6,1,0,Match Report
14,2018-05-13,Sun,Matchweek 38,Away,L 4–5,Leicester City,Tottenham,N,LW,30,0,0,0,0,0,0,0,0,17,3,2,1,0.0,0.0,0.1,2,0,4,6,66.7,2,10,1,3,2,Match Report
