,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-01-01,Mon,Matchweek 22,Home,W 3–0,Leicester City,Huddersfield,N,CM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-01-20,Sat,Matchweek 24,Home,W 2–0,Leicester City,Watford,N,CM,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
3,2018-01-31,Wed,Matchweek 25,Away,L 1–2,Leicester City,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2018-02-03,Sat,Matchweek 26,Home,D 1–1,Leicester City,Swansea City,Y,CM,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2018-02-10,Sat,Matchweek 27,Away,L 1–5,Leicester City,Manchester City,Y,"CM,FW",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2018-02-24,Sat,Matchweek 28,Home,D 1–1,Leicester City,Stoke City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2018-03-03,Sat,Matchweek 29,Home,D 1–1,Leicester City,Bournemouth,Y,"LM,CM",58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2018-03-31,Sat,Matchweek 32,Away,W 2–0,Leicester City,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
10,2018-04-07,Sat,Matchweek 33,Home,L 1–2,Leicester City,Newcastle Utd,Y,DM,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2018-04-14,Sat,Matchweek 34,Away,L 1–2,Leicester City,Burnley,Y,CM,90,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2018-04-19,Thu,Matchweek 35,Home,D 0–0,Leicester City,Southampton,Y,CM,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2018-04-28,Sat,Matchweek 36,Away,L 0–5,Leicester City,Crystal Palace,N,CM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2018-05-05,Sat,Matchweek 37,Home,L 0–2,Leicester City,West Ham,Y,"FW,CM",90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2018-05-09,Wed,Matchweek 31,Home,W 3–1,Leicester City,Arsenal,Y,CM,90,4,1,1,0,0,0,2,0,0,0,0,0,0,0,Match Report
16,2018-05-13,Sun,Matchweek 38,Away,L 4–5,Leicester City,Tottenham,Y,DM,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
