,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-11,Fri,Matchweek 1,Away,L 3–4,Leicester City,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,57,1,1,3,0.0,0.0,0.1,1,0,26,49,53.1,2,22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,435,210,15,83.3,7,15,46.7,4,16,25.0,0.2,1,3,2,1
1,2017-08-19,Sat,Matchweek 2,Home,W 2–0,Leicester City,Brighton,Y,LB,90,0,0,0,0,0,0,0,0,67,1,0,1,0.0,0.0,0.0,2,0,49,61,80.3,5,31,1,1,1,2,0,0,0,0,0,0,0,0,0,0,708,228,28,90.3,17,19,89.5,3,6,50.0,0.0,0,1,1,0
2,2017-08-26,Sat,Matchweek 3,Away,L 0–2,Leicester City,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,39,1,4,3,0.0,0.0,0.1,3,0,18,27,66.7,3,9,0,0,0,0,2,0,0,1,0,0,0,0,0,0,321,136,10,76.9,5,8,62.5,3,6,50.0,0.0,3,1,0,0
3,2017-09-09,Sat,Matchweek 4,Home,L 1–2,Leicester City,Chelsea,Y,LB,90,0,0,0,0,1,0,0,0,73,2,3,3,0.0,0.0,0.1,2,0,45,62,72.6,6,38,5,1,1,1,0,0,0,0,0,0,0,0,0,0,823,377,22,84.6,13,15,86.7,8,16,50.0,0.0,1,4,1,1
5,2017-09-30,Sat,Matchweek 7,Away,D 0–0,Leicester City,Bournemouth,Y,LB,90,0,0,0,0,1,0,0,0,70,2,3,1,0.0,0.0,0.0,0,0,33,51,64.7,3,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,543,280,19,79.2,7,11,63.6,6,11,54.5,0.0,0,3,0,0
6,2017-10-16,Mon,Matchweek 8,Home,D 1–1,Leicester City,West Brom,Y,"LB,CB",90,0,0,0,0,0,0,0,0,105,6,1,0,0.0,0.0,0.1,2,0,68,91,74.7,8,53,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1113,373,30,83.3,27,33,81.8,7,16,43.8,0.1,1,6,3,2
7,2017-10-21,Sat,Matchweek 9,Away,W 2–1,Leicester City,Swansea City,Y,LB,90,0,0,0,0,0,0,1,0,60,1,6,0,0.0,0.0,0.0,2,0,30,52,57.7,4,24,2,1,1,1,1,0,0,0,0,0,0,0,0,0,530,209,15,83.3,10,15,66.7,5,15,33.3,0.0,1,2,0,0
8,2017-10-29,Sun,Matchweek 10,Home,W 2–0,Leicester City,Everton,Y,LB,90,0,1,0,0,0,0,0,0,75,0,3,1,0.0,0.0,0.0,1,1,42,64,65.6,2,31,0,2,1,1,0,0,0,0,1,0,0,0,0,0,674,314,22,81.5,17,24,70.8,2,11,18.2,0.0,1,3,0,0
9,2017-11-04,Sat,Matchweek 11,Away,D 2–2,Leicester City,Stoke City,Y,LB,90,0,0,0,0,0,0,0,0,62,2,1,1,0.0,0.0,0.0,3,0,31,53,58.5,4,28,2,1,1,3,0,0,0,0,0,0,0,0,0,0,586,128,15,78.9,11,22,50.0,5,10,50.0,0.0,0,3,0,0
10,2017-11-18,Sat,Matchweek 12,Home,L 0–2,Leicester City,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,39,1,2,0,0.0,0.0,0.0,1,0,24,32,75.0,0,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,360,194,16,94.1,5,8,62.5,2,6,33.3,0.0,1,1,0,0
