,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2018-01-20,Sat,Matchweek 24,Away,L 0–2,Huddersfield,Stoke City,Y,AM,59,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,1,0,14,20,70.0,4,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,46,10,83.3,4,5,80.0,0,1,0.0,0.0,0,2,0,0
3,2018-02-11,Sun,Matchweek 27,Home,W 4–1,Huddersfield,Bournemouth,Y,AM,90,1,0,0,0,5,1,0,0,40,2,0,0,0.5,0.5,0.0,5,2,16,25,64.0,1,26,5,2,2,2,0,1,2,0,0,0,1,0,1,0,247,30,6,100.0,4,6,66.7,2,5,40.0,0.0,1,2,0,0
4,2018-02-24,Sat,Matchweek 28,Away,W 2–1,Huddersfield,West Brom,Y,AM,76,0,1,0,0,3,1,0,0,44,2,1,0,0.2,0.2,0.4,3,1,14,29,48.3,1,30,2,2,1,1,1,0,0,0,1,0,0,0,0,0,223,63,10,55.6,2,3,66.7,2,7,28.6,0.2,2,1,0,0
5,2018-03-10,Sat,Matchweek 30,Home,D 0–0,Huddersfield,Swansea City,Y,AM,64,0,0,0,0,4,0,0,0,49,0,0,0,0.2,0.2,0.1,7,0,34,38,89.5,2,36,1,2,1,6,0,0,0,0,0,0,0,0,0,0,486,63,22,95.7,7,8,87.5,2,2,100.0,0.1,4,0,2,0
6,2018-03-17,Sat,Matchweek 31,Home,L 0–2,Huddersfield,Crystal Palace,Y,AM,70,0,0,0,0,0,0,0,0,37,3,0,1,0.0,0.0,0.0,0,0,15,22,68.2,2,23,2,3,2,0,0,0,0,0,0,0,0,0,0,0,188,46,10,76.9,4,7,57.1,0,1,0.0,0.0,0,2,0,0
7,2018-03-31,Sat,Matchweek 32,Away,L 0–1,Huddersfield,Newcastle Utd,Y,FW,90,0,0,0,0,1,0,0,0,42,3,0,1,0.0,0.0,0.0,1,0,14,26,53.8,3,22,0,4,2,1,0,0,0,0,0,0,0,0,0,0,246,90,9,64.3,3,8,37.5,2,3,66.7,0.1,1,2,1,1
8,2018-04-07,Sat,Matchweek 33,Away,D 1–1,Huddersfield,Brighton,Y,FW,90,0,0,0,0,2,0,0,0,50,2,1,0,0.1,0.1,0.1,4,0,30,46,65.2,11,22,2,2,2,1,1,2,0,0,0,0,0,0,0,0,596,228,15,83.3,11,16,68.8,4,8,50.0,0.1,1,6,1,0
9,2018-04-14,Sat,Matchweek 34,Home,W 1–0,Huddersfield,Watford,Y,"AM,RM",90,0,0,0,0,0,0,1,0,47,1,1,0,0.0,0.0,0.2,3,0,25,38,65.8,4,17,3,2,0,3,0,0,0,0,0,0,0,0,0,0,460,118,13,100.0,8,13,61.5,4,11,36.4,0.2,2,1,1,1
10,2018-04-28,Sat,Matchweek 36,Home,L 0–2,Huddersfield,Everton,Y,"AM,RW",90,0,0,0,0,1,0,0,0,58,1,1,1,0.0,0.0,0.4,4,0,31,47,66.0,7,39,3,2,1,2,2,0,0,0,0,0,0,0,0,0,623,168,12,80.0,14,22,63.6,5,10,50.0,0.2,3,3,3,0
11,2018-05-06,Sun,Matchweek 37,Away,D 0–0,Huddersfield,Manchester City,Y,FW,81,0,0,0,0,1,1,0,0,34,1,0,1,0.0,0.0,0.1,2,0,15,25,60.0,0,18,1,1,1,0,1,0,1,0,0,0,0,0,0,0,189,65,8,100.0,5,8,62.5,0,1,0.0,0.1,1,0,0,0
12,2018-05-09,Wed,Matchweek 35,Away,D 1–1,Huddersfield,Chelsea,N,"FW,LW",38,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,0,0,4,7,57.1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,6,1,100.0,3,3,100.0,0,3,0.0,0.0,0,1,0,0
13,2018-05-13,Sun,Matchweek 38,Home,L 0–1,Huddersfield,Arsenal,Y,"FW,CM,LM",90,0,0,0,0,2,0,0,0,54,1,1,1,0.1,0.1,0.7,6,0,31,46,67.4,6,33,3,1,1,5,1,0,0,0,0,0,0,0,0,0,550,238,14,82.4,8,11,72.7,6,10,60.0,0.3,5,4,4,1
