,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-12,Sat,Matchweek 1,Home,L 0–3,Crystal Palace,Huddersfield,Y,WB,90,0,0,0,0,3,1,0,0,69,2,2,3,0.1,0.1,0.3,5,0,40,58,69.0,3,15,2,2,2,0,5,0,0,0,0,0,0,0,0,0,705,345,22,91.7,12,20,60.0,6,10,60.0,0.2,4,3,1,0
1,2017-08-19,Sat,Matchweek 2,Away,L 0–1,Crystal Palace,Liverpool,Y,WB,83,0,0,0,0,0,0,1,0,37,4,5,2,0.0,0.0,0.0,0,0,13,23,56.5,2,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,228,130,9,75.0,1,3,33.3,2,6,33.3,0.0,0,2,0,0
2,2017-08-26,Sat,Matchweek 3,Home,L 0–2,Crystal Palace,Swansea City,Y,WB,45,0,0,0,0,0,0,0,0,40,2,1,0,0.0,0.0,0.0,1,0,23,32,71.9,2,17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,302,137,15,93.8,6,10,60.0,1,3,33.3,0.0,0,1,0,0
5,2017-09-23,Sat,Matchweek 6,Away,L 0–5,Crystal Palace,Manchester City,Y,LB,90,0,0,0,0,1,0,0,0,45,2,3,1,0.0,0.0,0.0,0,0,27,39,69.2,2,29,2,4,4,0,0,0,0,0,0,0,0,0,0,0,490,189,14,70.0,9,11,81.8,4,7,57.1,0.0,0,0,1,1
6,2017-09-30,Sat,Matchweek 7,Away,L 0–4,Crystal Palace,Manchester Utd,Y,LB,90,0,0,0,0,0,0,0,0,49,3,0,0,0.0,0.0,0.0,0,0,30,41,73.2,2,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,444,162,17,94.4,12,17,70.6,1,2,50.0,0.0,0,2,0,0
7,2017-10-14,Sat,Matchweek 8,Home,W 2–1,Crystal Palace,Chelsea,Y,LB,90,0,0,0,0,2,0,0,0,47,3,2,1,0.4,0.4,0.1,3,0,27,33,81.8,4,19,1,0,0,2,0,0,0,1,0,0,0,0,0,0,375,108,18,100.0,4,6,66.7,3,7,42.9,0.0,2,3,0,0
8,2017-10-21,Sat,Matchweek 9,Away,L 0–1,Crystal Palace,Newcastle Utd,Y,LB,90,0,0,0,0,1,0,1,0,53,1,1,2,0.0,0.0,0.0,1,0,33,44,75.0,2,25,2,1,1,0,0,1,0,0,0,0,0,0,0,0,598,245,17,89.5,12,18,66.7,4,6,66.7,0.0,0,1,0,0
13,2017-12-12,Tue,Matchweek 17,Home,W 2–1,Crystal Palace,Watford,N,"RB,LM",24,0,0,0,0,0,0,1,0,20,0,2,0,0.0,0.0,0.0,0,0,14,16,87.5,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,188,80,9,100.0,4,6,66.7,1,1,100.0,0.0,0,1,0,0
16,2017-12-31,Sun,Matchweek 21,Home,D 0–0,Crystal Palace,Manchester City,Y,LB,90,0,0,0,0,2,0,1,0,40,3,1,1,0.0,0.0,0.0,2,0,12,26,46.2,0,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,221,85,6,60.0,4,9,44.4,2,7,28.6,0.0,0,0,0,0
17,2018-01-02,Tue,Matchweek 22,Away,W 2–1,Crystal Palace,Southampton,N,"LB,LM",45,0,0,0,0,0,0,0,0,22,0,2,1,0.0,0.0,0.0,1,0,11,18,61.1,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173,117,4,100.0,6,11,54.5,0,1,0.0,0.0,0,0,0,0
18,2018-01-13,Sat,Matchweek 23,Home,W 1–0,Crystal Palace,Burnley,Y,LB,90,0,0,0,0,1,0,0,0,49,2,0,1,0.0,0.0,0.3,3,0,31,42,73.8,2,18,2,0,0,0,2,0,0,0,0,0,0,0,0,0,487,200,16,84.2,8,12,66.7,4,8,50.0,0.0,2,2,0,0
19,2018-01-20,Sat,Matchweek 24,Away,L 1–4,Crystal Palace,Arsenal,Y,LB,90,0,0,0,0,1,0,0,0,67,1,1,1,0.0,0.0,0.0,0,0,47,60,78.3,8,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,778,356,25,92.6,17,20,85.0,4,9,44.4,0.1,0,1,3,0
20,2018-01-30,Tue,Matchweek 25,Away,D 1–1,Crystal Palace,West Ham,Y,LB,90,0,0,0,0,1,1,0,0,92,2,1,1,0.1,0.1,0.1,3,0,67,79,84.8,5,51,2,1,0,1,2,0,0,0,0,0,0,0,0,0,1017,386,45,97.8,17,24,70.8,4,7,57.1,0.1,2,3,4,3
21,2018-02-04,Sun,Matchweek 26,Home,D 1–1,Crystal Palace,Newcastle Utd,Y,LB,90,0,0,0,0,2,0,0,0,71,3,3,0,0.1,0.1,0.5,5,0,42,59,71.2,8,45,1,3,3,4,0,1,0,0,0,0,0,0,0,0,726,366,22,95.7,16,25,64.0,4,9,44.4,0.2,2,12,3,1
22,2018-02-10,Sat,Matchweek 27,Away,L 1–3,Crystal Palace,Everton,Y,LB,90,0,0,0,0,3,1,1,0,66,0,2,1,0.1,0.1,0.1,6,0,42,52,80.8,4,27,0,2,0,4,2,0,0,0,0,0,0,0,0,0,697,395,24,88.9,14,19,73.7,3,5,60.0,0.3,1,2,3,1
23,2018-02-25,Sun,Matchweek 28,Home,L 0–1,Crystal Palace,Tottenham,Y,LB,90,0,0,0,0,1,0,0,0,59,4,4,2,0.0,0.0,0.0,0,0,24,40,60.0,4,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,424,276,11,84.6,12,21,57.1,1,3,33.3,0.0,0,0,3,0
24,2018-03-05,Mon,Matchweek 29,Home,L 2–3,Crystal Palace,Manchester Utd,Y,LB,90,1,0,0,0,1,1,0,0,44,1,2,2,0.1,0.1,0.1,1,0,23,35,65.7,3,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,320,218,12,75.0,9,12,75.0,1,3,33.3,0.1,1,3,1,0
25,2018-03-10,Sat,Matchweek 30,Away,L 1–2,Crystal Palace,Chelsea,Y,LB,90,1,0,0,0,2,2,1,0,73,1,2,3,0.3,0.3,0.0,1,0,42,58,72.4,4,38,3,1,1,0,1,0,0,0,0,0,0,0,0,0,703,347,21,91.3,17,23,73.9,4,10,40.0,0.0,0,2,1,0
26,2018-03-17,Sat,Matchweek 31,Away,W 2–0,Crystal Palace,Huddersfield,Y,LB,90,0,0,0,0,0,0,0,0,57,0,4,0,0.0,0.0,0.0,2,0,41,51,80.4,5,28,3,1,1,2,0,0,0,0,0,0,0,0,0,0,790,526,14,100.0,23,26,88.5,4,8,50.0,0.1,0,4,1,0
27,2018-03-31,Sat,Matchweek 32,Home,L 1–2,Crystal Palace,Liverpool,Y,LB,90,0,0,0,0,1,1,0,0,64,4,0,1,0.1,0.1,0.0,1,0,41,55,74.5,11,37,3,1,1,1,0,0,0,0,0,0,0,0,0,0,628,403,25,92.6,12,15,80.0,4,11,36.4,0.0,0,7,0,0
28,2018-04-07,Sat,Matchweek 33,Away,D 2–2,Crystal Palace,Bournemouth,Y,LB,90,0,0,0,0,3,1,0,0,55,1,2,0,0.6,0.6,0.0,1,0,36,47,76.6,4,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0,512,145,22,88.0,11,13,84.6,2,6,33.3,0.0,0,1,0,0
29,2018-04-14,Sat,Matchweek 34,Home,W 3–2,Crystal Palace,Brighton,Y,LB,90,0,0,0,0,1,0,0,0,49,1,2,0,0.1,0.1,0.0,2,0,31,40,77.5,2,23,3,1,1,1,0,1,0,0,0,0,0,0,0,0,503,264,20,83.3,5,9,55.6,4,5,80.0,0.0,0,0,1,0
30,2018-04-21,Sat,Matchweek 35,Away,D 0–0,Crystal Palace,Watford,Y,LB,90,0,0,0,0,1,0,1,0,50,1,0,0,0.0,0.0,0.0,2,0,33,44,75.0,1,27,0,2,2,1,0,0,1,0,0,0,0,0,0,0,479,182,16,88.9,14,19,73.7,1,2,50.0,0.0,1,0,1,0
31,2018-04-28,Sat,Matchweek 36,Home,W 5–0,Crystal Palace,Leicester City,Y,LB,90,1,0,0,0,2,1,0,0,63,1,2,0,0.1,0.1,0.1,2,1,50,53,94.3,6,38,2,2,2,2,0,0,0,0,1,0,0,0,0,0,807,286,24,100.0,23,24,95.8,3,5,60.0,0.1,1,7,3,0
32,2018-05-05,Sat,Matchweek 37,Away,W 2–1,Crystal Palace,Stoke City,Y,LB,90,1,0,0,0,2,1,0,0,67,0,1,0,0.3,0.3,0.0,0,0,41,58,70.7,0,28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,643,246,18,81.8,17,25,68.0,4,7,57.1,0.0,0,2,0,0
33,2018-05-13,Sun,Matchweek 38,Home,W 2–0,Crystal Palace,West Brom,Y,LB,81,1,1,0,0,2,1,0,0,77,5,1,0,0.7,0.7,0.6,4,3,60,66,90.9,6,47,3,3,3,2,0,2,0,0,1,0,2,0,0,0,907,200,32,97.0,24,27,88.9,3,4,75.0,0.4,2,4,2,0
