,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-09-10,Sun,Matchweek 4,Home,L 0–1,Swansea City,Newcastle Utd,Y,RM,68,0,0,0,0,1,0,0,0,62,0,1,1,0.0,0.0,0.0,2,0,39,50,78.0,3,44,2,2,1,Match Report
1,2017-09-16,Sat,Matchweek 5,Away,D 0–0,Swansea City,Tottenham,Y,CM,57,0,0,0,0,0,0,0,0,22,1,2,0,0.0,0.0,0.0,0,0,13,17,76.5,0,17,1,6,5,Match Report
2,2017-09-23,Sat,Matchweek 6,Home,L 1–2,Swansea City,Watford,N,AM,6,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,3,1,0,0,Match Report
3,2017-09-30,Sat,Matchweek 7,Away,L 0–1,Swansea City,West Ham,Y,RM,90,0,0,0,0,1,0,1,0,84,2,0,0,0.1,0.1,0.1,3,0,60,73,82.2,8,53,5,4,2,Match Report
5,2017-10-21,Sat,Matchweek 9,Home,L 1–2,Swansea City,Leicester City,Y,RM,77,0,0,0,0,2,0,0,0,64,1,3,0,0.0,0.0,0.0,2,1,45,53,84.9,11,33,3,3,2,Match Report
7,2017-11-18,Sat,Matchweek 12,Away,L 0–2,Swansea City,Burnley,Y,LM,90,0,0,0,0,4,0,0,0,53,0,0,0,0.1,0.1,0.1,1,0,29,43,67.4,6,29,5,7,3,Match Report
8,2017-11-25,Sat,Matchweek 13,Home,D 0–0,Swansea City,Bournemouth,Y,AM,70,0,0,0,0,3,0,0,0,57,2,1,0,0.1,0.1,0.0,3,0,36,49,73.5,4,37,4,4,4,Match Report
9,2017-11-29,Wed,Matchweek 14,Away,L 0–1,Swansea City,Chelsea,Y,AM,45,0,0,0,0,0,0,0,0,29,2,0,1,0.0,0.0,0.0,0,0,15,22,68.2,2,9,1,1,0,Match Report
10,2017-12-02,Sat,Matchweek 15,Away,L 1–2,Swansea City,Stoke City,N,RM,6,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,6,8,75.0,0,8,1,0,0,Match Report
12,2017-12-18,Mon,Matchweek 18,Away,L 1–3,Swansea City,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2017-12-23,Sat,Matchweek 19,Home,D 1–1,Swansea City,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2017-12-26,Tue,Matchweek 20,Away,L 0–5,Swansea City,Liverpool,N,CM,13,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,1,0,11,11,100.0,2,10,2,0,0,Match Report
15,2017-12-30,Sat,Matchweek 21,Away,W 2–1,Swansea City,Watford,Y,"AM,CM,LM",90,0,0,0,0,0,0,0,0,51,0,0,2,0.0,0.0,0.0,0,0,37,44,84.1,5,34,5,8,5,Match Report
