,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-12,Sat,Matchweek 1,Home,W 1–0,West Brom,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,34,0,7,2,0.0,0.0,0.0,0,0,14,21,66.7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,207,7,100.0,2,4,50.0,5,9,55.6,0.0,0,2,0,0
1,2017-08-19,Sat,Matchweek 2,Away,W 1–0,West Brom,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,32,0,2,2,0.3,0.3,0.0,1,0,14,23,60.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,132,5,83.3,4,5,80.0,3,10,30.0,0.0,0,0,0,0
2,2017-08-27,Sun,Matchweek 3,Home,D 1–1,West Brom,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,38,0,1,1,0.0,0.0,0.0,1,1,21,32,65.6,1,22,0,1,1,1,0,0,0,0,1,0,0,0,0,0,419,138,4,100.0,12,14,85.7,3,10,30.0,0.0,0,1,0,0
3,2017-09-09,Sat,Matchweek 4,Away,L 1–3,West Brom,Brighton,Y,"RB,CB",90,0,0,0,0,0,0,0,0,72,2,3,0,0.0,0.0,0.3,2,0,47,60,78.3,10,33,3,2,1,2,0,0,0,0,0,0,0,0,0,0,904,407,19,76.0,22,24,91.7,6,10,60.0,0.1,1,5,3,2
4,2017-09-16,Sat,Matchweek 5,Home,D 0–0,West Brom,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,25,36,69.4,2,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,427,274,15,93.8,6,10,60.0,4,10,40.0,0.0,0,2,1,1
5,2017-09-25,Mon,Matchweek 6,Away,L 0–2,West Brom,Arsenal,Y,"CB,RB",90,0,0,0,0,0,0,1,0,23,0,1,0,0.0,0.0,0.0,1,0,12,17,70.6,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290,92,1,33.3,9,9,100.0,2,5,40.0,0.0,0,2,0,0
6,2017-09-30,Sat,Matchweek 7,Home,D 2–2,West Brom,Watford,Y,RB,90,0,0,0,0,0,0,0,0,42,4,0,0,0.0,0.0,0.0,0,0,19,33,57.6,5,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,437,263,3,100.0,14,20,70.0,2,9,22.2,0.0,0,3,1,1
7,2017-10-16,Mon,Matchweek 8,Away,D 1–1,West Brom,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,75,1,3,4,0.0,0.0,0.0,2,0,33,60,55.0,3,32,2,0,0,1,0,0,1,0,0,0,0,0,0,0,565,296,18,75.0,11,21,52.4,4,12,33.3,0.0,1,2,1,1
8,2017-10-21,Sat,Matchweek 9,Away,L 0–1,West Brom,Southampton,Y,"CB,RB",87,0,0,0,0,0,0,0,0,29,0,1,0,0.0,0.0,0.0,0,0,14,21,66.7,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,249,155,11,84.6,1,4,25.0,2,4,50.0,0.0,0,3,1,0
10,2017-12-26,Tue,Matchweek 20,Home,D 0–0,West Brom,Everton,Y,RB,90,0,0,0,0,3,0,1,0,71,3,3,1,0.5,0.5,0.0,2,0,38,56,67.9,7,31,3,1,1,2,0,0,0,0,0,0,0,0,0,0,682,470,21,75.0,10,14,71.4,7,12,58.3,0.1,1,5,3,2
