,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-12,Sat,Matchweek 1,Away,W 2–0,Manchester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,102,0,0,1,0.0,0.0,0.0,0,0,96,99,97.0,3,78,5,0,0,Match Report
1,2017-08-21,Mon,Matchweek 2,Home,D 1–1,Manchester City,Everton,Y,CB,64,0,0,0,0,0,0,0,0,30,0,2,0,0.0,0.0,0.0,0,0,26,28,92.9,0,15,0,0,0,Match Report
3,2017-09-09,Sat,Matchweek 4,Home,W 5–0,Manchester City,Liverpool,Y,CB,90,0,0,0,0,1,1,0,0,110,2,3,0,0.1,0.1,0.0,0,0,98,101,97.0,4,81,1,0,0,Match Report
4,2017-09-16,Sat,Matchweek 5,Away,W 6–0,Manchester City,Watford,Y,CB,90,0,0,0,0,1,0,0,0,88,2,0,0,0.1,0.1,0.0,2,1,75,78,96.2,8,55,1,0,0,Match Report
5,2017-09-23,Sat,Matchweek 6,Home,W 5–0,Manchester City,Crystal Palace,Y,CB,69,0,0,0,0,1,0,0,0,68,1,1,1,0.0,0.0,0.0,1,0,56,58,96.6,5,51,1,0,0,Match Report
6,2017-09-30,Sat,Matchweek 7,Away,W 1–0,Manchester City,Chelsea,Y,CB,90,0,0,0,0,2,1,0,0,93,3,2,0,0.0,0.0,0.0,0,0,80,82,97.6,3,67,0,0,0,Match Report
7,2017-10-14,Sat,Matchweek 8,Home,W 7–2,Manchester City,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,117,4,1,1,0.0,0.0,0.0,0,0,108,109,99.1,9,85,1,0,0,Match Report
8,2017-10-21,Sat,Matchweek 9,Home,W 3–0,Manchester City,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,111,0,0,0,0.0,0.0,0.0,1,0,102,108,94.4,3,75,0,1,1,Match Report
9,2017-10-28,Sat,Matchweek 10,Away,W 3–2,Manchester City,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,101,1,2,1,0.0,0.0,0.0,0,0,87,91,95.6,5,57,0,0,0,Match Report
10,2017-11-05,Sun,Matchweek 11,Home,W 3–1,Manchester City,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,75,2,3,1,0.1,0.1,0.0,0,0,62,64,96.9,2,51,0,1,1,Match Report
11,2017-11-18,Sat,Matchweek 12,Away,W 2–0,Manchester City,Leicester City,Y,CB,30,0,0,0,0,0,0,0,0,29,0,1,0,0.0,0.0,0.0,0,0,27,28,96.4,3,22,0,0,0,Match Report
13,2017-12-31,Sun,Matchweek 21,Away,D 0–0,Manchester City,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
