,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
2,2017-08-26,Sat,Matchweek 3,Home,D 0–0,Huddersfield,Southampton,Y,LW,55,13,18,72.2,188,33,9,9,100.0,3,6,50.0,1,1,100.0,0,0.1,0.2,1,1,1,1,1,Match Report
3,2017-09-11,Mon,Matchweek 4,Away,L 0–2,Huddersfield,West Ham,Y,"LW,RM",90,27,33,81.8,418,68,12,14,85.7,10,10,100.0,2,2,100.0,0,0.0,0.0,1,0,1,1,3,Match Report
5,2017-09-23,Sat,Matchweek 6,Away,D 0–0,Huddersfield,Burnley,N,LW,28,8,13,61.5,81,20,7,7,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
7,2017-10-14,Sat,Matchweek 8,Away,L 0–2,Huddersfield,Swansea City,Y,LW,90,25,33,75.8,401,107,12,13,92.3,11,15,73.3,2,5,40.0,0,0.4,0.2,1,1,3,1,4,Match Report
8,2017-10-21,Sat,Matchweek 9,Home,W 2–1,Huddersfield,Manchester Utd,N,"RW,RM",52,5,11,45.5,72,16,3,4,75.0,2,4,50.0,0,1,0.0,0,0.0,0.2,0,0,0,0,1,Match Report
9,2017-10-28,Sat,Matchweek 10,Away,L 0–3,Huddersfield,Liverpool,Y,RW,33,3,7,42.9,37,19,2,2,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
10,2017-11-04,Sat,Matchweek 11,Home,W 1–0,Huddersfield,West Brom,Y,LM,61,14,21,66.7,253,31,6,7,85.7,6,8,75.0,2,3,66.7,0,0.0,0.0,0,0,0,0,1,Match Report
11,2017-11-18,Sat,Matchweek 12,Away,L 0–4,Huddersfield,Bournemouth,Y,"LW,CM,LM",90,27,43,62.8,434,72,14,19,73.7,13,16,81.3,0,5,0.0,0,0.0,0.0,0,0,1,0,4,Match Report
14,2017-12-12,Tue,Matchweek 17,Home,L 1–3,Huddersfield,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
15,2017-12-16,Sat,Matchweek 18,Away,W 4–1,Huddersfield,Watford,Y,"LW,LM",63,10,14,71.4,162,29,4,6,66.7,3,4,75.0,1,1,100.0,0,0.0,0.0,1,1,1,0,2,Match Report
16,2017-12-23,Sat,Matchweek 19,Away,D 1–1,Huddersfield,Southampton,Y,LW,60,4,9,44.4,60,3,0,3,0.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2,Match Report
17,2017-12-26,Tue,Matchweek 20,Home,D 1–1,Huddersfield,Stoke City,Y,LW,61,24,29,82.8,310,98,14,15,93.3,7,8,87.5,1,2,50.0,0,0.0,0.0,1,3,1,1,2,Match Report
18,2017-12-30,Sat,Matchweek 21,Home,D 0–0,Huddersfield,Burnley,Y,LW,90,18,25,72.0,309,44,9,10,90.0,8,12,66.7,1,2,50.0,0,0.0,0.0,0,1,1,0,4,Match Report
19,2018-01-01,Mon,Matchweek 22,Away,L 0–3,Huddersfield,Leicester City,Y,"RW,LW,WB,AM",90,31,44,70.5,413,102,23,29,79.3,8,10,80.0,0,3,0.0,0,0.0,0.0,0,4,0,0,5,Match Report
20,2018-01-13,Sat,Matchweek 23,Home,L 1–4,Huddersfield,West Ham,Y,"RW,AM",90,32,44,72.7,460,120,16,22,72.7,11,12,91.7,2,5,40.0,0,0.0,0.1,0,1,1,1,4,Match Report
21,2018-01-20,Sat,Matchweek 24,Away,L 0–2,Huddersfield,Stoke City,Y,LW,90,13,17,76.5,142,17,8,10,80.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
22,2018-01-30,Tue,Matchweek 25,Home,L 0–3,Huddersfield,Liverpool,N,RM,12,4,6,66.7,76,4,2,2,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
24,2018-02-11,Sun,Matchweek 27,Home,W 4–1,Huddersfield,Bournemouth,Y,LW,90,25,29,86.2,383,50,10,13,76.9,12,13,92.3,1,1,100.0,0,0.1,0.0,2,1,0,0,3,Match Report
25,2018-02-24,Sat,Matchweek 28,Away,W 2–1,Huddersfield,West Brom,Y,LW,88,20,34,58.8,263,108,13,20,65.0,4,10,40.0,1,2,50.0,0,0.0,0.0,2,0,1,0,3,Match Report
26,2018-03-03,Sat,Matchweek 29,Away,L 0–2,Huddersfield,Tottenham,Y,LW,90,10,22,45.5,137,39,6,7,85.7,2,10,20.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2,Match Report
27,2018-03-10,Sat,Matchweek 30,Home,D 0–0,Huddersfield,Swansea City,Y,LW,77,47,64,73.4,617,120,30,34,88.2,11,16,68.8,2,5,40.0,0,0.1,0.1,2,1,2,1,4,Match Report
30,2018-04-07,Sat,Matchweek 33,Away,D 1–1,Huddersfield,Brighton,Y,LM,89,24,30,80.0,411,51,15,16,93.8,5,9,55.6,4,4,100.0,0,0.1,0.0,2,1,0,0,3,Match Report
31,2018-04-14,Sat,Matchweek 34,Home,W 1–0,Huddersfield,Watford,Y,LW,76,18,23,78.3,269,51,9,12,75.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,3,Match Report
