,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-13,Sun,Matchweek 1,Home,L 0–2,Newcastle Utd,Tottenham,Y,"LW,LM,AM",90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,8.0,18.0,44.4,2.0,19.0,4.0,4.0,1.0,Match Report
1,2017-08-20,Sun,Matchweek 2,Away,L 0–1,Newcastle Utd,Huddersfield,Y,RW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,0.0,1.0,0.0,0.0,0.2,3.0,0.0,19.0,27.0,70.4,1.0,20.0,1.0,4.0,2.0,Match Report
2,2017-08-26,Sat,Matchweek 3,Home,W 3–0,Newcastle Utd,West Ham,Y,LW,90.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,1.0,2.0,5.0,0.1,0.1,0.4,2.0,1.0,13.0,18.0,72.2,3.0,19.0,3.0,4.0,1.0,Match Report
3,2017-09-10,Sun,Matchweek 4,Away,W 1–0,Newcastle Utd,Swansea City,N,LW,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,56.3,0.0,13.0,0.0,1.0,0.0,Match Report
4,2017-09-16,Sat,Matchweek 5,Home,W 2–1,Newcastle Utd,Stoke City,Y,LW,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,2.0,0.0,5.0,0.6,0.6,0.3,5.0,0.0,16.0,20.0,80.0,1.0,19.0,3.0,3.0,1.0,Match Report
5,2017-09-24,Sun,Matchweek 6,Away,L 0–1,Newcastle Utd,Brighton,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,40.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,23.0,31.0,74.2,7.0,24.0,5.0,4.0,1.0,Match Report
6,2017-10-01,Sun,Matchweek 7,Home,D 1–1,Newcastle Utd,Liverpool,Y,LW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,19.0,78.9,1.0,14.0,3.0,2.0,1.0,Match Report
7,2017-10-15,Sun,Matchweek 8,Away,D 2–2,Newcastle Utd,Southampton,Y,"LM,LW",81.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,35.0,1.0,0.0,2.0,0.3,0.3,0.0,3.0,1.0,18.0,25.0,72.0,0.0,25.0,2.0,1.0,1.0,Match Report
8,2017-10-21,Sat,Matchweek 9,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,2.0,0.0,6.0,0.1,0.1,0.1,4.0,0.0,20.0,27.0,74.1,3.0,27.0,7.0,3.0,2.0,Match Report
9,2017-10-30,Mon,Matchweek 10,Away,L 0–1,Newcastle Utd,Burnley,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,0.0,1.0,1.0,0.2,0.2,0.0,2.0,0.0,23.0,32.0,71.9,3.0,27.0,2.0,3.0,1.0,Match Report
10,2017-11-04,Sat,Matchweek 11,Home,L 0–1,Newcastle Utd,Bournemouth,Y,LM,81.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,40.0,0.0,1.0,2.0,0.1,0.1,0.0,2.0,0.0,21.0,28.0,75.0,4.0,28.0,8.0,2.0,1.0,Match Report
12,2017-12-09,Sat,Matchweek 16,Home,L 2–3,Newcastle Utd,Leicester City,N,RM,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,7.0,10.0,70.0,3.0,8.0,0.0,3.0,2.0,Match Report
13,2017-12-13,Wed,Matchweek 17,Home,L 0–1,Newcastle Utd,Everton,Y,"RW,RM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,0.1,0.1,0.1,5.0,0.0,31.0,37.0,83.8,2.0,37.0,4.0,2.0,2.0,Match Report
14,2017-12-16,Sat,Matchweek 18,Away,L 0–1,Newcastle Utd,Arsenal,Y,LM,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,50.0,0.0,11.0,1.0,3.0,2.0,Match Report
15,2017-12-23,Sat,Matchweek 19,Away,W 3–2,Newcastle Utd,West Ham,Y,LM,89.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0,0.6,0.6,0.3,4.0,4.0,11.0,15.0,73.3,1.0,17.0,3.0,2.0,1.0,Match Report
16,2017-12-27,Wed,Matchweek 20,Home,L 0–1,Newcastle Utd,Manchester City,N,"LM,LW",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,57.1,1.0,6.0,2.0,3.0,2.0,Match Report
17,2017-12-30,Sat,Matchweek 21,Home,D 0–0,Newcastle Utd,Brighton,Y,LM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,0.2,2.0,0.0,17.0,25.0,68.0,2.0,27.0,5.0,0.0,0.0,Match Report
18,2018-01-01,Mon,Matchweek 22,Away,W 1–0,Newcastle Utd,Stoke City,Y,AM,63.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,8.0,12.0,66.7,1.0,14.0,2.0,2.0,2.0,Match Report
19,2018-01-13,Sat,Matchweek 23,Home,D 1–1,Newcastle Utd,Swansea City,Y,LW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,1.0,3.0,0.1,0.1,0.1,3.0,0.0,19.0,26.0,73.1,2.0,25.0,5.0,0.0,0.0,Match Report
20,2018-01-20,Sat,Matchweek 24,Away,L 1–3,Newcastle Utd,Manchester City,Y,LM,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.5,0.0,11.0,0.0,3.0,0.0,Match Report
21,2018-01-31,Wed,Matchweek 25,Home,D 1–1,Newcastle Utd,Burnley,Y,RM,63.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,32.0,1.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,18.0,26.0,69.2,1.0,19.0,2.0,3.0,0.0,Match Report
22,2018-02-04,Sun,Matchweek 26,Away,D 1–1,Newcastle Utd,Crystal Palace,N,"LM,LW",34.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,7.0,14.0,50.0,1.0,15.0,2.0,2.0,1.0,Match Report
