,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-09-09,Sat,Matchweek 4,Away,W 3–0,Tottenham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,52,0,3,1,0.0,0.0,0.0,1,0,35,39,89.7,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,720,255,8,88.9,24,25,96.0,3,5,60.0,0.0,0,1,0,0
1,2017-09-16,Sat,Matchweek 5,Home,D 0–0,Tottenham,Swansea City,Y,CB,90,0,0,0,0,0,0,0,0,84,3,0,1,0.0,0.0,0.0,1,0,73,78,93.6,1,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1513,771,22,91.7,39,39,100.0,12,14,85.7,0.0,0,0,0,0
2,2017-09-23,Sat,Matchweek 6,Away,W 3–2,Tottenham,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,43,1,0,1,0.0,0.0,0.0,0,0,29,32,90.6,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,190,5,100.0,18,20,90.0,6,6,100.0,0.0,0,1,0,0
3,2017-09-30,Sat,Matchweek 7,Away,W 4–0,Tottenham,Huddersfield,Y,CB,90,0,0,0,0,0,0,0,0,86,2,0,1,0.0,0.0,0.0,1,0,72,76,94.7,1,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1569,615,14,87.5,48,49,98.0,10,10,100.0,0.0,0,0,0,0
4,2017-10-14,Sat,Matchweek 8,Home,W 1–0,Tottenham,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,118,2,0,2,0.0,0.0,0.0,1,0,104,108,96.3,9,68,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2362,822,33,97.1,47,50,94.0,24,24,100.0,0.0,0,10,1,0
5,2017-10-22,Sun,Matchweek 9,Home,W 4–1,Tottenham,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,48,1,1,0,0.1,0.1,0.0,1,0,34,38,89.5,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,708,240,12,92.3,17,18,94.4,5,7,71.4,0.0,0,1,0,0
7,2017-11-05,Sun,Matchweek 11,Home,W 1–0,Tottenham,Crystal Palace,Y,CB,90,0,0,0,0,2,0,0,0,68,0,1,0,0.2,0.2,0.0,0,0,51,58,87.9,2,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,970,301,16,94.1,30,30,100.0,5,10,50.0,0.0,0,2,0,0
8,2017-11-18,Sat,Matchweek 12,Away,L 0–2,Tottenham,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,83,2,3,1,0.0,0.0,0.0,0,0,52,70,74.3,2,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1019,259,16,88.9,33,36,91.7,3,15,20.0,0.0,0,2,0,0
9,2017-11-25,Sat,Matchweek 13,Home,D 1–1,Tottenham,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,80,2,1,0,0.0,0.0,0.0,0,0,66,72,91.7,7,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1474,575,13,100.0,42,45,93.3,11,13,84.6,0.0,0,2,0,0
10,2017-11-28,Tue,Matchweek 14,Away,L 1–2,Tottenham,Leicester City,Y,CB,90,0,0,0,0,2,1,0,0,67,2,1,2,0.1,0.1,0.0,0,0,51,57,89.5,9,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,476,13,92.9,33,35,94.3,5,8,62.5,0.0,0,5,0,0
11,2017-12-02,Sat,Matchweek 15,Away,D 1–1,Tottenham,Watford,Y,CB,51,0,0,0,0,0,0,0,1,39,2,0,1,0.0,0.0,0.0,0,0,27,31,87.1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,204,3,75.0,13,14,92.9,11,13,84.6,0.0,0,2,0,0
12,2017-12-23,Sat,Matchweek 19,Away,W 3–0,Tottenham,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,80,0,0,1,0.1,0.1,0.1,1,0,44,59,74.6,2,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,851,384,14,100.0,23,28,82.1,6,15,40.0,0.0,1,3,0,0
13,2017-12-26,Tue,Matchweek 20,Home,W 5–2,Tottenham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,57,0,1,0,0.0,0.0,0.1,1,0,47,53,88.7,5,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1008,505,10,83.3,29,32,90.6,7,8,87.5,0.0,1,3,1,0
14,2018-01-02,Tue,Matchweek 22,Away,W 2–0,Tottenham,Swansea City,Y,CB,58,0,0,0,0,0,0,1,0,80,1,2,0,0.0,0.0,0.0,0,0,67,73,91.8,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,584,15,93.8,43,46,93.5,8,10,80.0,0.0,0,5,0,0
15,2018-01-04,Thu,Matchweek 21,Home,D 1–1,Tottenham,West Ham,Y,CB,90,0,0,0,0,1,0,0,0,94,1,1,2,0.1,0.1,0.0,2,0,76,85,89.4,2,63,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1497,496,25,83.3,43,44,97.7,8,11,72.7,0.0,1,5,0,0
16,2018-01-13,Sat,Matchweek 23,Home,W 4–0,Tottenham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,55,1,0,0,0.0,0.0,0.0,0,0,47,51,92.2,2,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,863,514,17,89.5,26,26,100.0,4,6,66.7,0.0,0,0,0,0
17,2018-01-21,Sun,Matchweek 24,Away,D 1–1,Tottenham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,77,1,5,1,0.0,0.0,0.0,1,0,54,68,79.4,1,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1101,522,15,93.8,33,39,84.6,6,13,46.2,0.0,0,1,0,0
18,2018-01-31,Wed,Matchweek 25,Home,W 2–0,Tottenham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,54,1,2,1,0.0,0.0,0.0,0,0,37,46,80.4,1,21,0,2,2,0,0,0,0,0,0,0,0,0,0,0,631,236,18,94.7,16,20,80.0,3,5,60.0,0.0,0,1,0,0
19,2018-02-04,Sun,Matchweek 26,Away,D 2–2,Tottenham,Liverpool,Y,CB,70,0,0,0,0,0,0,0,0,78,5,2,0,0.0,0.0,0.0,0,0,53,65,81.5,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,324,14,82.4,34,35,97.1,5,10,50.0,0.0,0,0,0,0
20,2018-02-10,Sat,Matchweek 27,Home,W 1–0,Tottenham,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,70,1,1,3,0.0,0.0,0.0,0,0,53,59,89.8,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,421,23,100.0,21,22,95.5,7,11,63.6,0.0,0,1,0,0
