,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-02-03,Sat,Matchweek 26,Home,W 5–1,Arsenal,Everton,Y,FW,90,15,17,88.2,223,13,11,12,91.7,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,1,0,2,Match Report
1,2018-02-10,Sat,Matchweek 27,Away,L 0–1,Arsenal,Tottenham,Y,"FW,LW",90,11,21,52.4,127,30,8,10,80.0,3,6,50.0,0,1,0.0,0,0.0,0.1,0,1,0,0,1,Match Report
2,2018-03-01,Thu,Matchweek 28,Home,L 0–3,Arsenal,Manchester City,Y,FW,90,12,23,52.2,149,6,7,14,50.0,3,4,75.0,0,2,0.0,0,0.1,0.1,1,0,0,0,0,Match Report
4,2018-03-11,Sun,Matchweek 30,Home,W 3–0,Arsenal,Watford,Y,FW,90,8,10,80.0,72,0,6,7,85.7,1,1,100.0,0,1,0.0,1,0.1,0.1,1,0,0,0,0,Match Report
5,2018-04-01,Sun,Matchweek 32,Home,W 3–0,Arsenal,Stoke City,Y,"FW,LW",90,18,25,72.0,195,45,13,14,92.9,1,5,20.0,1,2,50.0,0,0.0,0.0,1,0,0,0,0,Match Report
7,2018-04-15,Sun,Matchweek 34,Away,L 1–2,Arsenal,Newcastle Utd,Y,"LW,LM",90,33,52,63.5,412,98,26,32,81.3,6,10,60.0,1,4,25.0,1,0.4,0.3,2,2,0,0,3,Match Report
8,2018-04-22,Sun,Matchweek 35,Home,W 4–1,Arsenal,West Ham,N,"LW,FW",21,11,17,64.7,115,15,10,10,100.0,1,2,50.0,0,2,0.0,1,0.1,0.1,1,0,1,0,1,Match Report
10,2018-05-06,Sun,Matchweek 37,Home,W 5–0,Arsenal,Burnley,Y,LW,90,31,46,67.4,341,66,25,29,86.2,5,10,50.0,0,2,0.0,1,0.2,0.4,2,2,1,0,2,Match Report
11,2018-05-09,Wed,Matchweek 31,Away,L 1–3,Arsenal,Leicester City,Y,FW,90,15,21,71.4,200,31,8,10,80.0,5,8,62.5,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
12,2018-05-13,Sun,Matchweek 38,Away,W 1–0,Arsenal,Huddersfield,Y,LW,66,18,31,58.1,258,55,8,11,72.7,7,10,70.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0,Match Report
