,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-27,Sun,Matchweek 3,Away,D 1–1,Burnley,Tottenham,N,FW,34,1,0,0,0,3,2,0,0,13,1,0,0,0.2,0.2,0.0,0,0,5,7,71.4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,10,3,75.0,1,2,50.0,1,1,100.0,0.0,0,0,0,0
1,2017-09-10,Sun,Matchweek 4,Home,W 1–0,Burnley,Crystal Palace,Y,FW,90,1,0,0,0,2,1,0,0,36,1,0,0,0.2,0.2,0.0,0,0,16,24,66.7,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,32,9,69.2,2,4,50.0,1,1,100.0,0.0,0,2,0,0
2,2017-09-23,Sat,Matchweek 6,Home,D 0–0,Burnley,Huddersfield,Y,FW,90,0,0,0,0,2,1,0,0,35,0,0,0,0.3,0.3,0.0,0,0,13,27,48.1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,12,63.2,0,4,0.0,0,1,0.0,0.0,0,1,0,0
3,2017-10-01,Sun,Matchweek 7,Away,W 1–0,Burnley,Everton,Y,FW,90,0,0,0,0,2,1,0,0,49,0,0,1,0.2,0.2,0.0,1,0,15,34,44.1,0,24,0,1,1,1,0,0,0,0,0,0,0,0,0,0,210,14,10,66.7,3,10,30.0,1,2,50.0,0.0,1,0,0,0
4,2017-10-14,Sat,Matchweek 8,Home,D 1–1,Burnley,West Ham,Y,"FW,RW",90,1,0,0,0,2,2,1,0,27,0,0,1,0.4,0.4,0.1,4,0,16,20,80.0,2,18,0,1,0,4,0,0,0,0,0,0,0,0,0,0,276,38,7,77.8,6,6,100.0,2,2,100.0,0.0,2,0,0,0
5,2017-11-29,Wed,Matchweek 14,Away,W 2–1,Burnley,Bournemouth,Y,FW,89,1,0,0,0,3,2,0,0,47,0,0,2,0.7,0.7,0.2,3,0,19,32,59.4,2,24,1,0,0,2,0,0,1,0,0,0,0,0,0,0,297,27,9,56.3,9,12,75.0,1,1,100.0,0.1,2,1,0,0
6,2017-12-02,Sat,Matchweek 15,Away,L 0–1,Burnley,Leicester City,Y,FW,73,0,0,0,0,1,0,0,0,28,0,0,0,0.1,0.1,0.0,4,0,14,20,70.0,2,16,0,0,0,3,0,0,1,0,0,0,0,0,0,0,184,36,11,84.6,2,3,66.7,1,1,100.0,0.0,1,1,0,0
7,2017-12-09,Sat,Matchweek 16,Home,W 1–0,Burnley,Watford,Y,FW,90,0,0,0,0,2,2,0,0,38,0,0,1,0.1,0.1,0.0,3,0,15,30,50.0,1,22,4,1,1,3,0,0,0,0,0,0,0,0,0,0,193,18,10,62.5,3,9,33.3,1,1,100.0,0.0,0,0,0,0
8,2017-12-16,Sat,Matchweek 18,Away,D 0–0,Burnley,Brighton,Y,FW,80,0,0,0,0,2,2,0,0,23,0,0,0,0.4,0.4,0.0,0,0,8,16,50.0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,19,5,62.5,2,5,40.0,0,1,0.0,0.0,0,0,1,0
10,2018-04-14,Sat,Matchweek 34,Home,W 2–1,Burnley,Leicester City,Y,FW,74,1,0,0,0,3,2,0,0,31,0,0,2,0.6,0.6,0.0,2,1,10,20,50.0,1,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,118,18,5,62.5,4,6,66.7,0,2,0.0,0.0,1,1,0,0
11,2018-04-22,Sun,Matchweek 35,Away,D 1–1,Burnley,Stoke City,Y,FW,90,0,0,0,0,2,1,0,0,34,2,0,1,0.2,0.2,0.0,1,0,16,23,69.6,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,199,16,12,75.0,4,5,80.0,0,1,0.0,0.0,0,0,0,0
