,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2017-08-27,Sun,Matchweek 3,Away,L 0–2,Everton,Chelsea,N,"RW,CB",8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
2,2017-10-29,Sun,Matchweek 10,Away,L 0–2,Everton,Leicester City,Y,RM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2017-11-05,Sun,Matchweek 11,Home,W 3–2,Everton,Watford,N,RM,6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
4,2017-11-18,Sat,Matchweek 12,Away,D 2–2,Everton,Crystal Palace,Y,"RW,RM",75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2017-11-26,Sun,Matchweek 13,Away,L 1–4,Everton,Southampton,Y,"WB,RM,RB",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2017-11-29,Wed,Matchweek 14,Home,W 4–0,Everton,West Ham,Y,"RM,LM",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2017-12-02,Sat,Matchweek 15,Home,W 2–0,Everton,Huddersfield,Y,RM,70,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
8,2017-12-10,Sun,Matchweek 16,Away,D 1–1,Everton,Liverpool,N,RW,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2017-12-13,Wed,Matchweek 17,Away,W 1–0,Everton,Newcastle Utd,Y,RW,60,2,1,0,0,1,0,0,1,0,0,0,1,0,0,Match Report
10,2017-12-18,Mon,Matchweek 18,Home,W 3–1,Everton,Swansea City,Y,RW,78,2,0,0,1,0,1,0,0,0,0,0,0,0,0,Match Report
11,2017-12-23,Sat,Matchweek 19,Home,D 0–0,Everton,Chelsea,Y,RM,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2017-12-26,Tue,Matchweek 20,Away,D 0–0,Everton,West Brom,N,AM,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2017-12-30,Sat,Matchweek 21,Away,L 1–2,Everton,Bournemouth,Y,RW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2018-01-01,Mon,Matchweek 22,Home,L 0–2,Everton,Manchester Utd,N,LW,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2018-01-13,Sat,Matchweek 23,Away,L 0–4,Everton,Tottenham,N,RW,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
17,2018-01-31,Wed,Matchweek 25,Away,D 1–1,Burnley,Newcastle Utd,N,LM,31,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
18,2018-02-03,Sat,Matchweek 26,Home,D 1–1,Burnley,Manchester City,Y,LM,90,3,1,0,1,1,0,0,0,0,0,0,0,0,0,Match Report
19,2018-02-10,Sat,Matchweek 27,Away,L 0–1,Burnley,Swansea City,Y,RM,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2018-02-24,Sat,Matchweek 28,Home,D 1–1,Burnley,Southampton,Y,LM,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2018-03-03,Sat,Matchweek 29,Home,W 2–1,Burnley,Everton,Y,RM,90,6,3,0,0,2,0,1,1,0,0,0,1,0,0,Match Report
22,2018-03-10,Sat,Matchweek 30,Away,W 3–0,Burnley,West Ham,Y,RM,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
23,2018-03-31,Sat,Matchweek 32,Away,W 2–1,Burnley,West Brom,Y,"RM,LM",90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
24,2018-04-07,Sat,Matchweek 33,Away,W 2–1,Burnley,Watford,Y,RM,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
25,2018-04-14,Sat,Matchweek 34,Home,W 2–1,Burnley,Leicester City,Y,RM,90,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
26,2018-04-19,Thu,Matchweek 31,Home,L 1–2,Burnley,Chelsea,Y,RM,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2018-04-22,Sun,Matchweek 35,Away,D 1–1,Burnley,Stoke City,Y,RM,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2018-04-28,Sat,Matchweek 36,Home,D 0–0,Burnley,Brighton,Y,RM,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
29,2018-05-06,Sun,Matchweek 37,Away,L 0–5,Burnley,Arsenal,Y,RM,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
30,2018-05-13,Sun,Matchweek 38,Home,L 1–2,Burnley,Bournemouth,Y,RM,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
