,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-13,Sun,Matchweek 1,Away,L 0–4,West Ham,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2017-08-26,Sat,Matchweek 3,Away,L 0–3,West Ham,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,75,1,0,1,0.0,0.0,0.0,0,0,49,66,74.2,0,39,0,1,1,Match Report
3,2017-09-11,Mon,Matchweek 4,Home,W 2–0,West Ham,Huddersfield,Y,CB,90,0,0,0,0,1,0,0,0,56,1,1,1,0.2,0.2,0.0,1,0,29,38,76.3,4,25,2,0,0,Match Report
4,2017-09-16,Sat,Matchweek 5,Away,D 0–0,West Ham,West Brom,Y,CB,57,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,1,0,40,45,88.9,4,37,2,0,0,Match Report
6,2017-12-13,Wed,Matchweek 17,Home,D 0–0,West Ham,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2017-12-16,Sat,Matchweek 18,Away,W 3–0,West Ham,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,41,0,1,3,0.0,0.0,0.0,1,0,11,18,61.1,0,6,0,0,0,Match Report
8,2017-12-23,Sat,Matchweek 19,Home,L 2–3,West Ham,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2017-12-26,Tue,Matchweek 20,Away,D 3–3,West Ham,Bournemouth,Y*,CB,90,1,0,0,0,1,1,1,0,50,1,3,2,0.1,0.1,0.0,0,0,23,31,74.2,1,20,0,0,0,Match Report
11,2018-01-13,Sat,Matchweek 23,Away,W 4–1,West Ham,Huddersfield,Y,CB,90,0,0,0,0,0,0,0,0,36,0,2,1,0.0,0.0,0.0,1,0,14,21,66.7,1,8,0,0,0,Match Report
12,2018-01-20,Sat,Matchweek 24,Home,D 1–1,West Ham,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,42,2,0,2,0.0,0.0,0.0,0,0,25,34,73.5,2,12,0,0,0,Match Report
13,2018-01-30,Tue,Matchweek 25,Home,D 1–1,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,48,2,2,1,0.0,0.0,0.0,0,0,19,31,61.3,3,12,1,0,0,Match Report
14,2018-02-03,Sat,Matchweek 26,Away,L 1–3,West Ham,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,42,1,4,1,0.0,0.0,0.0,0,0,22,28,78.6,2,18,0,0,0,Match Report
15,2018-02-10,Sat,Matchweek 27,Home,W 2–0,West Ham,Watford,Y,CB,90,0,0,0,0,0,0,0,0,40,2,1,0,0.0,0.0,0.2,1,0,12,18,66.7,2,5,0,0,0,Match Report
16,2018-02-24,Sat,Matchweek 28,Away,L 1–4,West Ham,Liverpool,Y,CB,90,0,0,0,0,1,0,1,0,47,2,1,1,0.0,0.0,0.0,1,0,17,29,58.6,1,9,0,0,0,Match Report
18,2018-03-10,Sat,Matchweek 30,Home,L 0–3,West Ham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,38,3,1,0,0.0,0.0,0.0,1,0,21,29,72.4,4,13,0,0,0,Match Report
20,2018-05-13,Sun,Matchweek 38,Home,W 3–1,West Ham,Everton,N,CB,3,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Match Report
