,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-13,Sun,Matchweek 1,Home,L 0–2,Newcastle Utd,Tottenham,Y,"DM,CM",90,0,0,0,0,0,0,0,0,38,1,3,1,0.0,0.0,0.0,1,0,22,29,75.9,2,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,299,48,14,100.0,8,10,80.0,0,1,0.0,0.1,1,0,2,1
1,2017-08-20,Sun,Matchweek 2,Away,L 0–1,Newcastle Utd,Huddersfield,Y,DM,75,0,0,0,0,1,0,1,0,48,5,1,0,0.0,0.0,0.0,1,0,26,37,70.3,6,22,0,2,1,1,0,0,0,0,0,0,0,0,0,0,492,167,11,84.6,11,14,78.6,3,6,50.0,0.0,0,5,1,0
2,2017-08-26,Sat,Matchweek 3,Home,W 3–0,Newcastle Utd,West Ham,Y,DM,81,0,0,0,0,1,0,0,0,30,0,2,0,0.0,0.0,0.1,4,1,19,27,70.4,4,20,1,0,0,4,0,0,0,0,1,0,0,0,0,0,402,175,6,66.7,9,10,90.0,4,7,57.1,0.2,2,5,2,2
3,2017-09-16,Sat,Matchweek 5,Home,W 2–1,Newcastle Utd,Stoke City,Y,DM,68,0,0,0,0,0,0,1,0,41,2,0,0,0.0,0.0,0.1,2,1,27,34,79.4,4,11,0,0,0,2,0,0,0,0,1,0,0,0,0,0,406,111,17,94.4,9,13,69.2,1,1,100.0,0.1,1,2,3,1
4,2017-09-24,Sun,Matchweek 6,Away,L 0–1,Newcastle Utd,Brighton,Y,DM,67,0,0,0,0,0,0,0,0,46,3,2,1,0.0,0.0,0.0,0,0,29,38,76.3,4,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,414,127,17,81.0,10,11,90.9,1,3,33.3,0.1,0,1,1,0
5,2017-10-01,Sun,Matchweek 7,Home,D 1–1,Newcastle Utd,Liverpool,N,DM,17,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,0,0,1,3,33.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0.0,0,1,0.0,1,1,100.0,0.0,0,1,0,0
6,2017-10-21,Sat,Matchweek 9,Home,W 1–0,Newcastle Utd,Crystal Palace,Y,DM,55,0,0,0,0,0,0,0,0,37,3,0,1,0.0,0.0,0.0,0,0,23,30,76.7,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,41,9,69.2,9,11,81.8,2,3,66.7,0.0,0,1,1,0
7,2017-11-18,Sat,Matchweek 12,Away,L 1–4,Newcastle Utd,Manchester Utd,Y,CM,90,0,0,0,0,1,1,1,0,48,3,0,2,0.5,0.5,0.1,7,0,32,38,84.2,3,28,5,3,2,5,0,1,0,0,0,0,0,0,0,0,495,160,18,90.0,12,12,100.0,2,4,50.0,0.1,2,3,1,0
8,2017-11-28,Tue,Matchweek 14,Away,D 2–2,Newcastle Utd,West Brom,Y,DM,79,0,0,0,0,1,1,0,0,57,0,1,0,0.0,0.0,0.0,2,0,46,50,92.0,5,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,659,195,23,92.0,20,20,100.0,1,2,50.0,0.0,1,4,0,0
9,2017-12-09,Sat,Matchweek 16,Home,L 2–3,Newcastle Utd,Leicester City,Y,CM,90,0,0,0,0,0,0,1,0,42,1,0,2,0.0,0.0,0.0,0,0,19,29,65.5,2,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,316,91,10,71.4,7,8,87.5,1,1,100.0,0.0,0,2,0,0
11,2017-12-16,Sat,Matchweek 18,Away,L 0–1,Newcastle Utd,Arsenal,Y,CM,90,0,0,0,0,1,0,1,0,46,6,0,1,0.0,0.0,0.0,0,0,15,26,57.7,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,237,87,10,76.9,4,8,50.0,1,4,25.0,0.0,0,3,0,0
12,2017-12-30,Sat,Matchweek 21,Home,D 0–0,Newcastle Utd,Brighton,Y,CM,90,0,0,0,0,1,1,0,0,41,0,0,0,0.0,0.0,0.1,3,0,32,40,80.0,2,25,3,2,2,1,0,1,0,0,0,0,0,0,0,0,437,93,17,85.0,11,15,73.3,1,1,100.0,0.3,1,3,1,1
14,2018-01-20,Sat,Matchweek 24,Away,L 1–3,Newcastle Utd,Manchester City,Y,"CB,CM",90,0,0,0,0,0,0,0,0,31,3,4,3,0.0,0.0,0.0,0,0,7,10,70.0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148,15,1,50.0,3,4,75.0,2,2,100.0,0.0,0,0,0,0
16,2018-02-04,Sun,Matchweek 26,Away,D 1–1,Newcastle Utd,Crystal Palace,N,"DM,CM",26,0,0,0,0,1,1,0,0,16,2,2,4,0.0,0.0,0.0,0,0,4,7,57.1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,4,100.0,0,1,0.0,0,1,0.0,0.0,0,1,0,0
17,2018-03-03,Sat,Matchweek 29,Away,L 0–2,Newcastle Utd,Liverpool,N,"DM,CM",18,0,0,0,0,1,0,0,0,19,1,2,1,0.0,0.0,0.0,0,0,9,13,69.2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,20,6,75.0,2,3,66.7,0,1,0.0,0.0,0,2,0,0
18,2018-03-31,Sat,Matchweek 32,Home,W 1–0,Newcastle Utd,Huddersfield,N,CM,12,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,10,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,5,71.4,0,1,0.0,0,1,0.0,0.0,0,1,0,0
24,2018-05-13,Sun,Matchweek 38,Home,W 3–0,Newcastle Utd,Chelsea,N,"RW,DM",19,0,0,0,0,0,0,0,0,11,2,1,1,0.0,0.0,0.0,1,0,3,6,50.0,0,5,0,2,1,0,0,0,0,1,0,0,0,0,0,0,27,21,3,75.0,0,1,0.0,0,1,0.0,0.0,0,0,0,0
