,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
2,2017-10-21,Sat,Matchweek 9,Away,L 1–2,Manchester Utd,Huddersfield,Y,"AM,CM",90,0,0,0,0,0,0,0,0,89,1,0,1,0.0,0.0,0.0,3,0,63,75,84.0,7,54,5,8,3,2,1,0,0,0,0,0,0,0,0,0,849,241,37,90.2,21,21,100.0,2,6,33.3,0.2,1,13,2,0
3,2017-10-28,Sat,Matchweek 10,Home,W 1–0,Manchester Utd,Tottenham,N,AM,26,0,0,0,0,1,0,0,0,12,0,0,1,0.1,0.1,0.1,1,0,7,9,77.8,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,96,26,4,80.0,1,1,100.0,1,1,100.0,0.1,1,0,1,1
4,2017-11-05,Sun,Matchweek 11,Away,L 0–1,Manchester Utd,Chelsea,N,LB,13,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,69,4,100.0,1,1,100.0,1,1,100.0,0.0,0,1,0,0
6,2017-11-28,Tue,Matchweek 14,Away,W 4–2,Manchester Utd,Watford,Y,AM,87,1,1,0,0,3,2,0,0,48,0,0,3,0.4,0.4,0.3,8,3,20,36,55.6,4,29,5,4,3,4,2,2,0,0,1,0,2,0,0,0,321,97,11,68.8,7,12,58.3,2,5,40.0,0.1,6,0,2,0
7,2017-12-10,Sun,Matchweek 16,Home,L 1–2,Manchester Utd,Manchester City,Y,AM,75,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,1,0,10,12,83.3,2,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,144,66,6,85.7,1,1,100.0,2,2,100.0,0.0,1,2,0,0
8,2017-12-13,Wed,Matchweek 17,Home,W 1–0,Manchester Utd,Bournemouth,Y,AM,70,0,0,0,0,2,0,0,0,49,1,0,1,0.2,0.2,0.0,0,0,34,38,89.5,2,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,334,55,21,100.0,3,6,50.0,1,1,100.0,0.1,0,1,1,0
9,2017-12-17,Sun,Matchweek 18,Away,W 2–1,Manchester Utd,West Brom,Y,AM,85,1,0,0,0,2,2,0,0,54,0,0,0,0.1,0.1,0.1,2,0,44,48,91.7,2,32,5,1,0,2,0,0,0,0,0,0,0,0,0,0,467,78,25,96.2,6,7,85.7,1,3,33.3,0.1,1,3,0,0
10,2017-12-23,Sat,Matchweek 19,Away,D 2–2,Manchester Utd,Leicester City,Y,AM,75,0,1,0,0,3,1,0,0,38,1,0,2,0.7,0.7,0.1,6,1,29,32,90.6,1,20,2,2,2,4,0,1,0,0,1,0,0,0,0,0,347,42,17,94.4,8,9,88.9,1,1,100.0,0.1,2,3,0,0
11,2017-12-26,Tue,Matchweek 20,Home,D 2–2,Manchester Utd,Burnley,N,LM,45,2,0,0,0,3,3,0,0,36,1,0,1,0.9,0.9,0.0,2,0,24,27,88.9,4,17,2,1,0,1,0,0,0,0,0,0,0,0,0,0,327,58,15,93.8,5,5,100.0,2,2,100.0,0.0,0,3,0,0
12,2017-12-30,Sat,Matchweek 21,Home,D 0–0,Manchester Utd,Southampton,Y,AM,90,0,0,0,0,2,0,1,0,48,2,1,0,0.3,0.3,0.0,1,0,32,38,84.2,5,34,6,5,3,1,0,0,0,0,0,0,0,0,0,0,425,100,18,90.0,10,12,83.3,1,1,100.0,0.1,0,6,1,0
13,2018-01-01,Mon,Matchweek 22,Away,W 2–0,Manchester Utd,Everton,Y,LW,86,1,0,0,0,5,2,0,0,74,1,1,0,0.2,0.2,0.0,4,1,54,63,85.7,3,46,5,5,3,1,1,1,1,0,0,0,1,0,0,0,623,123,37,92.5,10,12,83.3,2,3,66.7,0.0,1,1,1,0
14,2018-01-15,Mon,Matchweek 23,Home,W 3–0,Manchester Utd,Stoke City,Y,AM,79,0,0,0,0,1,0,1,0,49,0,3,0,0.0,0.0,0.2,7,1,36,42,85.7,6,25,4,0,0,5,1,0,1,0,1,0,0,0,0,0,479,104,24,96.0,7,9,77.8,2,3,66.7,0.1,3,3,1,0
15,2018-01-20,Sat,Matchweek 24,Away,W 1–0,Manchester Utd,Burnley,Y,"RM,RW",79,0,0,0,0,1,0,0,0,53,1,1,2,0.1,0.1,0.1,2,0,39,43,90.7,1,24,3,1,0,2,0,0,0,0,0,0,0,0,0,0,500,80,17,94.4,10,12,83.3,3,4,75.0,0.0,1,2,0,0
16,2018-01-31,Wed,Matchweek 25,Away,L 0–2,Manchester Utd,Tottenham,Y,"AM,RW",62,0,0,0,0,1,1,0,0,49,2,0,0,0.6,0.6,0.1,2,0,36,43,83.7,2,32,2,2,0,1,1,0,0,0,0,0,0,0,0,0,461,112,25,96.2,5,9,55.6,3,4,75.0,0.1,1,1,0,0
17,2018-02-03,Sat,Matchweek 26,Home,W 2–0,Manchester Utd,Huddersfield,Y,AM,64,0,0,0,0,4,2,0,0,66,1,0,1,0.2,0.2,0.0,3,0,44,52,84.6,2,35,1,1,1,2,0,1,0,0,0,0,0,0,0,0,503,73,26,86.7,10,11,90.9,1,1,100.0,0.0,1,2,0,0
18,2018-02-11,Sun,Matchweek 27,Away,L 0–1,Manchester Utd,Newcastle Utd,Y,AM,65,0,0,0,0,1,0,0,0,48,2,0,0,0.1,0.1,0.0,0,0,32,40,80.0,2,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,525,85,9,60.0,15,16,93.8,3,4,75.0,0.0,0,4,0,0
19,2018-02-25,Sun,Matchweek 28,Home,W 2–1,Manchester Utd,Chelsea,N,"LM,RM",27,1,0,0,0,1,1,0,0,12,1,0,1,0.2,0.2,0.0,1,0,6,8,75.0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,76,16,4,100.0,2,3,66.7,0,1,0.0,0.0,1,0,0,0
20,2018-03-05,Mon,Matchweek 29,Away,W 3–2,Manchester Utd,Crystal Palace,Y,"RW,RB",90,0,0,0,0,2,0,0,0,70,0,1,0,0.4,0.4,0.1,4,0,53,64,82.8,4,45,4,1,1,3,0,1,0,0,0,0,0,0,0,0,682,176,33,89.2,13,16,81.3,2,4,50.0,0.2,1,6,1,0
21,2018-03-31,Sat,Matchweek 32,Home,W 2–0,Manchester Utd,Swansea City,Y,AM,75,0,0,0,0,4,1,0,0,63,3,1,1,0.3,0.3,0.1,4,1,42,53,79.2,4,33,7,3,2,3,0,1,0,0,1,0,0,0,0,0,402,83,21,77.8,7,8,87.5,0,2,0.0,0.2,1,2,2,0
22,2018-04-07,Sat,Matchweek 33,Away,W 3–2,Manchester Utd,Manchester City,Y,RW,84,0,0,0,0,1,0,0,0,39,1,0,1,0.0,0.0,0.0,0,0,23,27,85.2,2,23,1,3,2,0,0,0,0,0,0,0,0,0,0,0,300,7,17,100.0,3,5,60.0,1,2,50.0,0.0,0,1,0,0
23,2018-04-15,Sun,Matchweek 34,Home,L 0–1,Manchester Utd,West Brom,N,"AM,WB",45,0,0,0,0,3,0,0,0,45,2,0,0,0.2,0.2,0.0,0,0,31,38,81.6,2,28,2,2,2,0,0,0,0,0,0,0,0,0,0,0,399,80,15,88.2,12,13,92.3,0,2,0.0,0.1,0,1,0,0
24,2018-04-18,Wed,Matchweek 35,Away,W 2–0,Manchester Utd,Bournemouth,Y,RW,61,0,1,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.5,2,1,33,41,80.5,3,31,2,1,1,2,0,0,0,0,1,0,0,0,0,0,447,99,21,87.5,12,13,92.3,0,2,0.0,0.6,1,3,1,0
25,2018-04-29,Sun,Matchweek 36,Home,W 2–1,Manchester Utd,Arsenal,Y,RW,63,0,0,0,0,2,0,0,0,42,0,0,0,0.1,0.1,0.0,3,0,31,35,88.6,4,26,2,0,0,2,0,0,1,0,0,0,0,0,0,0,322,68,14,93.3,7,8,87.5,0,1,0.0,0.1,0,0,3,0
26,2018-05-04,Fri,Matchweek 37,Away,L 0–1,Manchester Utd,Brighton,N,AM,23,0,0,0,0,2,1,0,0,21,0,1,0,0.1,0.1,0.0,2,0,16,18,88.9,4,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,191,39,10,90.9,4,4,100.0,1,1,100.0,0.1,0,0,2,0
27,2018-05-10,Thu,Matchweek 31,Away,D 0–0,Manchester Utd,West Ham,Y,FW,73,0,0,0,0,4,3,0,0,53,1,0,0,0.1,0.1,0.0,4,0,37,43,86.0,3,30,4,3,3,2,0,1,1,0,0,0,0,0,0,0,384,114,27,100.0,4,5,80.0,1,4,25.0,0.1,1,7,0,0
