,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-01-13,Sat,Matchweek 23,Away,L 0–4,Everton,Tottenham,Y,FW,61,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2018-01-20,Sat,Matchweek 24,Home,D 1–1,Everton,West Brom,Y,FW,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-01-31,Wed,Matchweek 25,Home,W 2–1,Everton,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2018-02-03,Sat,Matchweek 26,Away,L 1–5,Everton,Arsenal,N,FW,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2018-02-10,Sat,Matchweek 27,Home,W 3–1,Everton,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2018-02-24,Sat,Matchweek 28,Away,L 0–1,Everton,Watford,N,FW,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2018-03-03,Sat,Matchweek 29,Away,L 1–2,Everton,Burnley,Y,FW,67,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2018-03-10,Sat,Matchweek 30,Home,W 2–0,Everton,Brighton,Y,FW,90,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
8,2018-03-17,Sat,Matchweek 31,Away,W 2–1,Everton,Stoke City,Y,FW,90,3,2,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
9,2018-03-31,Sat,Matchweek 32,Home,L 1–3,Everton,Manchester City,Y,FW,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2018-04-07,Sat,Matchweek 33,Home,D 0–0,Everton,Liverpool,Y,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2018-04-14,Sat,Matchweek 34,Away,D 1–1,Everton,Swansea City,Y,FW,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2018-04-23,Mon,Matchweek 35,Home,W 1–0,Everton,Newcastle Utd,Y,FW,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2018-04-28,Sat,Matchweek 36,Away,W 2–0,Everton,Huddersfield,Y,FW,71,3,1,1,0,0,1,0,0,0,0,0,0,0,0,Match Report
14,2018-05-05,Sat,Matchweek 37,Home,D 1–1,Everton,Southampton,Y,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2018-05-13,Sun,Matchweek 38,Away,L 1–3,Everton,West Ham,Y,FW,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
