,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-12,Sat,Matchweek 1,Home,D 3–3,Watford,Liverpool,Y,CB,90,1,0,0,0,2,2,0,0,51,1,0,3,0.7,0.7,0.0,1,0,29,40,72.5,2,24,1,0,0,Match Report
1,2017-08-19,Sat,Matchweek 2,Away,W 2–0,Watford,Bournemouth,Y,CB,90,0,0,0,0,0,0,1,0,44,0,2,2,0.0,0.0,0.0,2,0,25,32,78.1,4,20,0,2,1,Match Report
2,2017-08-26,Sat,Matchweek 3,Home,D 0–0,Watford,Brighton,Y,LB,23,0,0,0,0,0,0,0,1,20,0,0,0,0.0,0.0,0.0,0,0,18,19,94.7,4,13,0,0,0,Match Report
4,2017-09-30,Sat,Matchweek 7,Away,D 2–2,Watford,West Brom,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
5,2017-10-14,Sat,Matchweek 8,Home,W 2–1,Watford,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,55,0,2,1,0.0,0.0,0.0,0,0,41,48,85.4,6,28,0,0,0,Match Report
6,2017-10-21,Sat,Matchweek 9,Away,L 2–4,Watford,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,48,5,3,0,0.0,0.0,0.3,1,0,25,36,69.4,1,28,0,2,1,Match Report
7,2017-10-28,Sat,Matchweek 10,Home,L 0–1,Watford,Stoke City,Y,CB,90,0,0,0,0,1,0,0,0,75,1,2,0,0.0,0.0,0.1,1,0,62,70,88.6,8,45,1,0,0,Match Report
8,2017-11-05,Sun,Matchweek 11,Away,L 2–3,Watford,Everton,Y,CB,90,0,0,0,0,0,0,1,0,51,1,1,0,0.0,0.0,0.0,1,0,33,40,82.5,8,25,1,0,0,Match Report
9,2017-11-19,Sun,Matchweek 12,Home,W 2–0,Watford,West Ham,Y,CB,90,0,0,0,0,1,0,1,0,82,2,1,1,0.0,0.0,0.0,0,0,50,68,73.5,7,54,2,0,0,Match Report
10,2017-11-25,Sat,Matchweek 13,Away,W 3–0,Watford,Newcastle Utd,Y,CB,51,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,1,0,13,19,68.4,2,9,0,0,0,Match Report
