,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2018-01-13,Sat,Matchweek 23,Away,D 2–2,Southampton,Watford,N,RM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2018-02-24,Sat,Matchweek 28,Away,D 1–1,Southampton,Burnley,N,"RW,RM",23,2,1,0,0,1,0,0,1,1,0,0,0,0,0,Match Report
3,2018-03-03,Sat,Matchweek 29,Home,D 0–0,Southampton,Stoke City,Y,RW,75,4,2,0,1,1,0,0,0,0,0,0,0,0,0,Match Report
4,2018-03-10,Sat,Matchweek 30,Away,L 0–3,Southampton,Newcastle Utd,N,RM,45,3,2,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
6,2018-04-08,Sun,Matchweek 33,Away,L 2–3,Southampton,Arsenal,N,RW,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2018-04-14,Sat,Matchweek 34,Home,L 2–3,Southampton,Chelsea,N,"AM,LW",8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
8,2018-04-19,Thu,Matchweek 35,Away,D 0–0,Southampton,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2018-04-28,Sat,Matchweek 36,Home,W 2–1,Southampton,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
11,2018-05-08,Tue,Matchweek 31,Away,W 1–0,Southampton,Swansea City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2018-05-13,Sun,Matchweek 38,Home,L 0–1,Southampton,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
