,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2017-10-21,Sat,Matchweek 9,Away,W 2–1,Bournemouth,Stoke City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2017-10-28,Sat,Matchweek 10,Home,L 0–1,Bournemouth,Chelsea,N,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2017-11-04,Sat,Matchweek 11,Away,W 1–0,Bournemouth,Newcastle Utd,Y,FW,74,3,1,0,0,1,1,0,0,0,0,0,0,0,0,Match Report
3,2017-11-18,Sat,Matchweek 12,Home,W 4–0,Bournemouth,Huddersfield,Y,FW,90,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
4,2017-11-25,Sat,Matchweek 13,Away,D 0–0,Bournemouth,Swansea City,Y,FW,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2017-11-29,Wed,Matchweek 14,Home,L 1–2,Bournemouth,Burnley,Y,FW,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2017-12-03,Sun,Matchweek 15,Home,D 1–1,Bournemouth,Southampton,N,FW,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2017-12-09,Sat,Matchweek 16,Away,D 2–2,Bournemouth,Crystal Palace,N,FW,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2017-12-13,Wed,Matchweek 17,Away,L 0–1,Bournemouth,Manchester Utd,Y,FW,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2017-12-23,Sat,Matchweek 19,Away,L 0–4,Bournemouth,Manchester City,Y,FW,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2017-12-26,Tue,Matchweek 20,Home,D 3–3,Bournemouth,West Ham,Y,FW,90,3,2,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
12,2017-12-30,Sat,Matchweek 21,Home,W 2–1,Bournemouth,Everton,Y,FW,84,5,3,1,1,0,0,0,1,1,0,0,0,0,0,Match Report
13,2018-01-01,Mon,Matchweek 22,Away,D 2–2,Bournemouth,Brighton,Y,FW,90,5,1,1,0,1,2,0,0,0,0,0,0,0,0,Match Report
14,2018-01-14,Sun,Matchweek 23,Home,W 2–1,Bournemouth,Arsenal,Y,FW,89,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
15,2018-01-20,Sat,Matchweek 24,Away,D 1–1,Bournemouth,West Ham,Y,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2018-01-31,Wed,Matchweek 25,Away,W 3–0,Bournemouth,Chelsea,Y,FW,89,7,6,0,1,0,0,0,3,3,0,0,0,0,0,Match Report
17,2018-02-03,Sat,Matchweek 26,Home,W 2–1,Bournemouth,Stoke City,Y,FW,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2018-02-11,Sun,Matchweek 27,Away,L 1–4,Bournemouth,Huddersfield,Y,FW,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2018-02-24,Sat,Matchweek 28,Home,D 2–2,Bournemouth,Newcastle Utd,Y,FW,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
20,2018-03-03,Sat,Matchweek 29,Away,D 1–1,Bournemouth,Leicester City,Y,FW,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
21,2018-03-11,Sun,Matchweek 30,Home,L 1–4,Bournemouth,Tottenham,Y,FW,90,3,2,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
22,2018-03-17,Sat,Matchweek 31,Home,W 2–1,Bournemouth,West Brom,Y,"FW,RW",72,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
23,2018-03-31,Sat,Matchweek 32,Away,D 2–2,Bournemouth,Watford,Y,FW,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2018-04-07,Sat,Matchweek 33,Home,D 2–2,Bournemouth,Crystal Palace,Y,FW,61,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2018-04-14,Sat,Matchweek 34,Away,L 0–3,Bournemouth,Liverpool,N,FW,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
26,2018-04-18,Wed,Matchweek 35,Home,L 0–2,Bournemouth,Manchester Utd,Y,FW,90,3,1,1,0,1,0,0,0,0,0,0,0,0,0,Match Report
27,2018-04-28,Sat,Matchweek 36,Away,L 1–2,Bournemouth,Southampton,Y,FW,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2018-05-05,Sat,Matchweek 37,Home,W 1–0,Bournemouth,Swansea City,Y,FW,89,1,0,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
29,2018-05-13,Sun,Matchweek 38,Away,W 2–1,Bournemouth,Burnley,N,FW,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
