,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2017-08-12,Sat,Matchweek 1,Away,L 0–1,Stoke City,Everton,Y,CB,90,0,0,0,0,0,0,0,0,56,2,4,1,0.0,0.0,0.0,1,0,25,45,55.6,3,22,1,1,1,Match Report
1,2017-08-19,Sat,Matchweek 2,Home,W 1–0,Stoke City,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,29,1,2,3,0.0,0.0,0.0,1,0,17,21,81.0,1,13,0,0,0,Match Report
2,2017-08-27,Sun,Matchweek 3,Away,D 1–1,Stoke City,West Brom,Y,WB,68,0,0,0,0,1,0,0,0,42,3,3,0,0.0,0.0,0.0,1,0,24,28,85.7,2,18,1,1,0,Match Report
3,2017-09-09,Sat,Matchweek 4,Home,D 2–2,Stoke City,Manchester Utd,Y,CB,45,0,0,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.0,0,0,7,12,58.3,1,6,0,0,0,Match Report
5,2017-09-30,Sat,Matchweek 7,Home,W 2–1,Stoke City,Southampton,Y,CB,90,0,0,0,0,1,0,0,0,45,0,1,2,0.1,0.1,0.0,2,0,22,33,66.7,2,17,1,2,2,Match Report
6,2017-10-14,Sat,Matchweek 8,Away,L 2–7,Stoke City,Manchester City,Y,"CM,RB",90,0,0,0,0,1,0,0,0,36,2,4,1,0.1,0.1,0.0,2,0,17,26,65.4,2,14,1,5,3,Match Report
7,2017-10-21,Sat,Matchweek 9,Home,L 1–2,Stoke City,Bournemouth,Y,"CB,DM,RB",90,0,0,0,0,1,0,0,0,76,1,2,3,0.0,0.0,0.0,1,1,35,64,54.7,8,29,1,2,2,Match Report
9,2017-12-09,Sat,Matchweek 16,Away,L 1–5,Stoke City,Tottenham,N,"DM,CM",16,0,0,0,0,0,0,0,0,4,1,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Match Report
10,2017-12-12,Tue,Matchweek 17,Away,L 0–1,Stoke City,Burnley,Y,RB,90,0,0,0,0,0,0,0,0,45,3,0,1,0.0,0.0,0.0,1,0,22,38,57.9,1,23,0,1,0,Match Report
11,2017-12-16,Sat,Matchweek 18,Home,L 0–3,Stoke City,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,54,2,0,2,0.0,0.0,0.0,2,0,38,48,79.2,5,33,2,1,1,Match Report
12,2017-12-23,Sat,Matchweek 19,Home,W 3–1,Stoke City,West Brom,Y,DM,90,0,0,0,0,0,0,0,0,46,1,4,1,0.0,0.0,0.0,1,0,26,34,76.5,3,22,0,2,1,Match Report
13,2017-12-26,Tue,Matchweek 20,Away,D 1–1,Stoke City,Huddersfield,Y,"CB,DM",90,0,0,0,0,0,0,1,0,32,2,2,1,0.0,0.0,0.0,0,0,12,19,63.2,1,15,0,0,0,Match Report
14,2017-12-30,Sat,Matchweek 21,Away,L 0–5,Stoke City,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,52,2,2,0,0.0,0.0,0.0,0,0,38,44,86.4,1,40,0,0,0,Match Report
15,2018-01-01,Mon,Matchweek 22,Home,L 0–1,Stoke City,Newcastle Utd,Y,"CM,CB",90,0,0,0,0,0,0,0,0,65,3,0,1,0.0,0.0,0.0,2,0,44,52,84.6,6,36,2,3,2,Match Report
