,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2017-08-12,Sat,Matchweek 1,Away,W 3–2,Burnley,Chelsea,Y,RB,90,0,1,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.1,2,1,31,36,86.1,4,20,1,0,0,1,0,0,1,0,1,0,0,0,0,0,768,229,5,71.4,17,19,89.5,9,10,90.0,0.0,1,3,1,1
1,2017-08-19,Sat,Matchweek 2,Home,L 0–1,Burnley,West Brom,Y,RB,90,0,0,0,0,1,0,0,0,63,1,0,0,0.0,0.0,0.0,5,0,42,58,72.4,8,24,0,1,1,3,1,0,1,0,0,0,0,0,0,0,834,225,15,83.3,24,30,80.0,3,8,37.5,0.0,0,9,1,1
2,2017-08-27,Sun,Matchweek 3,Away,D 1–1,Burnley,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,49,3,1,2,0.0,0.0,0.0,1,0,25,36,69.4,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,471,203,10,90.9,10,12,83.3,4,10,40.0,0.0,0,5,0,0
3,2017-09-10,Sun,Matchweek 4,Home,W 1–0,Burnley,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,54,2,1,6,0.0,0.0,0.0,1,0,20,37,54.1,5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,393,200,11,84.6,5,12,41.7,4,9,44.4,0.2,1,4,0,0
4,2017-09-16,Sat,Matchweek 5,Away,D 1–1,Burnley,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,35,1,0,3,0.0,0.0,0.0,0,0,12,25,48.0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,88,6,75.0,5,11,45.5,1,6,16.7,0.0,0,1,0,0
5,2017-09-23,Sat,Matchweek 6,Home,D 0–0,Burnley,Huddersfield,Y,RB,90,0,0,0,0,0,0,0,0,62,3,2,0,0.0,0.0,0.0,0,0,36,52,69.2,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,746,252,12,75.0,16,21,76.2,8,12,66.7,0.0,0,1,1,0
6,2017-10-01,Sun,Matchweek 7,Away,W 1–0,Burnley,Everton,Y,RB,90,0,0,0,0,0,0,0,0,38,1,4,4,0.0,0.0,0.0,0,0,10,18,55.6,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198,101,4,57.1,5,7,71.4,1,4,25.0,0.0,0,1,0,0
7,2017-10-14,Sat,Matchweek 8,Home,D 1–1,Burnley,West Ham,Y,RB,90,0,0,0,0,1,1,0,0,39,0,0,0,0.0,0.0,0.0,1,0,25,35,71.4,4,18,2,0,0,0,1,0,0,0,0,0,0,0,0,0,426,145,9,100.0,14,20,70.0,2,6,33.3,0.0,0,1,1,1
8,2017-10-21,Sat,Matchweek 9,Away,L 0–3,Burnley,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,38,4,3,0,0.0,0.0,0.0,0,0,16,26,61.5,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,393,174,3,42.9,8,11,72.7,5,8,62.5,0.0,0,1,0,0
9,2017-10-30,Mon,Matchweek 10,Home,W 1–0,Burnley,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,73,4,2,1,0.0,0.0,0.0,1,0,40,60,66.7,5,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,732,315,17,77.3,19,24,79.2,3,12,25.0,0.0,0,1,0,0
10,2017-11-04,Sat,Matchweek 11,Away,W 1–0,Burnley,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,48,1,2,0,0.0,0.0,0.0,0,0,27,39,69.2,3,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,423,151,15,83.3,11,15,73.3,1,6,16.7,0.0,0,2,0,0
11,2017-11-18,Sat,Matchweek 12,Home,W 2–0,Burnley,Swansea City,Y,RB,90,0,0,0,0,0,0,0,0,33,3,0,2,0.0,0.0,0.1,3,0,14,24,58.3,2,17,1,0,0,3,0,0,0,0,0,0,0,0,0,0,370,183,5,71.4,3,7,42.9,6,10,60.0,0.1,2,2,2,2
12,2017-11-26,Sun,Matchweek 13,Home,L 0–1,Burnley,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,42,1,0,1,0.0,0.0,0.0,1,0,22,33,66.7,4,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,376,204,7,87.5,7,12,58.3,4,8,50.0,0.0,1,4,0,0
21,2018-02-03,Sat,Matchweek 26,Home,D 1–1,Burnley,Manchester City,N,RB,45,0,1,0,0,0,0,0,0,34,0,3,4,0.0,0.0,0.3,1,1,12,25,48.0,1,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,180,114,6,85.7,3,5,60.0,2,7,28.6,0.1,1,4,2,1
22,2018-02-10,Sat,Matchweek 27,Away,L 0–1,Burnley,Swansea City,Y,RB,90,0,0,0,0,0,0,0,0,52,2,2,0,0.0,0.0,0.0,0,0,31,43,72.1,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,623,164,8,88.9,18,21,85.7,4,11,36.4,0.0,0,4,0,0
23,2018-02-24,Sat,Matchweek 28,Home,D 1–1,Burnley,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,65,1,2,0,0.0,0.0,0.0,2,0,41,59,69.5,2,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,800,311,14,93.3,17,25,68.0,8,15,53.3,0.1,0,1,1,0
24,2018-03-03,Sat,Matchweek 29,Home,W 2–1,Burnley,Everton,Y,RB,90,0,1,0,0,0,0,0,0,96,4,3,2,0.0,0.0,0.7,7,1,55,79,69.6,4,28,2,1,0,6,0,0,0,1,1,0,0,0,0,0,960,490,26,81.3,19,26,73.1,8,17,47.1,0.4,4,4,4,2
25,2018-03-10,Sat,Matchweek 30,Away,W 3–0,Burnley,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,65,1,0,3,0.0,0.0,0.0,2,1,42,53,79.2,8,19,1,0,0,2,0,0,0,0,1,0,0,0,0,0,951,485,17,100.0,16,19,84.2,9,16,56.3,0.0,0,9,1,0
26,2018-03-31,Sat,Matchweek 32,Away,W 2–1,Burnley,West Brom,Y,RB,90,0,0,0,0,0,0,0,0,70,1,0,0,0.0,0.0,0.3,2,0,40,59,67.8,4,34,1,0,0,2,0,0,0,0,0,0,0,0,0,0,720,261,16,88.9,20,24,83.3,3,13,23.1,0.1,2,2,2,1
27,2018-04-07,Sat,Matchweek 33,Away,W 2–1,Burnley,Watford,Y,RB,90,0,0,0,0,0,0,1,0,57,5,2,0,0.0,0.0,0.0,1,1,24,42,57.1,1,14,2,0,0,1,0,0,0,0,1,0,0,0,0,0,555,243,7,70.0,10,16,62.5,7,15,46.7,0.0,0,4,0,0
28,2018-04-14,Sat,Matchweek 34,Home,W 2–1,Burnley,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,62,1,2,0,0.0,0.0,0.0,0,0,27,46,58.7,5,16,0,3,3,0,0,0,0,0,0,0,0,0,0,0,495,313,11,73.3,12,18,66.7,4,13,30.8,0.0,0,4,1,0
29,2018-04-19,Thu,Matchweek 31,Home,L 1–2,Burnley,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,78,3,1,2,0.0,0.0,0.0,1,0,44,65,67.7,1,47,0,1,1,0,0,0,1,0,0,0,0,0,0,0,771,211,21,91.3,17,26,65.4,6,12,50.0,0.0,0,3,0,0
30,2018-04-22,Sun,Matchweek 35,Away,D 1–1,Burnley,Stoke City,Y,RB,90,0,0,0,0,1,0,0,0,70,2,1,1,0.0,0.0,0.0,2,0,42,58,72.4,4,23,0,2,0,1,0,0,0,0,0,0,0,0,0,0,760,320,22,95.7,18,24,75.0,2,11,18.2,0.0,1,3,1,0
31,2018-04-28,Sat,Matchweek 36,Home,D 0–0,Burnley,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,65,1,0,2,0.0,0.0,0.1,1,0,37,52,71.2,3,18,0,2,1,1,0,0,0,0,0,0,0,0,0,0,658,330,21,100.0,11,16,68.8,5,13,38.5,0.1,1,3,2,2
32,2018-05-06,Sun,Matchweek 37,Away,L 0–5,Burnley,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,63,3,5,0,0.0,0.0,0.0,0,0,28,51,54.9,3,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,464,102,13,76.5,12,20,60.0,2,8,25.0,0.0,0,0,0,0
33,2018-05-13,Sun,Matchweek 38,Home,L 1–2,Burnley,Bournemouth,Y,RB,90,0,0,0,0,1,0,0,0,70,6,3,2,0.0,0.0,0.0,0,0,36,54,66.7,3,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,660,180,16,100.0,18,26,69.2,2,7,28.6,0.0,0,2,0,0
