,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2018-01-13,Sat,Matchweek 23,Away,L 0–4,Everton,Tottenham,Y,FW,61,14,24,58.3,151,11,8,11,72.7,2,5,40.0,1,2,50.0,0,0.1,0.0,2,0,0,0,0,Match Report
1,2018-01-20,Sat,Matchweek 24,Home,D 1–1,Everton,West Brom,Y,FW,68,19,29,65.5,192,29,8,11,72.7,4,7,57.1,1,2,50.0,0,0.0,0.0,0,1,0,0,2,Match Report
2,2018-01-31,Wed,Matchweek 25,Home,W 2–1,Everton,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2018-02-10,Sat,Matchweek 27,Home,W 3–1,Everton,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2018-03-03,Sat,Matchweek 29,Away,L 1–2,Everton,Burnley,Y,FW,67,20,27,74.1,234,75,15,20,75.0,1,3,33.3,2,2,100.0,0,0.4,0.1,2,2,1,0,2,Match Report
7,2018-03-10,Sat,Matchweek 30,Home,W 2–0,Everton,Brighton,Y,FW,90,24,30,80.0,278,30,17,19,89.5,3,3,100.0,1,2,50.0,0,0.1,0.0,2,0,0,0,0,Match Report
9,2018-03-31,Sat,Matchweek 32,Home,L 1–3,Everton,Manchester City,Y,FW,78,4,8,50.0,46,9,2,4,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
10,2018-04-07,Sat,Matchweek 33,Home,D 0–0,Everton,Liverpool,Y,FW,90,15,22,68.2,205,25,12,14,85.7,2,4,50.0,1,2,50.0,0,0.0,0.0,1,0,1,0,1,Match Report
11,2018-04-14,Sat,Matchweek 34,Away,D 1–1,Everton,Swansea City,Y,FW,90,21,28,75.0,280,78,12,16,75.0,4,6,66.7,2,3,66.7,0,0.6,0.4,2,3,1,0,3,Match Report
13,2018-04-28,Sat,Matchweek 36,Away,W 2–0,Everton,Huddersfield,Y,FW,71,12,22,54.5,118,37,9,12,75.0,1,3,33.3,0,1,0.0,0,0.0,0.0,2,0,0,0,0,Match Report
14,2018-05-05,Sat,Matchweek 37,Home,D 1–1,Everton,Southampton,Y,FW,90,12,14,85.7,214,3,4,6,66.7,6,6,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
