,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2017-08-12,Sat,Matchweek 1,Away,D 3–3,Liverpool,Watford,Y,GK,90,28,42,66.7,638,473,5,5,100.0,19,20,95.0,4,17,23.5,0,0.0,0.0,0,0,0,0,0,Match Report
1,2017-08-19,Sat,Matchweek 2,Home,W 1–0,Liverpool,Crystal Palace,Y,GK,90,22,27,81.5,682,548,2,2,100.0,10,10,100.0,10,15,66.7,0,0.0,0.0,0,0,0,0,0,Match Report
3,2017-09-09,Sat,Matchweek 4,Away,L 0–5,Liverpool,Manchester City,Y,GK,90,30,40,75.0,680,530,8,8,100.0,17,17,100.0,5,15,33.3,0,0.0,0.0,0,1,0,0,0,Match Report
4,2017-09-16,Sat,Matchweek 5,Home,D 1–1,Liverpool,Burnley,Y,GK,90,28,33,84.8,660,490,6,6,100.0,17,17,100.0,5,10,50.0,0,0.0,0.0,0,1,0,0,0,Match Report
5,2017-09-23,Sat,Matchweek 6,Away,W 3–2,Liverpool,Leicester City,Y,GK,90,24,38,63.2,746,634,4,4,100.0,11,11,100.0,9,22,40.9,0,0.0,0.0,0,2,0,0,0,Match Report
6,2017-10-01,Sun,Matchweek 7,Away,D 1–1,Liverpool,Newcastle Utd,Y,GK,90,21,25,84.0,562,464,4,4,100.0,11,11,100.0,6,10,60.0,0,0.0,0.0,0,1,0,0,0,Match Report
7,2017-10-14,Sat,Matchweek 8,Home,D 0–0,Liverpool,Manchester Utd,Y,GK,90,24,27,88.9,492,300,4,4,100.0,20,20,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0,Match Report
8,2017-10-22,Sun,Matchweek 9,Away,L 1–4,Liverpool,Tottenham,Y,GK,90,15,22,68.2,459,315,2,2,100.0,6,6,100.0,7,14,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
9,2017-10-28,Sat,Matchweek 10,Home,W 3–0,Liverpool,Huddersfield,Y,GK,90,20,26,76.9,445,322,4,4,100.0,11,11,100.0,5,11,45.5,0,0.0,0.0,0,0,0,0,0,Match Report
10,2017-11-04,Sat,Matchweek 11,Away,W 4–1,Liverpool,West Ham,Y*,GK,90,17,30,56.7,575,428,4,4,100.0,3,3,100.0,10,22,45.5,0,0.0,0.0,0,0,0,0,0,Match Report
11,2017-11-18,Sat,Matchweek 12,Home,W 3–0,Liverpool,Southampton,Y,GK,90,27,33,81.8,831,701,4,4,100.0,13,13,100.0,10,16,62.5,0,0.0,0.0,0,1,0,0,0,Match Report
12,2017-11-25,Sat,Matchweek 13,Home,D 1–1,Liverpool,Chelsea,Y,GK,90,30,34,88.2,803,579,2,2,100.0,20,20,100.0,8,12,66.7,0,0.0,0.0,0,0,0,0,0,Match Report
