,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,L 0–3,Southampton,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2019-08-17,Sat,Matchweek 2,Home,L 1–2,Southampton,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2019-08-24,Sat,Matchweek 3,Away,W 2–0,Southampton,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2019-08-31,Sat,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,57,2,2,3,0.0,0.0,0.0,0,0,33,46,71.7,3,25,3,0,0,Match Report
4,2019-09-14,Sat,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,WB,90,0,0,0,0,1,0,0,0,63,4,2,1,0.3,0.3,0.0,0,0,34,45,75.6,2,19,0,0,0,Match Report
5,2019-09-20,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,"RB,LB,WB",90,0,0,0,0,0,0,0,0,88,4,0,1,0.0,0.0,0.2,6,0,54,75,72.0,3,35,6,0,0,Match Report
7,2019-11-09,Sat,Matchweek 12,Home,L 1–2,Southampton,Everton,Y,LM,45,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,12,19,63.2,2,11,0,0,0,Match Report
8,2019-11-23,Sat,Matchweek 13,Away,D 2–2,Southampton,Arsenal,Y,RB,90,0,0,0,0,1,0,0,0,52,2,2,1,0.0,0.0,0.0,0,0,27,40,67.5,3,20,0,0,0,Match Report
9,2019-11-30,Sat,Matchweek 14,Home,W 2–1,Southampton,Watford,Y,RB,75,0,0,0,0,0,0,0,0,87,1,1,1,0.0,0.0,0.1,2,0,62,78,79.5,7,43,3,0,0,Match Report
10,2019-12-04,Wed,Matchweek 15,Home,W 2–1,Southampton,Norwich City,Y,RB,90,0,0,0,0,1,1,0,0,50,2,3,0,0.0,0.0,0.1,2,0,23,37,62.2,3,21,2,0,0,Match Report
11,2019-12-08,Sun,Matchweek 16,Away,L 1–2,Southampton,Newcastle Utd,Y,RB,90,0,0,0,0,2,1,1,0,56,3,0,1,0.1,0.1,0.1,3,1,33,45,73.3,3,20,2,1,1,Match Report
12,2019-12-14,Sat,Matchweek 17,Home,L 0–1,Southampton,West Ham,Y,RB,86,0,0,0,0,1,0,0,0,70,3,0,1,0.0,0.0,0.2,3,0,38,55,69.1,1,28,2,1,1,Match Report
13,2019-12-21,Sat,Matchweek 18,Away,W 3–1,Southampton,Aston Villa,Y,RB,90,0,0,0,0,1,0,0,0,53,3,0,1,0.0,0.0,0.0,2,0,31,44,70.5,1,19,2,0,0,Match Report
14,2019-12-26,Thu,Matchweek 19,Away,W 2–0,Southampton,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,63,4,5,2,0.0,0.0,0.0,0,0,26,43,60.5,2,18,1,0,0,Match Report
15,2019-12-28,Sat,Matchweek 20,Home,D 1–1,Southampton,Crystal Palace,Y,RB,90,0,0,0,0,1,1,0,0,62,5,2,3,0.0,0.0,0.0,0,0,33,47,70.2,3,25,1,0,0,Match Report
16,2020-01-01,Wed,Matchweek 21,Home,W 1–0,Southampton,Tottenham,Y,RB,90,0,0,0,0,0,0,0,0,60,3,1,1,0.0,0.0,0.1,2,0,32,48,66.7,4,12,2,0,0,Match Report
