,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,W 5–0,Manchester City,West Ham,N,FW,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,FW,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2019-08-25,Sun,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,FW,90,5,5,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2019-08-31,Sat,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,FW,90,3,2,0,0,0,1,0,1,1,0,0,0,0,0,Match Report
4,2019-09-14,Sat,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,Y,FW,90,3,1,0,1,1,0,0,0,0,0,0,0,0,0,Match Report
5,2019-09-21,Sat,Matchweek 6,Home,W 8–0,Manchester City,Watford,Y,FW,90,4,4,0,0,0,0,0,2,2,0,0,0,0,0,Match Report
6,2019-09-28,Sat,Matchweek 7,Away,W 3–1,Manchester City,Everton,N,FW,25,4,1,0,2,1,0,0,1,0,0,0,1,0,0,Match Report
7,2019-10-06,Sun,Matchweek 8,Home,L 0–2,Manchester City,Wolves,Y,FW,90,2,1,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
8,2019-10-19,Sat,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
9,2019-10-26,Sat,Matchweek 10,Home,W 3–0,Manchester City,Aston Villa,N,FW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2019-11-02,Sat,Matchweek 11,Home,W 2–1,Manchester City,Southampton,Y,FW,89,3,0,0,1,2,0,0,0,0,0,0,0,0,0,Match Report
11,2019-11-10,Sun,Matchweek 12,Away,L 1–3,Manchester City,Liverpool,Y,FW,70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
12,2019-11-23,Sat,Matchweek 13,Home,W 2–1,Manchester City,Chelsea,Y,FW,76,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2019-12-21,Sat,Matchweek 18,Home,W 3–1,Manchester City,Leicester City,N,"FW,RW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
15,2019-12-27,Fri,Matchweek 19,Away,L 2–3,Manchester City,Wolves,Y,FW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2019-12-29,Sun,Matchweek 20,Home,W 2–0,Manchester City,Sheffield Utd,Y,FW,80,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2020-01-01,Wed,Matchweek 21,Home,W 2–1,Manchester City,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
18,2020-01-12,Sun,Matchweek 22,Away,W 6–1,Manchester City,Aston Villa,Y,FW,90,4,2,0,2,0,0,0,1,0,0,1,0,0,0,Match Report
19,2020-01-18,Sat,Matchweek 23,Home,D 2–2,Manchester City,Crystal Palace,Y,FW,90,4,1,0,0,2,1,0,0,0,0,0,0,0,0,Match Report
20,2020-01-21,Tue,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,N,FW,24,3,2,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
21,2020-02-02,Sun,Matchweek 25,Away,L 0–2,Manchester City,Tottenham,Y,FW,63,4,0,0,0,3,1,0,0,0,0,0,0,0,0,Match Report
22,2020-02-19,Wed,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,FW,90,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
23,2020-02-22,Sat,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,Y,FW,76,4,2,0,0,1,1,0,0,0,0,0,0,0,0,Match Report
24,2020-03-08,Sun,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,Y,FW,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2020-06-17,Wed,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,N,FW,11,2,1,0,0,1,0,0,1,0,0,0,1,0,0,Match Report
26,2020-06-22,Mon,Matchweek 30,Home,W 5–0,Manchester City,Burnley,Y,FW,44,1,0,0,0,0,1,0,1,0,0,0,0,1,0,Match Report
