,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2019-08-09,Fri,Matchweek 1,Away,L 1–4,Norwich City,Liverpool,Y,AM,57,0,0,0,0,3,1,0,0,22,1,0,0,0.2,0.2,0.0,0,0,11,16,68.8,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147,41,6,75.0,3,4,75.0,1,2,50.0,0.0,0,0,0,0
1,2019-08-17,Sat,Matchweek 2,Home,W 3–1,Norwich City,Newcastle Utd,Y,AM,83,0,0,0,0,2,1,0,0,58,1,1,2,0.1,0.1,0.1,3,2,34,43,79.1,3,40,2,0,0,3,0,0,0,0,2,0,0,0,0,0,402,80,25,86.2,7,7,100.0,1,3,33.3,0.4,1,2,1,0
2,2019-08-31,Sat,Matchweek 4,Away,L 0–2,Norwich City,West Ham,Y,AM,76,0,0,0,0,2,1,0,0,38,3,0,0,0.1,0.1,0.0,0,0,23,29,79.3,2,29,3,2,1,0,0,0,0,0,0,0,0,0,0,0,232,70,17,89.5,2,5,40.0,1,1,100.0,0.0,0,2,1,0
3,2019-09-14,Sat,Matchweek 5,Home,W 3–2,Norwich City,Manchester City,Y,AM,88,0,0,0,0,0,0,0,0,43,1,2,0,0.0,0.0,0.2,2,1,23,31,74.2,7,21,3,3,0,2,0,0,0,0,1,0,0,0,0,0,331,165,11,84.6,9,11,81.8,1,3,33.3,0.0,1,5,0,0
4,2019-09-21,Sat,Matchweek 6,Away,L 0–2,Norwich City,Burnley,Y,AM,74,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,3,0,16,23,69.6,1,21,4,2,2,3,0,0,0,0,0,0,0,0,0,0,171,56,14,93.3,0,3,0.0,1,2,50.0,0.0,1,1,0,0
5,2019-09-28,Sat,Matchweek 7,Away,L 0–2,Norwich City,Crystal Palace,Y,AM,65,0,0,0,0,2,0,1,0,33,1,0,0,0.1,0.1,0.0,5,0,17,26,65.4,6,26,3,2,2,5,0,0,0,0,0,0,0,0,0,0,265,120,7,77.8,6,8,75.0,2,3,66.7,0.0,1,4,1,0
7,2019-10-27,Sun,Matchweek 10,Home,L 1–3,Norwich City,Manchester Utd,N,"AM,DM",45,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,14,19,73.7,2,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,179,40,9,90.0,2,5,40.0,1,1,100.0,0.0,1,1,1,0
8,2019-11-02,Sat,Matchweek 11,Away,L 0–2,Norwich City,Brighton,Y,AM,74,0,0,0,0,1,0,1,0,30,0,0,0,0.1,0.1,0.1,4,0,21,25,84.0,4,21,4,3,3,2,0,2,0,0,0,0,0,0,0,0,261,82,14,77.8,3,3,100.0,1,1,100.0,0.1,2,4,2,0
9,2019-11-08,Fri,Matchweek 12,Home,L 0–2,Norwich City,Watford,Y,AM,61,0,0,0,0,0,0,0,0,30,2,1,1,0.0,0.0,0.0,3,0,11,19,57.9,2,22,3,4,3,2,0,0,1,0,0,0,0,0,0,0,152,64,4,57.1,5,6,83.3,0,1,0.0,0.0,1,1,0,0
18,2020-07-07,Tue,Matchweek 34,Away,L 1–2,Norwich City,Watford,Y,AM,75,0,0,0,0,0,0,0,0,35,1,0,1,0.0,0.0,0.0,2,0,15,23,65.2,4,26,1,4,2,2,0,0,0,0,0,0,0,0,0,0,245,26,9,81.8,5,8,62.5,1,3,33.3,0.0,0,3,0,0
19,2020-07-11,Sat,Matchweek 35,Home,L 0–4,Norwich City,West Ham,Y,AM,68,0,0,0,0,1,0,1,0,27,0,0,1,0.1,0.1,0.1,3,0,13,17,76.5,2,15,2,0,0,3,0,0,0,0,0,0,0,0,0,0,143,39,9,90.0,3,5,60.0,0,1,0.0,0.1,2,1,0,0
21,2020-07-26,Sun,Matchweek 38,Away,L 0–5,Norwich City,Manchester City,Y,AM,76,0,0,0,0,0,0,0,0,29,4,0,1,0.0,0.0,0.0,0,0,11,23,47.8,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,65,7,63.6,2,2,100.0,1,4,25.0,0.0,0,2,0,0
