,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-10,Sat,Matchweek 1,Home,D 1–1,Bournemouth,Sheffield Utd,Y,AM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,13.0,24.0,54.2,2.0,26.0,1.0,8.0,3.0,Match Report
1,2019-08-17,Sat,Matchweek 2,Away,W 2–1,Bournemouth,Aston Villa,Y,"FW,RM",90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,3.0,0.8,0.0,0.0,1.0,0.0,18.0,29.0,62.1,4.0,25.0,5.0,3.0,2.0,Match Report
2,2019-08-25,Sun,Matchweek 3,Home,L 1–3,Bournemouth,Manchester City,Y,"LM,RM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,11.0,18.0,61.1,0.0,25.0,3.0,4.0,2.0,Match Report
3,2019-08-31,Sat,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,Y,"FW,AM",78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,17.0,21.0,81.0,1.0,19.0,2.0,3.0,2.0,Match Report
4,2019-09-15,Sun,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,LM,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,4.0,1.0,0.0,0.0,0.0,0.6,8.0,2.0,15.0,22.0,68.2,2.0,33.0,5.0,7.0,4.0,Match Report
5,2019-09-20,Fri,Matchweek 6,Away,W 3–1,Bournemouth,Southampton,Y,"LM,LW",89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,8.0,20.0,40.0,1.0,28.0,1.0,10.0,6.0,Match Report
6,2019-09-28,Sat,Matchweek 7,Home,D 2–2,Bournemouth,West Ham,Y,"LM,RM",90.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0,2.0,0.3,0.3,0.3,1.0,1.0,21.0,31.0,67.7,4.0,24.0,4.0,6.0,2.0,Match Report
7,2019-10-06,Sun,Matchweek 8,Away,L 0–1,Bournemouth,Arsenal,Y,"LM,FW",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,16.0,22.0,72.7,2.0,19.0,1.0,3.0,3.0,Match Report
8,2019-10-19,Sat,Matchweek 9,Home,D 0–0,Bournemouth,Norwich City,N,FW,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,5.0,8.0,62.5,2.0,9.0,1.0,0.0,0.0,Match Report
9,2019-10-26,Sat,Matchweek 10,Away,D 0–0,Bournemouth,Watford,Y,FW,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,2.0,0.0,0.1,0.1,0.4,3.0,0.0,7.0,12.0,58.3,2.0,21.0,5.0,4.0,3.0,Match Report
10,2019-11-02,Sat,Matchweek 11,Home,W 1–0,Bournemouth,Manchester Utd,Y,"FW,RW",90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,39.0,0.0,1.0,1.0,1.1,1.1,0.1,3.0,1.0,17.0,27.0,63.0,0.0,26.0,3.0,3.0,2.0,Match Report
11,2019-11-09,Sat,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,Y,FW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.3,0.3,0.1,3.0,1.0,21.0,26.0,80.8,2.0,25.0,1.0,3.0,1.0,Match Report
13,2019-12-14,Sat,Matchweek 17,Away,W 1–0,Bournemouth,Chelsea,Y,FW,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.2,0.2,0.1,2.0,0.0,9.0,10.0,90.0,2.0,17.0,1.0,2.0,1.0,Match Report
14,2019-12-21,Sat,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,Y,"FW,RW,RM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.0,70.8,1.0,31.0,3.0,7.0,3.0,Match Report
15,2019-12-26,Thu,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,Y,LW,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0.0,1.0,1.0,0.7,0.7,0.0,2.0,0.0,9.0,17.0,52.9,2.0,25.0,2.0,3.0,2.0,Match Report
16,2019-12-28,Sat,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,"FW,RM",72.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,16.0,21.0,76.2,1.0,15.0,2.0,3.0,1.0,Match Report
