,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-11,Sun,Matchweek 1,Away,D 0–0,Wolves,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2019-08-19,Mon,Matchweek 2,Home,D 1–1,Wolves,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2019-08-25,Sun,Matchweek 3,Home,D 1–1,Wolves,Burnley,Y,CB,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2019-09-01,Sun,Matchweek 4,Away,L 2–3,Wolves,Everton,Y,CB,90,3,1,2,0,0,0,0,1,0,1,0,0,0,0,Match Report
5,2019-09-28,Sat,Matchweek 7,Home,W 2–0,Wolves,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2019-10-06,Sun,Matchweek 8,Away,W 2–0,Wolves,Manchester City,N,CB,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2019-10-19,Sat,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2019-11-10,Sun,Matchweek 12,Home,W 2–1,Wolves,Aston Villa,N,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2019-12-04,Wed,Matchweek 15,Home,W 2–0,Wolves,West Ham,N,"CB,RW",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
