,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2020-01-18,Sat,Matchweek 23,Home,D 1–1,Arsenal,Sheffield Utd,N,FW,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2020-01-21,Tue,Matchweek 24,Away,D 2–2,Arsenal,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2020-02-02,Sun,Matchweek 25,Away,D 0–0,Arsenal,Burnley,N,FW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
3,2020-02-16,Sun,Matchweek 26,Home,W 4–0,Arsenal,Newcastle Utd,Y,FW,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2020-02-23,Sun,Matchweek 27,Home,W 3–2,Arsenal,Everton,Y,FW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2020-03-07,Sat,Matchweek 29,Home,W 1–0,Arsenal,West Ham,Y,FW,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
6,2020-06-17,Wed,Matchweek 28,Away,L 0–3,Arsenal,Manchester City,Y,FW,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2020-06-20,Sat,Matchweek 30,Away,L 1–2,Arsenal,Brighton,N,RW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-06-25,Thu,Matchweek 31,Away,W 2–0,Arsenal,Southampton,Y,FW,78,1,0,0,0,0,0,1,1,0,0,0,0,0,1,Match Report
9,2020-07-01,Wed,Matchweek 32,Home,W 4–0,Arsenal,Norwich City,N,FW,15,3,1,0,1,0,1,0,0,0,0,0,0,0,0,Match Report
10,2020-07-04,Sat,Matchweek 33,Away,W 2–0,Arsenal,Wolves,Y,FW,82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
11,2020-07-07,Tue,Matchweek 34,Home,D 1–1,Arsenal,Leicester City,N,FW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2020-07-21,Tue,Matchweek 37,Away,L 0–1,Arsenal,Aston Villa,Y,"RW,FW",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2020-07-26,Sun,Matchweek 38,Home,W 3–2,Arsenal,Watford,N,FW,34,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
