,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2019-08-17,Sat,Matchweek 2,Away,W 2–1,Liverpool,Southampton,Y,"LW,RW",90,1,1,0,0,2,2,0,0,45,2,0,0,0.1,0.1,0.8,5,1,17,27,63.0,4,34,2,4,1,5,0,0,0,0,1,0,0,0,0,0,247,84,7,63.6,8,9,88.9,0,1,0.0,0.2,5,2,3,0
1,2019-08-24,Sat,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,LW,76,0,0,0,0,3,1,0,0,52,6,1,0,0.2,0.2,0.2,6,0,34,37,91.9,6,40,8,0,0,6,0,0,0,0,0,0,0,0,0,0,492,90,22,100.0,8,8,100.0,3,4,75.0,0.1,4,1,4,0
2,2019-08-31,Sat,Matchweek 4,Away,W 3–0,Liverpool,Burnley,Y,LW,84,1,0,0,0,2,1,0,0,38,1,3,1,0.3,0.3,0.1,3,0,23,29,79.3,7,30,2,3,2,2,0,0,0,0,0,0,0,0,0,0,399,77,11,84.6,7,11,63.6,4,4,100.0,0.1,1,2,3,0
3,2019-09-14,Sat,Matchweek 5,Home,W 3–1,Liverpool,Newcastle Utd,Y,"LW,FW",90,2,0,0,0,4,2,0,0,58,0,1,0,1.0,1.0,0.1,4,0,35,46,76.1,2,48,0,3,1,3,0,0,1,0,0,0,0,0,0,0,468,68,21,80.8,11,13,84.6,1,2,50.0,0.3,2,1,2,0
4,2019-09-28,Sat,Matchweek 7,Away,W 1–0,Liverpool,Sheffield Utd,Y,"LW,RW,AM",89,0,0,0,0,4,1,0,0,50,0,0,1,0.9,0.9,0.0,1,0,25,36,69.4,2,35,2,1,1,1,0,0,0,0,0,0,0,0,0,0,402,80,13,76.5,6,9,66.7,4,4,100.0,0.1,0,4,1,0
5,2019-10-05,Sat,Matchweek 8,Home,W 2–1,Liverpool,Leicester City,Y,RW,90,1,0,0,0,3,3,0,0,58,3,1,3,0.7,0.7,0.0,1,1,30,37,81.1,2,40,6,2,1,0,0,0,1,0,0,0,0,0,1,0,416,99,16,84.2,9,11,81.8,2,4,50.0,0.1,1,1,1,0
6,2019-10-27,Sun,Matchweek 10,Home,W 2–1,Liverpool,Tottenham,Y,"LW,FW",90,0,0,0,0,2,0,0,0,47,3,0,0,0.3,0.3,0.1,6,1,27,33,81.8,2,35,2,2,1,4,0,0,2,0,0,0,0,0,1,0,316,43,18,81.8,4,6,66.7,2,2,100.0,0.1,2,3,2,1
7,2019-11-02,Sat,Matchweek 11,Away,W 2–1,Liverpool,Aston Villa,Y,"LW,RW",90,1,1,0,0,6,3,1,0,53,1,0,0,0.8,0.8,0.5,5,1,34,44,77.3,6,42,10,0,0,5,0,0,0,0,1,0,0,0,0,0,445,139,18,90.0,9,11,81.8,2,5,40.0,0.4,3,1,4,2
8,2019-11-10,Sun,Matchweek 12,Home,W 3–1,Liverpool,Manchester City,Y,"LW,RM,FW",90,1,0,0,0,1,1,0,0,45,4,1,0,0.3,0.3,0.1,2,0,23,31,74.2,2,34,3,5,2,2,0,0,0,0,0,0,0,0,0,0,304,92,16,100.0,4,9,44.4,2,3,66.7,0.1,2,3,0,0
9,2019-11-23,Sat,Matchweek 13,Away,W 2–1,Liverpool,Crystal Palace,Y,"RW,FW",90,1,0,0,0,3,1,0,0,42,0,1,1,0.3,0.3,0.1,2,0,23,32,71.9,4,36,3,1,1,2,0,0,0,0,0,0,0,0,0,0,282,61,15,75.0,5,7,71.4,1,1,100.0,0.1,2,0,3,0
