,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2019-08-17,Sat,Matchweek 2,Away,W 2–1,Bournemouth,Aston Villa,N,FW,15,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.4,1,0,5,5,100.0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,52,3,100.0,1,1,100.0,1,1,100.0,0.1,1,1,0,0
1,2019-08-31,Sat,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,N,FW,27,0,0,0,0,1,1,0,0,20,0,1,0,0.0,0.0,0.0,1,0,10,15,66.7,1,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,151,24,8,72.7,1,2,50.0,1,1,100.0,0.0,0,0,1,0
2,2019-09-15,Sun,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,FW,90,0,0,0,0,3,1,0,0,35,0,0,0,0.2,0.2,0.0,4,1,21,26,80.8,5,21,0,2,0,3,0,0,0,0,0,0,0,1,0,0,290,50,14,87.5,6,8,75.0,1,1,100.0,0.1,1,1,1,0
3,2019-09-28,Sat,Matchweek 7,Home,D 2–2,Bournemouth,West Ham,Y,FW,90,0,0,0,0,3,0,0,0,41,0,0,0,0.3,0.3,0.0,2,1,20,29,69.0,3,22,3,5,3,2,0,0,0,0,1,0,0,0,0,0,251,58,14,93.3,6,11,54.5,0,1,0.0,0.1,0,2,0,0
4,2019-10-26,Sat,Matchweek 10,Away,D 0–0,Bournemouth,Watford,N,FW,17,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,5,8,62.5,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80,38,3,50.0,1,1,100.0,1,1,100.0,0.0,0,0,1,0
6,2019-11-09,Sat,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,N,AM,25,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,1,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,149,36,5,100.0,1,2,50.0,2,2,100.0,0.0,0,1,0,0
8,2019-11-30,Sat,Matchweek 14,Away,L 2–3,Bournemouth,Tottenham,Y,FW,90,0,0,0,0,2,0,0,0,44,0,0,0,0.1,0.1,0.3,5,0,23,28,82.1,2,31,1,8,4,4,0,0,1,0,0,0,0,0,0,0,279,59,16,88.9,4,5,80.0,1,1,100.0,0.2,4,1,1,1
10,2019-12-28,Sat,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,"FW,LW",90,0,0,0,0,2,0,0,0,34,2,0,1,0.1,0.1,0.0,3,0,11,19,57.9,1,16,2,4,1,2,0,1,0,0,0,0,0,0,0,0,150,31,5,62.5,2,4,50.0,1,3,33.3,0.0,1,1,0,0
11,2020-01-12,Sun,Matchweek 22,Home,L 0–3,Bournemouth,Watford,Y,"FW,AM",90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,1,0,20,29,69.0,2,31,2,1,1,1,0,0,0,0,0,0,0,0,0,0,201,46,16,80.0,2,4,50.0,0,1,0.0,0.0,0,1,1,0
12,2020-01-21,Tue,Matchweek 24,Home,W 3–1,Bournemouth,Brighton,Y,FW,84,0,1,0,0,1,0,0,0,30,0,1,3,0.1,0.1,0.2,4,1,8,15,53.3,2,15,4,2,0,4,0,0,0,0,1,0,0,0,0,0,147,56,5,41.7,2,2,100.0,1,1,100.0,0.1,2,2,1,0
15,2020-07-01,Wed,Matchweek 32,Home,L 1–4,Bournemouth,Newcastle Utd,Y,FW,90,0,0,0,0,2,0,0,0,35,0,0,1,0.2,0.2,0.0,0,0,18,23,78.3,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,205,12,13,92.9,2,4,50.0,1,1,100.0,0.0,0,2,0,0
16,2020-07-04,Sat,Matchweek 33,Away,L 2–5,Bournemouth,Manchester Utd,Y,FW,65,0,0,0,0,0,0,0,0,21,0,1,0,0.0,0.0,0.0,1,0,9,10,90.0,2,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,144,36,5,83.3,2,2,100.0,1,1,100.0,0.0,0,2,0,0
18,2020-07-12,Sun,Matchweek 35,Home,W 4–1,Bournemouth,Leicester City,Y,FW,90,2,0,0,0,2,2,0,0,30,0,0,0,1.0,1.0,0.1,2,1,14,19,73.7,0,19,3,3,2,1,0,1,0,0,0,0,1,0,0,0,150,15,12,80.0,1,1,100.0,1,2,50.0,0.0,2,2,0,0
19,2020-07-15,Wed,Matchweek 36,Away,L 1–2,Bournemouth,Manchester City,Y,FW,68,0,0,0,0,2,0,0,0,26,0,0,0,0.6,0.6,0.0,4,0,10,17,58.8,1,18,3,3,3,1,0,1,1,0,0,0,0,0,0,0,115,15,8,72.7,0,1,0.0,1,2,50.0,0.0,1,1,0,0
20,2020-07-26,Sun,Matchweek 38,Away,W 3–1,Bournemouth,Everton,Y,FW,63,1,0,0,0,2,1,0,0,28,1,1,0,0.1,0.1,0.0,2,1,7,17,41.2,0,15,3,3,0,1,0,0,1,0,0,0,0,0,1,0,49,20,5,55.6,0,2,0.0,0,1,0.0,0.0,0,0,0,0
