,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
1,2019-09-14,Sat,Matchweek 5,Away,L 0–4,Crystal Palace,Tottenham,Y,CB,90,38,48,79.2,703,384,14,17,82.4,16,19,84.2,6,8,75.0,0,0.1,0.1,1,3,1,0,6,Match Report
2,2019-09-22,Sun,Matchweek 6,Home,D 1–1,Crystal Palace,Wolves,Y,CB,90,39,48,81.3,843,360,9,11,81.8,24,28,85.7,5,7,71.4,0,0.0,0.0,0,2,0,0,4,Match Report
4,2019-11-30,Sat,Matchweek 14,Away,W 2–0,Crystal Palace,Burnley,N,CB,32,11,14,78.6,233,90,4,4,100.0,4,4,100.0,3,6,50.0,0,0.0,0.0,0,1,0,0,1,Match Report
5,2019-12-03,Tue,Matchweek 15,Home,W 1–0,Crystal Palace,Bournemouth,Y,CB,18,9,12,75.0,169,76,3,4,75.0,5,7,71.4,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
7,2019-12-26,Thu,Matchweek 19,Home,W 2–1,Crystal Palace,West Ham,Y,CB,90,69,76,90.8,1279,530,25,26,96.2,38,41,92.7,5,6,83.3,0,0.0,0.0,0,4,0,0,4,Match Report
9,2020-01-01,Wed,Matchweek 21,Away,D 1–1,Crystal Palace,Norwich City,Y,CB,44,35,38,92.1,616,289,16,17,94.1,17,19,89.5,2,2,100.0,0,0.0,0.0,0,6,0,0,3,Match Report
11,2020-06-20,Sat,Matchweek 30,Away,W 2–0,Crystal Palace,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2020-06-24,Wed,Matchweek 31,Away,L 0–4,Crystal Palace,Liverpool,Y,CB,90,34,44,77.3,548,167,17,20,85.0,16,20,80.0,1,3,33.3,0,0.0,0.0,0,0,0,0,1,Match Report
13,2020-06-29,Mon,Matchweek 32,Home,L 0–1,Crystal Palace,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2020-07-04,Sat,Matchweek 33,Away,L 0–3,Crystal Palace,Leicester City,Y,CB,90,56,61,91.8,1065,392,21,22,95.5,27,30,90.0,8,8,100.0,0,0.0,0.0,0,0,0,0,1,Match Report
15,2020-07-07,Tue,Matchweek 34,Home,L 2–3,Crystal Palace,Chelsea,N,CB,83,44,50,88.0,1054,554,10,10,100.0,26,30,86.7,8,9,88.9,0,0.0,0.0,0,7,0,0,1,Match Report
16,2020-07-12,Sun,Matchweek 35,Away,L 0–2,Crystal Palace,Aston Villa,Y,CB,90,46,52,88.5,821,361,21,24,87.5,18,19,94.7,5,7,71.4,0,0.0,0.0,0,3,0,0,2,Match Report
17,2020-07-16,Thu,Matchweek 36,Home,L 0–2,Crystal Palace,Manchester Utd,Y,CB,90,39,43,90.7,648,261,17,18,94.4,19,20,95.0,2,4,50.0,0,0.0,0.0,0,0,0,0,2,Match Report
18,2020-07-20,Mon,Matchweek 37,Away,L 0–2,Crystal Palace,Wolves,Y,CB,22,11,12,91.7,230,61,3,3,100.0,7,7,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
