,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,W 3–0,Brighton,Watford,Y*,CB,90.0,54.0,59.0,91.5,1299.0,487.0,9.0,12.0,75.0,36.0,36.0,100.0,9.0,10.0,90.0,1.0,0.4,0.1,1.0,4.0,0.0,0.0,5.0,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,D 1–1,Brighton,West Ham,Y*,CB,90.0,50.0,60.0,83.3,1031.0,568.0,18.0,19.0,94.7,26.0,30.0,86.7,6.0,11.0,54.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,Match Report
2,2019-08-24,Sat,Matchweek 3,Home,L 0–2,Brighton,Southampton,Y*,CB,90.0,37.0,46.0,80.4,742.0,314.0,12.0,12.0,100.0,22.0,23.0,95.7,3.0,10.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,Match Report
3,2019-08-31,Sat,Matchweek 4,Away,L 0–4,Brighton,Manchester City,Y*,CB,90.0,84.0,101.0,83.2,1644.0,541.0,26.0,30.0,86.7,50.0,52.0,96.2,8.0,17.0,47.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Match Report
4,2019-09-14,Sat,Matchweek 5,Home,D 1–1,Brighton,Burnley,Y*,CB,90.0,39.0,51.0,76.5,807.0,238.0,11.0,12.0,91.7,23.0,23.0,100.0,5.0,16.0,31.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,Match Report
5,2019-09-21,Sat,Matchweek 6,Away,D 0–0,Brighton,Newcastle Utd,Y*,CB,90.0,81.0,86.0,94.2,1476.0,413.0,33.0,33.0,100.0,44.0,45.0,97.8,4.0,8.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Match Report
6,2019-09-28,Sat,Matchweek 7,Away,L 0–2,Brighton,Chelsea,Y*,CB,90.0,68.0,79.0,86.1,1426.0,496.0,19.0,22.0,86.4,41.0,42.0,97.6,8.0,15.0,53.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,Match Report
7,2019-10-05,Sat,Matchweek 8,Home,W 3–0,Brighton,Tottenham,Y*,CB,90.0,43.0,48.0,89.6,950.0,489.0,15.0,17.0,88.2,22.0,22.0,100.0,6.0,9.0,66.7,1.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,Match Report
8,2019-10-19,Sat,Matchweek 9,Away,L 1–2,Brighton,Aston Villa,Y*,CB,90.0,44.0,50.0,88.0,901.0,397.0,14.0,14.0,100.0,25.0,26.0,96.2,5.0,10.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Match Report
9,2019-10-26,Sat,Matchweek 10,Home,W 3–2,Brighton,Everton,Y*,CB,90.0,69.0,81.0,85.2,1435.0,545.0,17.0,18.0,94.4,45.0,47.0,95.7,7.0,15.0,46.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Match Report
10,2019-11-02,Sat,Matchweek 11,Home,W 2–0,Brighton,Norwich City,Y*,CB,90.0,68.0,73.0,93.2,1386.0,517.0,18.0,19.0,94.7,43.0,43.0,100.0,7.0,10.0,70.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,Match Report
11,2019-11-10,Sun,Matchweek 12,Away,L 1–3,Brighton,Manchester Utd,Y*,CB,90.0,69.0,83.0,83.1,1464.0,614.0,21.0,24.0,87.5,36.0,39.0,92.3,9.0,17.0,52.9,0.0,0.3,0.0,1.0,5.0,0.0,0.0,5.0,Match Report
13,2019-11-30,Sat,Matchweek 14,Away,L 1–2,Brighton,Liverpool,Y*,CB,90.0,76.0,85.0,89.4,1702.0,524.0,23.0,25.0,92.0,40.0,41.0,97.6,13.0,17.0,76.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Match Report
14,2019-12-05,Thu,Matchweek 15,Away,W 2–1,Brighton,Arsenal,Y*,CB,90.0,44.0,50.0,88.0,995.0,279.0,11.0,12.0,91.7,25.0,26.0,96.2,8.0,11.0,72.7,0.0,0.1,0.0,1.0,4.0,0.0,0.0,1.0,Match Report
15,2019-12-08,Sun,Matchweek 16,Home,D 2–2,Brighton,Wolves,Y*,CB,90.0,57.0,71.0,80.3,1202.0,402.0,18.0,19.0,94.7,30.0,34.0,88.2,9.0,17.0,52.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,Match Report
16,2019-12-16,Mon,Matchweek 17,Away,D 1–1,Brighton,Crystal Palace,Y*,CB,90.0,63.0,70.0,90.0,1447.0,653.0,16.0,18.0,88.9,37.0,39.0,94.9,10.0,13.0,76.9,0.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,Match Report
17,2019-12-21,Sat,Matchweek 18,Home,L 0–1,Brighton,Sheffield Utd,Y*,CB,90.0,90.0,108.0,83.3,1939.0,737.0,27.0,29.0,93.1,47.0,51.0,92.2,15.0,27.0,55.6,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,Match Report
19,2019-12-28,Sat,Matchweek 20,Home,W 2–0,Brighton,Bournemouth,Y*,CB,90.0,58.0,62.0,93.5,1386.0,361.0,10.0,11.0,90.9,39.0,39.0,100.0,9.0,12.0,75.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,Match Report
20,2020-01-01,Wed,Matchweek 21,Home,D 1–1,Brighton,Chelsea,Y*,CB,90.0,61.0,72.0,84.7,1362.0,384.0,12.0,14.0,85.7,38.0,39.0,97.4,11.0,17.0,64.7,1.0,0.1,0.0,1.0,4.0,0.0,0.0,3.0,Match Report
21,2020-01-11,Sat,Matchweek 22,Away,L 0–1,Brighton,Everton,Y*,CB,90.0,42.0,59.0,71.2,943.0,470.0,11.0,15.0,73.3,23.0,28.0,82.1,8.0,12.0,66.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Match Report
22,2020-01-18,Sat,Matchweek 23,Home,D 1–1,Brighton,Aston Villa,Y*,CB,90.0,52.0,62.0,83.9,1087.0,424.0,16.0,17.0,94.1,29.0,29.0,100.0,7.0,15.0,46.7,0.0,0.1,0.0,1.0,3.0,0.0,0.0,2.0,Match Report
23,2020-01-21,Tue,Matchweek 24,Away,L 1–3,Brighton,Bournemouth,Y*,CB,90.0,77.0,83.0,92.8,1639.0,435.0,19.0,20.0,95.0,45.0,47.0,95.7,13.0,16.0,81.3,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,Match Report
24,2020-02-01,Sat,Matchweek 25,Away,D 3–3,Brighton,West Ham,Y*,CB,90.0,77.0,81.0,95.1,1570.0,547.0,24.0,25.0,96.0,41.0,42.0,97.6,11.0,13.0,84.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,Match Report
25,2020-02-08,Sat,Matchweek 26,Home,D 1–1,Brighton,Watford,Y*,CB,90.0,92.0,102.0,90.2,1995.0,651.0,20.0,27.0,74.1,59.0,60.0,98.3,13.0,15.0,86.7,0.0,0.0,0.0,1.0,7.0,1.0,0.0,6.0,Match Report
26,2020-02-22,Sat,Matchweek 27,Away,D 1–1,Brighton,Sheffield Utd,Y*,CB,90.0,36.0,49.0,73.5,729.0,314.0,10.0,12.0,83.3,21.0,24.0,87.5,5.0,12.0,41.7,0.0,0.3,0.0,1.0,3.0,0.0,0.0,4.0,Match Report
