,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-25,Sun,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,N,LM,74,4,3,0,1,0,0,0,1,1,0,0,0,0,0,Match Report
1,2019-08-31,Sat,Matchweek 4,Home,D 1–1,Newcastle Utd,Watford,Y,LM,81,7,5,2,0,0,0,0,1,1,0,0,0,0,0,Match Report
2,2019-09-14,Sat,Matchweek 5,Away,L 1–3,Newcastle Utd,Liverpool,Y,LM,90,4,3,0,1,0,0,0,1,1,0,0,0,0,0,Match Report
3,2019-09-21,Sat,Matchweek 6,Home,D 0–0,Newcastle Utd,Brighton,Y,"LM,RM",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2019-09-29,Sun,Matchweek 7,Away,L 0–5,Newcastle Utd,Leicester City,Y,LW,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2019-10-06,Sun,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,N,LM,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2019-10-19,Sat,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,N,LM,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2019-10-27,Sun,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,N,CM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2019-11-02,Sat,Matchweek 11,Away,W 3–2,Newcastle Utd,West Ham,N,LM,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2019-11-09,Sat,Matchweek 12,Home,W 2–1,Newcastle Utd,Bournemouth,N,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2019-11-25,Mon,Matchweek 13,Away,L 0–2,Newcastle Utd,Aston Villa,N,RM,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2019-11-30,Sat,Matchweek 14,Home,D 2–2,Newcastle Utd,Manchester City,N,LM,11,1,0,1,0,0,0,0,1,0,1,0,0,0,0,Match Report
12,2019-12-05,Thu,Matchweek 15,Away,W 2–0,Newcastle Utd,Sheffield Utd,N,LM,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
13,2019-12-08,Sun,Matchweek 16,Home,W 2–1,Newcastle Utd,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2019-12-14,Sat,Matchweek 17,Away,L 0–1,Newcastle Utd,Burnley,Y,RM,79,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
