,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-11,Sun,Matchweek 1,Away,D 0–0,Wolves,Leicester City,Y,GK,90,15,28,53.6,683,640,1,1,100.0,1,1,100.0,13,26,50.0,0,0.0,0.0,0,0,0,0,0,Match Report
1,2019-08-19,Mon,Matchweek 2,Home,D 1–1,Wolves,Manchester Utd,Y,GK,90,9,23,39.1,311,243,1,1,100.0,2,2,100.0,6,20,30.0,0,0.0,0.0,0,0,0,0,0,Match Report
2,2019-08-25,Sun,Matchweek 3,Home,D 1–1,Wolves,Burnley,Y,GK,90,19,27,70.4,547,465,3,3,100.0,9,9,100.0,7,15,46.7,0,0.0,0.0,0,0,0,0,0,Match Report
4,2019-09-14,Sat,Matchweek 5,Home,L 2–5,Wolves,Chelsea,Y,GK,90,16,21,76.2,471,352,3,5,60.0,9,9,100.0,4,7,57.1,0,0.0,0.0,0,0,0,0,0,Match Report
5,2019-09-22,Sun,Matchweek 6,Away,D 1–1,Wolves,Crystal Palace,Y,GK,90,20,28,71.4,509,350,1,1,100.0,16,16,100.0,3,11,27.3,0,0.0,0.0,0,0,0,0,0,Match Report
7,2019-10-06,Sun,Matchweek 8,Away,W 2–0,Wolves,Manchester City,Y,GK,90,16,27,59.3,513,413,1,1,100.0,7,7,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0,Match Report
8,2019-10-19,Sat,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,GK,90,20,27,74.1,528,379,2,2,100.0,13,13,100.0,5,12,41.7,0,0.0,0.0,0,0,0,0,0,Match Report
9,2019-10-27,Sun,Matchweek 10,Away,D 1–1,Wolves,Newcastle Utd,Y,GK,90,12,17,70.6,425,351,1,1,100.0,5,5,100.0,6,10,60.0,0,0.0,0.0,0,0,0,0,0,Match Report
10,2019-11-02,Sat,Matchweek 11,Away,D 1–1,Wolves,Arsenal,Y,GK,90,17,21,81.0,627,515,1,1,100.0,4,4,100.0,12,16,75.0,0,0.0,0.0,0,0,0,0,0,Match Report
13,2019-12-01,Sun,Matchweek 14,Home,D 1–1,Wolves,Sheffield Utd,Y,GK,90,14,19,73.7,451,287,2,2,100.0,4,4,100.0,8,13,61.5,0,0.0,0.0,0,0,0,0,0,Match Report
17,2019-12-21,Sat,Matchweek 18,Away,W 2–1,Wolves,Norwich City,Y,GK,90,19,27,70.4,747,560,1,1,100.0,4,4,100.0,14,22,63.6,0,0.0,0.0,0,0,0,0,0,Match Report
18,2019-12-27,Fri,Matchweek 19,Home,W 3–2,Wolves,Manchester City,Y,GK,90,11,11,100.0,308,211,2,2,100.0,5,5,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
20,2020-01-01,Wed,Matchweek 21,Away,L 1–2,Wolves,Watford,Y,GK,90,25,28,89.3,695,548,3,3,100.0,14,14,100.0,8,11,72.7,0,0.0,0.0,0,0,0,0,0,Match Report
21,2020-01-11,Sat,Matchweek 22,Home,D 1–1,Wolves,Newcastle Utd,Y,GK,90,13,19,68.4,300,186,3,3,100.0,8,8,100.0,2,8,25.0,0,0.0,0.0,0,0,0,0,0,Match Report
22,2020-01-18,Sat,Matchweek 23,Away,W 3–2,Wolves,Southampton,Y,GK,90,18,31,58.1,743,657,2,2,100.0,2,2,100.0,14,25,56.0,0,0.0,0.0,0,0,0,0,0,Match Report
23,2020-01-23,Thu,Matchweek 24,Home,L 1–2,Wolves,Liverpool,Y,GK,90,22,25,88.0,812,709,3,3,100.0,6,6,100.0,13,16,81.3,0,0.0,0.0,0,1,0,0,0,Match Report
25,2020-02-14,Fri,Matchweek 26,Home,D 0–0,Wolves,Leicester City,Y,GK,90,12,20,60.0,474,388,1,1,100.0,3,3,100.0,8,16,50.0,0,0.0,0.0,0,2,0,0,0,Match Report
28,2020-03-07,Sat,Matchweek 29,Home,D 0–0,Wolves,Brighton,Y,GK,90,14,23,60.9,522,471,2,2,100.0,4,4,100.0,8,17,47.1,0,0.0,0.0,0,0,0,0,0,Match Report
29,2020-06-20,Sat,Matchweek 30,Away,W 2–0,Wolves,West Ham,Y,GK,90,14,19,73.7,449,281,1,1,100.0,7,7,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0,Match Report
30,2020-06-24,Wed,Matchweek 31,Home,W 1–0,Wolves,Bournemouth,Y,GK,90,13,18,72.2,425,296,1,1,100.0,6,6,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0,Match Report
32,2020-07-04,Sat,Matchweek 33,Home,L 0–2,Wolves,Arsenal,Y,GK,90,15,23,65.2,547,425,2,2,100.0,3,3,100.0,10,18,55.6,0,0.0,0.0,0,0,0,0,0,Match Report
33,2020-07-08,Wed,Matchweek 34,Away,L 0–1,Wolves,Sheffield Utd,Y,GK,90,15,26,57.7,514,344,2,2,100.0,5,5,100.0,8,19,42.1,0,0.0,0.0,0,0,0,0,0,Match Report
34,2020-07-12,Sun,Matchweek 35,Home,W 3–0,Wolves,Everton,Y,GK,90,17,21,81.0,684,525,1,1,100.0,3,3,100.0,13,17,76.5,0,0.0,0.0,0,1,0,0,0,Match Report
35,2020-07-15,Wed,Matchweek 36,Away,D 1–1,Wolves,Burnley,Y,GK,90,12,25,48.0,474,376,1,1,100.0,3,3,100.0,8,21,38.1,0,0.0,0.0,0,0,0,0,0,Match Report
