,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-11,Sun,Matchweek 1,Away,L 0–4,Chelsea,Manchester Utd,Y*,RB,90,53,72,73.6,806,279,29,34,85.3,21,28,75.0,3,8,37.5,0,0.0,0.0,1,4,0,0,6,Match Report
1,2019-08-18,Sun,Matchweek 2,Home,D 1–1,Chelsea,Leicester City,Y*,RB,90,48,64,75.0,629,364,30,35,85.7,13,17,76.5,1,2,50.0,0,0.1,0.2,2,1,1,1,1,Match Report
2,2019-08-24,Sat,Matchweek 3,Away,W 3–2,Chelsea,Norwich City,Y*,RB,90,57,73,78.1,777,309,37,41,90.2,16,26,61.5,2,2,100.0,1,0.1,0.1,1,4,5,2,6,Match Report
3,2019-08-31,Sat,Matchweek 4,Home,D 2–2,Chelsea,Sheffield Utd,Y*,RB,90,87,106,82.1,1236,377,54,58,93.1,31,38,81.6,1,5,20.0,0,0.4,0.3,2,4,2,2,5,Match Report
4,2019-09-14,Sat,Matchweek 5,Away,W 5–2,Chelsea,Wolves,Y*,WB,90,44,64,68.8,634,254,22,29,75.9,17,24,70.8,1,3,33.3,0,0.0,0.0,1,1,0,0,2,Match Report
5,2019-09-22,Sun,Matchweek 6,Home,L 1–2,Chelsea,Liverpool,Y*,RB,90,54,72,75.0,761,382,32,37,86.5,21,27,77.8,1,4,25.0,1,0.3,0.2,4,2,4,3,4,Match Report
6,2019-09-28,Sat,Matchweek 7,Home,W 2–0,Chelsea,Brighton,Y*,RB,90,49,62,79.0,682,297,28,32,87.5,16,23,69.6,2,2,100.0,0,0.5,0.5,1,2,1,0,5,Match Report
7,2019-10-06,Sun,Matchweek 8,Away,W 4–1,Chelsea,Southampton,Y*,RB,90,60,78,76.9,858,418,35,38,92.1,22,29,75.9,2,6,33.3,0,0.0,0.0,0,2,1,0,2,Match Report
8,2019-10-19,Sat,Matchweek 9,Home,W 1–0,Chelsea,Newcastle Utd,Y*,RB,90,77,100,77.0,1212,332,36,38,94.7,33,43,76.7,5,11,45.5,0,0.0,0.0,0,5,0,0,3,Match Report
9,2019-10-26,Sat,Matchweek 10,Away,W 4–2,Chelsea,Burnley,Y*,"RB,LB",90,72,87,82.8,970,363,49,53,92.5,21,28,75.0,2,4,50.0,0,0.0,0.0,1,3,1,0,2,Match Report
10,2019-11-02,Sat,Matchweek 11,Away,W 2–1,Chelsea,Watford,Y*,RB,90,68,90,75.6,973,266,38,40,95.0,27,39,69.2,1,2,50.0,0,0.0,0.1,0,0,0,0,1,Match Report
11,2019-11-09,Sat,Matchweek 12,Home,W 2–0,Chelsea,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2019-11-23,Sat,Matchweek 13,Away,L 1–2,Chelsea,Manchester City,Y*,"RB,LB",90,59,68,86.8,832,279,32,33,97.0,24,25,96.0,0,2,0.0,0,0.1,0.1,1,2,1,0,6,Match Report
13,2019-11-30,Sat,Matchweek 14,Home,L 0–1,Chelsea,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2019-12-04,Wed,Matchweek 15,Home,W 2–1,Chelsea,Aston Villa,Y*,LB,90,60,77,77.9,709,319,43,52,82.7,11,16,68.8,1,2,50.0,0,0.2,0.0,3,4,4,0,8,Match Report
15,2019-12-07,Sat,Matchweek 16,Away,L 1–3,Chelsea,Everton,Y*,"LB,CB",90,63,80,78.8,961,356,31,32,96.9,25,37,67.6,3,5,60.0,0,0.1,0.3,2,5,2,2,10,Match Report
16,2019-12-14,Sat,Matchweek 17,Home,L 0–1,Chelsea,Bournemouth,Y*,RB,90,47,60,78.3,735,287,28,30,93.3,17,22,77.3,2,4,50.0,0,0.7,0.4,4,0,4,3,3,Match Report
17,2019-12-22,Sun,Matchweek 18,Away,W 2–0,Chelsea,Tottenham,Y*,WB,79,32,53,60.4,443,148,16,23,69.6,14,19,73.7,0,5,0.0,0,0.0,0.0,0,0,1,0,3,Match Report
18,2019-12-26,Thu,Matchweek 19,Home,L 0–2,Chelsea,Southampton,Y*,"RB,WB",90,59,82,72.0,720,220,39,43,90.7,16,27,59.3,0,6,0.0,0,0.0,0.0,0,3,1,0,2,Match Report
19,2019-12-29,Sun,Matchweek 20,Away,W 2–1,Chelsea,Arsenal,Y*,"LB,WB",90,53,72,73.6,786,255,32,40,80.0,13,18,72.2,6,10,60.0,0,0.1,0.0,1,3,1,0,3,Match Report
20,2020-01-01,Wed,Matchweek 21,Away,D 1–1,Chelsea,Brighton,Y*,LB,90,68,87,78.2,953,432,40,47,85.1,23,31,74.2,4,4,100.0,0,0.0,0.3,0,5,0,0,4,Match Report
