,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-09-28,Sat,Matchweek 7,Home,W 2–0,Chelsea,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2019-10-06,Sun,Matchweek 8,Away,W 4–1,Chelsea,Southampton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2019-10-26,Sat,Matchweek 10,Away,W 4–2,Chelsea,Burnley,N,RB,28,23,23,100.0,343,72,14,14,100.0,8,8,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0,Match Report
5,2019-11-09,Sat,Matchweek 12,Home,W 2–0,Chelsea,Crystal Palace,Y,RB,90,44,56,78.6,616,130,22,25,88.0,18,24,75.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,Match Report
6,2019-11-23,Sat,Matchweek 13,Away,L 1–2,Chelsea,Manchester City,N,RB,32,14,15,93.3,260,19,9,10,90.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Match Report
7,2019-11-30,Sat,Matchweek 14,Home,L 0–1,Chelsea,West Ham,Y,RB,90,77,90,85.6,1145,202,44,45,97.8,25,32,78.1,5,7,71.4,0,0.0,0.0,0,3,0,0,9,Match Report
8,2019-12-04,Wed,Matchweek 15,Home,W 2–1,Chelsea,Aston Villa,Y,RB,90,62,74,83.8,930,279,34,35,97.1,23,29,79.3,3,4,75.0,1,0.5,0.6,2,2,3,2,8,Match Report
9,2019-12-07,Sat,Matchweek 16,Away,L 1–3,Chelsea,Everton,Y,RB,81,51,57,89.5,936,247,17,17,100.0,31,32,96.9,3,5,60.0,0,0.1,0.1,1,5,2,1,6,Match Report
10,2019-12-14,Sat,Matchweek 17,Home,L 0–1,Chelsea,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
13,2020-01-01,Wed,Matchweek 21,Away,D 1–1,Chelsea,Brighton,Y,RB,90,53,70,75.7,860,309,29,38,76.3,17,21,81.0,6,9,66.7,0,0.0,0.0,1,3,0,0,3,Match Report
