,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,L 1–3,Aston Villa,Tottenham,Y,LM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,L 1–2,Aston Villa,Bournemouth,Y,LW,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2,2019-08-23,Fri,Matchweek 3,Home,W 2–0,Aston Villa,Everton,N,"LM,RM",14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,Match Report
3,2019-08-31,Sat,Matchweek 4,Away,L 0–1,Aston Villa,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2019-09-16,Mon,Matchweek 5,Home,D 0–0,Aston Villa,West Ham,Y,LW,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2019-09-22,Sun,Matchweek 6,Away,L 2–3,Aston Villa,Arsenal,Y,LW,85,4,3,0,0,0,1,0,1,1,0,0,0,0,0,Match Report
6,2019-09-28,Sat,Matchweek 7,Home,D 2–2,Aston Villa,Burnley,Y,RW,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
7,2019-10-05,Sat,Matchweek 8,Away,W 5–1,Aston Villa,Norwich City,Y,RW,63,4,3,0,0,1,0,0,2,2,0,0,0,0,0,Match Report
8,2019-10-19,Sat,Matchweek 9,Home,W 2–1,Aston Villa,Brighton,Y,RW,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
9,2019-10-26,Sat,Matchweek 10,Away,L 0–3,Aston Villa,Manchester City,N,LM,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2019-11-02,Sat,Matchweek 11,Home,L 1–2,Aston Villa,Liverpool,Y,RW,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
11,2019-11-10,Sun,Matchweek 12,Away,L 1–2,Aston Villa,Wolves,Y,RW,90,5,4,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
12,2019-11-25,Mon,Matchweek 13,Home,W 2–0,Aston Villa,Newcastle Utd,Y,RW,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2019-12-01,Sun,Matchweek 14,Away,D 2–2,Aston Villa,Manchester Utd,Y,RW,17,2,1,0,1,0,0,0,2,1,0,1,0,0,0,Match Report
15,2019-12-08,Sun,Matchweek 16,Home,L 1–4,Aston Villa,Leicester City,Y,RM,90,4,2,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2019-12-14,Sat,Matchweek 17,Away,L 0–2,Aston Villa,Sheffield Utd,Y,RW,79,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2019-12-21,Sat,Matchweek 18,Home,L 1–3,Aston Villa,Southampton,Y,"RW,RM",67,3,1,1,0,1,0,0,0,0,0,0,0,0,0,Match Report
18,2019-12-26,Thu,Matchweek 19,Home,W 1–0,Aston Villa,Norwich City,Y,"RW,LW",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2019-12-28,Sat,Matchweek 20,Away,L 0–3,Aston Villa,Watford,N,"RW,RM",45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
20,2020-01-01,Wed,Matchweek 21,Away,W 2–1,Aston Villa,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
21,2020-01-12,Sun,Matchweek 22,Home,L 1–6,Aston Villa,Manchester City,Y,FW,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
22,2020-01-18,Sat,Matchweek 23,Away,D 1–1,Aston Villa,Brighton,Y,"FW,RW",90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
23,2020-01-21,Tue,Matchweek 24,Home,W 2–1,Aston Villa,Watford,Y,"FW,RW",90,5,3,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
24,2020-02-01,Sat,Matchweek 25,Away,L 1–2,Aston Villa,Bournemouth,Y,RW,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
25,2020-02-16,Sun,Matchweek 26,Home,L 2–3,Aston Villa,Tottenham,Y,RW,69,4,3,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
26,2020-02-22,Sat,Matchweek 27,Away,L 0–2,Aston Villa,Southampton,Y,AM,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
27,2020-03-09,Mon,Matchweek 29,Away,L 0–4,Aston Villa,Leicester City,N,"AM,RM",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
28,2020-06-17,Wed,Matchweek 28,Home,D 0–0,Aston Villa,Sheffield Utd,Y,RW,68,2,0,1,0,0,1,0,0,0,0,0,0,0,0,Match Report
29,2020-06-21,Sun,Matchweek 30,Home,L 1–2,Aston Villa,Chelsea,Y,RW,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
30,2020-06-24,Wed,Matchweek 31,Away,D 1–1,Aston Villa,Newcastle Utd,Y,RW,69,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
31,2020-06-27,Sat,Matchweek 32,Home,L 0–1,Aston Villa,Wolves,N,FW,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
32,2020-07-05,Sun,Matchweek 33,Away,L 0–2,Aston Villa,Liverpool,Y,RM,73,3,2,0,0,1,0,0,0,0,0,0,0,0,0,Match Report
33,2020-07-09,Thu,Matchweek 34,Home,L 0–3,Aston Villa,Manchester Utd,Y,RM,57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
34,2020-07-12,Sun,Matchweek 35,Home,W 2–0,Aston Villa,Crystal Palace,N,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
35,2020-07-16,Thu,Matchweek 36,Away,D 1–1,Aston Villa,Everton,N,RW,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
36,2020-07-21,Tue,Matchweek 37,Home,W 1–0,Aston Villa,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
