,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,W 5–0,Manchester City,West Ham,Y,LW,90,26,34,76.5,279,98,17,19,89.5,6,8,75.0,0,1,0.0,0,0.0,0.0,0,3,1,0,5,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,LW,90,32,41,78.0,372,95,22,25,88.0,7,9,77.8,0,1,0.0,0,0.1,0.2,2,0,2,0,4,Match Report
2,2019-08-25,Sun,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,LW,90,12,18,66.7,129,7,7,9,77.8,3,3,100.0,0,1,0.0,0,0.1,0.1,1,0,0,0,0,Match Report
4,2019-09-14,Sat,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,Y,"AM,LW,RW",90,37,49,75.5,501,143,25,28,89.3,6,9,66.7,4,5,80.0,0,0.8,0.5,4,0,3,1,3,Match Report
5,2019-09-21,Sat,Matchweek 6,Home,W 8–0,Manchester City,Watford,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2019-09-28,Sat,Matchweek 7,Away,W 3–1,Manchester City,Everton,Y,LW,85,32,45,71.1,447,102,19,21,90.5,10,15,66.7,1,1,100.0,0,0.3,0.3,4,1,1,1,1,Match Report
7,2019-10-06,Sun,Matchweek 8,Home,L 0–2,Manchester City,Wolves,Y,"LW,LM",90,38,50,76.0,391,58,31,34,91.2,5,8,62.5,0,4,0.0,0,0.1,0.1,1,2,1,0,3,Match Report
10,2019-11-02,Sat,Matchweek 11,Home,W 2–1,Manchester City,Southampton,Y,"LM,LW",90,33,48,68.8,400,128,21,26,80.8,8,14,57.1,1,1,100.0,0,0.2,0.5,3,1,4,0,6,Match Report
11,2019-11-10,Sun,Matchweek 12,Away,L 1–3,Manchester City,Liverpool,Y,LW,90,31,40,77.5,398,156,23,26,88.5,6,7,85.7,1,3,33.3,0,0.0,0.3,0,4,2,0,6,Match Report
12,2019-11-23,Sat,Matchweek 13,Home,W 2–1,Manchester City,Chelsea,Y,LW,90,27,34,79.4,299,49,20,23,87.0,4,5,80.0,0,1,0.0,0,0.0,0.1,0,1,1,0,3,Match Report
13,2019-11-30,Sat,Matchweek 14,Away,D 2–2,Manchester City,Newcastle Utd,Y,"LW,FW",90,45,55,81.8,529,107,27,29,93.1,10,14,71.4,1,2,50.0,0,0.1,0.2,2,0,2,1,7,Match Report
14,2019-12-03,Tue,Matchweek 15,Away,W 4–1,Manchester City,Burnley,Y,LW,71,47,57,82.5,611,138,29,32,90.6,11,14,78.6,2,2,100.0,0,0.0,0.2,0,1,4,0,6,Match Report
15,2019-12-07,Sat,Matchweek 16,Home,L 1–2,Manchester City,Manchester Utd,Y,LW,90,44,57,77.2,424,88,32,36,88.9,6,11,54.5,0,1,0.0,0,0.2,0.3,2,1,1,0,3,Match Report
16,2019-12-15,Sun,Matchweek 17,Away,W 3–0,Manchester City,Arsenal,Y,"RW,LW",90,48,53,90.6,538,60,37,40,92.5,8,9,88.9,1,1,100.0,0,0.1,0.1,2,1,2,0,4,Match Report
21,2020-01-12,Sun,Matchweek 22,Away,W 6–1,Manchester City,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
22,2020-01-18,Sat,Matchweek 23,Home,D 2–2,Manchester City,Crystal Palace,Y,"LW,RW,LM,RM",88,37,45,82.2,407,71,24,27,88.9,9,11,81.8,1,1,100.0,0,0.0,0.1,0,1,2,1,3,Match Report
26,2020-03-08,Sun,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,Y,LW,90,29,37,78.4,315,67,23,24,95.8,4,6,66.7,0,1,0.0,0,0.0,0.0,1,1,1,0,3,Match Report
28,2020-06-22,Mon,Matchweek 30,Home,W 5–0,Manchester City,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
29,2020-06-25,Thu,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,Y,"LW,RB",90,38,40,95.0,489,88,24,24,100.0,13,13,100.0,0,1,0.0,0,0.0,0.1,1,1,2,0,4,Match Report
30,2020-07-02,Thu,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,"LW,FW",78,11,15,73.3,145,27,8,10,80.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,Match Report
31,2020-07-05,Sun,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,LW,58,18,24,75.0,278,37,9,11,81.8,8,9,88.9,1,2,50.0,0,0.0,0.0,0,0,1,0,3,Match Report
33,2020-07-11,Sat,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,"LW,FW",90,33,37,89.2,497,87,16,20,80.0,10,10,100.0,3,3,100.0,0,0.2,0.1,3,2,3,0,7,Match Report
36,2020-07-26,Sun,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,"LW,RW",90,33,39,84.6,441,67,19,21,90.5,11,13,84.6,1,1,100.0,0,0.3,0.3,3,1,3,0,4,Match Report
