,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2019-08-31,Sat,Matchweek 4,Home,W 1–0,Crystal Palace,Aston Villa,N,CB,12,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,2,0,0,0,Match Report
1,2019-09-14,Sat,Matchweek 5,Away,L 0–4,Crystal Palace,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,54,1,3,0,0.0,0.0,0.1,1,0,38,48,79.2,6,30,0,0,0,Match Report
2,2019-09-22,Sun,Matchweek 6,Home,D 1–1,Crystal Palace,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,56,0,2,1,0.0,0.0,0.0,0,0,39,48,81.3,4,26,0,1,1,Match Report
4,2019-11-30,Sat,Matchweek 14,Away,W 2–0,Crystal Palace,Burnley,N,CB,32,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,0,0,11,14,78.6,1,7,0,1,0,Match Report
5,2019-12-03,Tue,Matchweek 15,Home,W 1–0,Crystal Palace,Bournemouth,Y,CB,18,0,0,0,0,0,0,0,1,13,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,0,4,0,0,0,Match Report
7,2019-12-26,Thu,Matchweek 19,Home,W 2–1,Crystal Palace,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,88,3,3,1,0.0,0.0,0.0,0,0,69,76,90.8,4,45,0,0,0,Match Report
8,2019-12-28,Sat,Matchweek 20,Away,D 1–1,Crystal Palace,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,43,0,2,1,0.0,0.0,0.0,0,0,34,34,100.0,1,17,0,0,0,Match Report
9,2020-01-01,Wed,Matchweek 21,Away,D 1–1,Crystal Palace,Norwich City,Y,CB,44,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,35,38,92.1,3,24,0,0,0,Match Report
11,2020-06-20,Sat,Matchweek 30,Away,W 2–0,Crystal Palace,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
12,2020-06-24,Wed,Matchweek 31,Away,L 0–4,Crystal Palace,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,56,1,2,2,0.0,0.0,0.0,0,0,34,44,77.3,1,35,0,0,0,Match Report
13,2020-06-29,Mon,Matchweek 32,Home,L 0–1,Crystal Palace,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
14,2020-07-04,Sat,Matchweek 33,Away,L 0–3,Crystal Palace,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,71,0,2,3,0.0,0.0,0.0,1,0,56,61,91.8,1,50,0,0,0,Match Report
15,2020-07-07,Tue,Matchweek 34,Home,L 2–3,Crystal Palace,Chelsea,N,CB,83,0,0,0,0,0,0,0,0,59,0,1,1,0.0,0.0,0.0,1,0,44,50,88.0,1,43,0,0,0,Match Report
16,2020-07-12,Sun,Matchweek 35,Away,L 0–2,Crystal Palace,Aston Villa,Y,CB,90,0,0,0,0,0,0,1,0,56,1,1,0,0.0,0.0,0.0,0,0,46,52,88.5,2,37,1,1,1,Match Report
17,2020-07-16,Thu,Matchweek 36,Home,L 0–2,Crystal Palace,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,57,1,2,2,0.0,0.0,0.0,0,0,39,43,90.7,2,26,0,2,2,Match Report
18,2020-07-20,Mon,Matchweek 37,Away,L 0–2,Crystal Palace,Wolves,Y,CB,22,0,0,0,0,0,0,0,0,18,0,1,1,0.0,0.0,0.0,0,0,11,12,91.7,0,11,0,0,0,Match Report
