,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
4,2019-09-21,Sat,Matchweek 6,Home,D 0–0,Newcastle Utd,Brighton,N,LM,18,4,8,50.0,48,35,2,2,100.0,1,3,33.3,0,1,0.0,0,0.1,0.0,1,1,0,0,1,Match Report
5,2019-09-29,Sun,Matchweek 7,Away,L 0–5,Newcastle Utd,Leicester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
6,2019-10-06,Sun,Matchweek 8,Home,W 1–0,Newcastle Utd,Manchester Utd,Y,LM,82,10,18,55.6,132,54,7,10,70.0,3,5,60.0,0,2,0.0,0,0.1,0.1,2,0,1,0,4,Match Report
7,2019-10-19,Sat,Matchweek 9,Away,L 0–1,Newcastle Utd,Chelsea,Y,"LM,RM",84,11,15,73.3,175,47,7,8,87.5,1,3,33.3,2,2,100.0,0,0.1,0.1,3,1,1,1,1,Match Report
8,2019-10-27,Sun,Matchweek 10,Home,D 1–1,Newcastle Utd,Wolves,Y,"LM,FW",89,15,21,71.4,210,39,11,13,84.6,2,2,100.0,1,3,33.3,0,0.0,0.1,1,1,0,0,0,Match Report
9,2019-11-02,Sat,Matchweek 11,Away,W 3–2,Newcastle Utd,West Ham,Y,LM,76,13,19,68.4,228,91,7,10,70.0,2,2,100.0,2,4,50.0,0,0.1,0.5,1,1,0,0,4,Match Report
11,2019-11-25,Mon,Matchweek 13,Away,L 0–2,Newcastle Utd,Aston Villa,Y,LM,90,15,21,71.4,203,43,12,12,100.0,2,5,40.0,1,3,33.3,0,0.0,0.3,0,2,0,0,2,Match Report
12,2019-11-30,Sat,Matchweek 14,Home,D 2–2,Newcastle Utd,Manchester City,Y,LM,79,7,14,50.0,84,17,3,5,60.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Match Report
13,2019-12-05,Thu,Matchweek 15,Away,W 2–0,Newcastle Utd,Sheffield Utd,Y,LM,80,12,16,75.0,135,19,9,10,90.0,2,3,66.7,0,1,0.0,0,0.0,0.0,1,0,0,0,1,Match Report
14,2019-12-08,Sun,Matchweek 16,Home,W 2–1,Newcastle Utd,Southampton,Y,LM,90,11,17,64.7,155,17,7,10,70.0,4,5,80.0,0,2,0.0,0,0.0,0.0,1,0,0,0,0,Match Report
16,2020-01-18,Sat,Matchweek 23,Home,W 1–0,Newcastle Utd,Chelsea,Y,LM,90,15,20,75.0,184,79,12,16,75.0,1,1,100.0,1,1,100.0,1,0.2,0.1,2,0,1,1,1,Match Report
18,2020-02-01,Sat,Matchweek 25,Home,D 0–0,Newcastle Utd,Norwich City,Y,LM,78,20,25,80.0,370,23,10,11,90.9,7,11,63.6,3,3,100.0,0,0.0,0.0,1,0,0,0,0,Match Report
19,2020-02-16,Sun,Matchweek 26,Away,L 0–4,Newcastle Utd,Arsenal,Y,LM,90,21,26,80.8,232,78,12,13,92.3,3,4,75.0,1,1,100.0,0,0.5,0.5,3,1,1,0,3,Match Report
20,2020-02-22,Sat,Matchweek 27,Away,L 0–1,Newcastle Utd,Crystal Palace,Y,LM,90,18,25,72.0,330,49,8,10,80.0,4,5,80.0,4,4,100.0,0,0.1,0.1,2,1,1,1,2,Match Report
22,2020-03-07,Sat,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,Y,"LM,RM",90,20,26,76.9,267,28,14,15,93.3,5,5,100.0,0,2,0.0,0,0.5,0.3,2,1,1,0,3,Match Report
23,2020-06-21,Sun,Matchweek 30,Home,W 3–0,Newcastle Utd,Sheffield Utd,Y,LM,78,19,24,79.2,316,75,12,15,80.0,6,7,85.7,1,2,50.0,0,0.4,0.1,1,2,0,0,2,Match Report
24,2020-06-24,Wed,Matchweek 31,Home,D 1–1,Newcastle Utd,Aston Villa,Y,"LM,RM",90,17,26,65.4,347,105,9,11,81.8,3,7,42.9,4,7,57.1,0,0.0,0.0,1,1,1,0,3,Match Report
25,2020-07-01,Wed,Matchweek 32,Away,W 4–1,Newcastle Utd,Bournemouth,Y,RW,61,22,24,91.7,344,93,12,13,92.3,8,8,100.0,2,2,100.0,3,0.8,0.4,3,4,2,0,5,Match Report
26,2020-07-05,Sun,Matchweek 33,Home,D 2–2,Newcastle Utd,West Ham,Y,RW,68,15,19,78.9,222,45,10,11,90.9,3,4,75.0,2,3,66.7,0,0.0,0.0,1,2,0,0,2,Match Report
28,2020-07-11,Sat,Matchweek 35,Away,L 1–2,Newcastle Utd,Watford,Y,"RM,LM",90,11,18,61.1,245,30,5,5,100.0,2,3,66.7,3,5,60.0,0,0.0,0.0,1,1,1,0,2,Match Report
29,2020-07-15,Wed,Matchweek 36,Home,L 1–3,Newcastle Utd,Tottenham,Y,FW,90,43,51,84.3,767,152,18,20,90.0,15,19,78.9,7,7,100.0,0,0.2,0.2,3,2,2,0,9,Match Report
