,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-12-29,Sun,Matchweek 20,Away,W 2–1,Chelsea,Arsenal,N,RB,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
1,2020-01-01,Wed,Matchweek 21,Away,D 1–1,Chelsea,Brighton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
3,2020-06-20,Sat,Matchweek 30,Home,W 2–1,Brighton,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
4,2020-06-23,Tue,Matchweek 31,Away,D 0–0,Brighton,Leicester City,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
5,2020-06-30,Tue,Matchweek 32,Home,L 0–3,Brighton,Manchester Utd,Y,RM,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2020-07-04,Sat,Matchweek 33,Away,W 1–0,Brighton,Norwich City,Y,RB,89,2,1,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
7,2020-07-08,Wed,Matchweek 34,Home,L 1–3,Brighton,Liverpool,Y,RB,90,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
8,2020-07-11,Sat,Matchweek 35,Home,L 0–5,Brighton,Manchester City,N,RB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2020-07-16,Thu,Matchweek 36,Away,D 1–1,Brighton,Southampton,Y,WB,67,1,0,1,0,0,0,0,1,0,1,0,0,0,0,Match Report
10,2020-07-20,Mon,Matchweek 37,Home,D 0–0,Brighton,Newcastle Utd,Y,RB,85,2,1,0,0,0,1,0,0,0,0,0,0,0,0,Match Report
11,2020-07-26,Sun,Matchweek 38,Away,W 2–1,Brighton,Burnley,Y,WB,90,6,4,0,1,1,0,0,0,0,0,0,0,0,0,Match Report
