,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,PassLive,PassDead,TO,Fld,Def,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,TotDist,PrgDist,Cmp.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,KP,1/3,PPA,CrsPA
0,2019-08-11,Sun,Matchweek 1,Home,D 0–0,Leicester City,Wolves,N,"LM,CM",30,0,0,0,0,1,1,0,0,22,0,0,0,0.0,0.0,0.0,3,0,15,20,75.0,4,19,1,2,1,2,0,1,0,0,0,0,0,0,0,0,214,39,10,90.9,5,5,100.0,0,1,0.0,0.0,0,1,2,0
2,2019-08-24,Sat,Matchweek 3,Away,W 2–1,Leicester City,Sheffield Utd,N,"FW,LW",27,1,0,0,0,1,1,0,0,20,0,0,1,0.0,0.0,0.0,0,0,9,14,64.3,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,124,0,3,75.0,4,5,80.0,0,1,0.0,0.0,0,0,0,0
3,2019-08-31,Sat,Matchweek 4,Home,W 3–1,Leicester City,Bournemouth,Y,LM,70,0,0,0,0,1,1,0,0,22,0,0,0,0.0,0.0,0.0,1,0,14,18,77.8,1,16,2,1,1,1,0,0,0,0,0,0,0,0,0,0,199,93,9,90.0,2,2,100.0,1,1,100.0,0.0,1,0,0,0
4,2019-09-14,Sat,Matchweek 5,Away,L 0–1,Leicester City,Manchester Utd,N,LM,23,0,0,0,0,0,0,0,0,17,2,0,0,0.0,0.0,0.0,0,0,9,12,75.0,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,138,40,5,83.3,3,3,100.0,1,1,100.0,0.0,0,1,0,0
5,2019-09-21,Sat,Matchweek 6,Home,W 2–1,Leicester City,Tottenham,Y,"LM,FW",81,0,0,0,0,3,1,0,0,32,1,0,0,0.3,0.3,0.1,4,1,18,25,72.0,2,26,4,3,3,2,0,1,0,0,1,0,0,0,0,0,195,61,13,76.5,3,4,75.0,0,1,0.0,0.0,2,0,1,0
6,2019-09-29,Sun,Matchweek 7,Home,W 5–0,Leicester City,Newcastle Utd,Y,LM,57,0,1,0,0,1,0,0,0,43,1,0,0,0.1,0.1,0.5,3,1,24,35,68.6,2,34,3,3,2,2,0,1,0,0,1,0,0,0,0,0,268,45,15,78.9,7,11,63.6,0,1,0.0,0.4,2,1,1,0
7,2019-10-05,Sat,Matchweek 8,Away,L 1–2,Leicester City,Liverpool,Y,RM,45,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,6,12,50.0,2,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,56,23,4,66.7,1,3,33.3,0,1,0.0,0.0,0,1,1,0
8,2019-10-19,Sat,Matchweek 9,Home,W 2–1,Leicester City,Burnley,Y,LM,78,0,2,0,0,4,0,0,0,41,1,0,1,0.2,0.2,0.2,7,2,25,31,80.6,6,28,5,2,2,4,0,1,1,0,1,0,1,0,0,0,306,99,15,100.0,6,9,66.7,1,1,100.0,0.2,3,2,1,1
9,2019-11-09,Sat,Matchweek 12,Home,W 2–0,Leicester City,Arsenal,Y,LM,73,0,0,0,0,2,1,0,0,24,0,0,0,0.1,0.1,0.0,4,1,15,18,83.3,3,17,4,2,1,4,0,0,0,0,1,0,0,0,0,0,215,45,11,84.6,3,3,100.0,1,1,100.0,0.1,1,1,1,0
10,2019-11-23,Sat,Matchweek 13,Away,W 2–0,Leicester City,Brighton,Y,"LM,RM",77,0,0,0,0,4,1,0,0,35,0,1,1,0.2,0.2,0.3,6,0,18,25,72.0,2,24,2,3,2,4,0,1,1,0,0,0,0,0,0,0,265,43,12,85.7,4,5,80.0,2,3,66.7,0.3,2,1,2,1
11,2019-12-01,Sun,Matchweek 14,Home,W 2–1,Leicester City,Everton,Y,LM,81,0,0,0,0,0,0,0,0,41,1,1,1,0.0,0.0,0.0,1,0,22,32,68.8,3,28,7,4,3,1,0,0,0,0,0,0,0,0,0,0,301,85,16,88.9,5,7,71.4,1,1,100.0,0.0,0,2,1,0
12,2019-12-04,Wed,Matchweek 15,Home,W 2–0,Leicester City,Watford,Y,LM,79,0,0,0,0,3,2,0,0,40,0,2,1,0.8,0.8,0.0,4,0,21,27,77.8,4,28,2,5,3,2,0,2,0,0,0,0,0,0,0,0,252,62,13,86.7,5,6,83.3,1,2,50.0,0.1,0,1,2,0
13,2019-12-14,Sat,Matchweek 17,Home,D 1–1,Leicester City,Norwich City,N,LM,45,0,0,0,0,3,0,0,0,28,0,0,0,0.1,0.1,0.0,2,0,13,18,72.2,2,17,2,2,0,1,0,0,0,0,0,0,0,0,0,0,219,18,7,77.8,4,5,80.0,1,1,100.0,0.0,0,1,1,0
14,2019-12-21,Sat,Matchweek 18,Away,L 1–3,Leicester City,Manchester City,Y,LM,63,0,1,0,0,1,0,0,0,15,0,0,0,0.5,0.5,0.4,1,1,7,9,77.8,2,11,1,3,1,1,0,0,0,0,1,0,0,0,0,0,121,87,4,66.7,2,2,100.0,1,1,100.0,0.1,1,1,0,0
16,2020-01-19,Sun,Matchweek 23,Away,L 1–2,Leicester City,Burnley,Y,"LM,LW",90,1,0,0,0,3,3,0,0,38,0,0,0,0.5,0.5,0.2,5,0,26,31,83.9,7,36,8,1,0,4,0,0,1,0,0,0,0,0,0,0,396,80,13,92.9,10,10,100.0,2,4,50.0,0.1,3,0,5,0
17,2020-01-22,Wed,Matchweek 24,Home,W 4–1,Leicester City,West Ham,Y,LM,82,1,1,0,0,2,1,0,0,46,0,0,2,1.1,1.1,0.4,4,1,27,36,75.0,6,35,3,2,2,4,0,0,0,0,1,0,0,0,0,0,385,103,14,82.4,10,13,76.9,1,2,50.0,0.1,4,2,4,0
18,2020-02-01,Sat,Matchweek 25,Home,D 2–2,Leicester City,Chelsea,Y,LM,90,1,0,0,0,4,1,0,0,37,1,0,1,0.6,0.6,0.1,1,0,19,27,70.4,2,28,5,0,0,1,0,0,0,0,0,0,0,0,0,0,254,46,10,71.4,5,6,83.3,1,2,50.0,0.1,1,0,1,0
19,2020-02-28,Fri,Matchweek 28,Away,L 0–1,Leicester City,Norwich City,Y,LM,90,0,0,0,0,4,1,0,0,45,0,0,1,0.2,0.2,0.2,6,0,29,36,80.6,6,36,7,6,3,6,0,0,0,0,0,0,0,0,0,0,402,82,17,77.3,9,11,81.8,1,1,100.0,0.1,4,0,3,0
20,2020-03-09,Mon,Matchweek 29,Home,W 4–0,Leicester City,Aston Villa,Y,LM,90,2,0,0,0,4,3,0,0,51,3,1,1,0.7,0.7,0.0,5,2,27,38,71.1,5,37,9,3,2,4,0,1,0,0,1,0,1,0,0,0,385,96,19,86.4,6,9,66.7,2,5,40.0,0.1,1,5,0,0
21,2020-06-20,Sat,Matchweek 30,Away,D 1–1,Leicester City,Watford,Y,LM,64,0,0,0,0,1,0,0,0,29,1,0,0,0.0,0.0,0.0,2,0,15,22,68.2,2,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,151,37,8,72.7,4,6,66.7,0,2,0.0,0.0,0,0,1,0
22,2020-07-04,Sat,Matchweek 33,Home,W 3–0,Leicester City,Crystal Palace,N,CM,16,0,2,0,0,0,0,0,0,10,0,1,1,0.0,0.0,0.8,2,2,7,8,87.5,2,7,1,0,0,2,0,0,0,0,2,0,0,0,0,0,132,58,4,100.0,1,1,100.0,1,1,100.0,0.2,2,1,0,0
23,2020-07-16,Thu,Matchweek 36,Home,W 2–0,Leicester City,Sheffield Utd,Y,LW,75,0,0,0,0,3,2,0,0,32,0,0,0,0.9,0.9,0.0,2,0,21,27,77.8,0,23,3,3,2,2,0,0,0,0,0,0,0,0,0,0,250,4,15,83.3,4,5,80.0,1,2,50.0,0.0,1,0,0,0
24,2020-07-19,Sun,Matchweek 37,Away,L 0–3,Leicester City,Tottenham,Y,"LW,AM",82,0,0,0,0,1,1,0,0,57,0,0,1,0.0,0.0,0.1,5,0,41,47,87.2,5,34,4,3,1,5,0,0,0,0,0,0,0,0,0,0,577,92,23,95.8,13,14,92.9,2,3,66.7,0.2,1,2,1,0
