,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2019-12-14,Sat,Matchweek 17,Away,W 1–0,Bournemouth,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
1,2019-12-21,Sat,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
2,2019-12-26,Thu,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
3,2019-12-28,Sat,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,LM,61,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
4,2020-01-01,Wed,Matchweek 21,Away,L 0–4,Bournemouth,West Ham,N,"RM,WB",45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
6,2020-02-01,Sat,Matchweek 25,Home,W 2–1,Bournemouth,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2020-02-09,Sun,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,N,"LM,LW",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
8,2020-02-22,Sat,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,N,LW,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
9,2020-02-29,Sat,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,N,LW,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
10,2020-03-07,Sat,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,Y,LM,67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Match Report
11,2020-06-20,Sat,Matchweek 30,Home,L 0–2,Bournemouth,Crystal Palace,N,RM,30,3,1,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
12,2020-06-24,Wed,Matchweek 31,Away,L 0–1,Bournemouth,Wolves,Y,LW,65,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
13,2020-07-01,Wed,Matchweek 32,Home,L 1–4,Bournemouth,Newcastle Utd,N,LM,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Match Report
14,2020-07-04,Sat,Matchweek 33,Away,L 2–5,Bournemouth,Manchester Utd,Y,"LM,RM",65,1,0,0,1,0,0,0,1,0,0,1,0,0,0,Match Report
15,2020-07-09,Thu,Matchweek 34,Home,D 0–0,Bournemouth,Tottenham,Y,LM,90,3,1,2,0,0,0,0,0,0,0,0,0,0,0,Match Report
16,2020-07-12,Sun,Matchweek 35,Home,W 4–1,Bournemouth,Leicester City,N,"RB,WB,LM",45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
17,2020-07-15,Wed,Matchweek 36,Away,L 1–2,Bournemouth,Manchester City,Y,RM,68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
18,2020-07-19,Sun,Matchweek 37,Home,L 0–2,Bournemouth,Southampton,Y,LM,69,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
19,2020-07-26,Sun,Matchweek 38,Away,W 3–1,Bournemouth,Everton,N,RM,27,2,2,0,0,0,0,0,1,1,0,0,0,0,0,Match Report
