,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
2,2019-08-23,Fri,Matchweek 3,Away,L 0–2,Everton,Aston Villa,Y,"FW,AM",90,11,17,64.7,179,50,5,9,55.6,3,3,100.0,2,2,100.0,0,0.0,0.0,0,2,1,0,4,Match Report
5,2019-09-21,Sat,Matchweek 6,Home,L 0–2,Everton,Sheffield Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
7,2019-10-05,Sat,Matchweek 8,Away,L 0–1,Everton,Burnley,Y,FW,73,3,12,25.0,40,16,2,6,33.3,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Match Report
8,2019-10-19,Sat,Matchweek 9,Home,W 2–0,Everton,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
11,2019-11-09,Sat,Matchweek 12,Away,W 2–1,Everton,Southampton,N,FW,17,6,9,66.7,88,10,4,6,66.7,1,1,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,Match Report
16,2019-12-15,Sun,Matchweek 17,Away,D 1–1,Everton,Manchester Utd,Y,"FW,RM",90,13,22,59.1,178,40,6,12,50.0,3,5,60.0,1,1,100.0,0,0.0,0.0,0,2,0,0,4,Match Report
17,2019-12-21,Sat,Matchweek 18,Home,D 0–0,Everton,Arsenal,Y,FW,90,20,28,71.4,315,76,12,16,75.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0,2,2,0,4,Match Report
18,2019-12-26,Thu,Matchweek 19,Home,W 1–0,Everton,Burnley,Y,FW,90,11,15,73.3,151,63,5,7,71.4,3,5,60.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2,Match Report
19,2019-12-28,Sat,Matchweek 20,Away,W 2–1,Everton,Newcastle Utd,Y,FW,90,18,26,69.2,242,60,11,15,73.3,5,7,71.4,1,2,50.0,0,0.9,0.1,5,4,0,0,2,Match Report
21,2020-01-11,Sat,Matchweek 22,Home,W 1–0,Everton,Brighton,Y,FW,90,11,18,61.1,136,33,7,10,70.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0,5,0,0,1,Match Report
22,2020-01-18,Sat,Matchweek 23,Away,D 1–1,Everton,West Ham,Y,FW,90,20,27,74.1,249,55,12,16,75.0,7,8,87.5,0,1,0.0,0,0.0,0.0,0,2,0,0,1,Match Report
23,2020-01-21,Tue,Matchweek 24,Home,D 2–2,Everton,Newcastle Utd,Y,FW,90,18,22,81.8,267,47,12,12,100.0,2,4,50.0,3,3,100.0,0,0.1,0.1,3,0,1,1,1,Match Report
25,2020-02-08,Sat,Matchweek 26,Home,W 3–1,Everton,Crystal Palace,Y,FW,90,9,21,42.9,90,23,5,11,45.5,2,6,33.3,0,1,0.0,1,0.1,0.0,1,1,0,0,1,Match Report
26,2020-02-23,Sun,Matchweek 27,Away,L 2–3,Everton,Arsenal,Y,FW,90,8,15,53.3,105,14,6,9,66.7,1,3,33.3,1,1,100.0,0,0.0,0.0,0,0,1,1,0,Match Report
28,2020-03-08,Sun,Matchweek 29,Away,L 0–4,Everton,Chelsea,Y,FW,75,8,11,72.7,155,50,5,8,62.5,1,1,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,2,Match Report
29,2020-06-21,Sun,Matchweek 30,Home,D 0–0,Everton,Liverpool,Y,FW,89,11,19,57.9,141,49,8,12,66.7,1,1,100.0,1,1,100.0,0,0.1,0.0,1,2,1,0,2,Match Report
30,2020-06-24,Wed,Matchweek 31,Away,W 1–0,Everton,Norwich City,Y,FW,90,14,26,53.8,175,48,8,14,57.1,3,6,50.0,1,1,100.0,0,0.0,0.0,0,2,0,0,2,Match Report
31,2020-07-01,Wed,Matchweek 32,Home,W 2–1,Everton,Leicester City,Y,FW,90,17,29,58.6,168,18,15,23,65.2,2,5,40.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2,Match Report
32,2020-07-06,Mon,Matchweek 33,Away,L 0–1,Everton,Tottenham,Y,FW,90,13,18,72.2,242,82,9,10,90.0,1,4,25.0,3,4,75.0,0,0.0,0.0,0,3,0,0,2,Match Report
34,2020-07-12,Sun,Matchweek 35,Away,L 0–3,Everton,Wolves,Y,FW,90,9,15,60.0,116,13,5,7,71.4,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Match Report
35,2020-07-16,Thu,Matchweek 36,Home,D 1–1,Everton,Aston Villa,Y,FW,90,13,19,68.4,196,63,7,9,77.8,4,6,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,3,Match Report
36,2020-07-20,Mon,Matchweek 37,Away,W 1–0,Everton,Sheffield Utd,Y,FW,90,9,13,69.2,101,38,7,9,77.8,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,2,0,2,Match Report
