,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-10,Sat,Matchweek 1,Away,D 0–0,Everton,Crystal Palace,Y,CB,90,66,71,93.0,1431,415,20,22,90.9,29,30,96.7,15,17,88.2,0,0.0,0.0,0,2,0,0,7,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,W 1–0,Everton,Watford,Y,CB,90,24,35,68.6,451,152,7,9,77.8,11,11,100.0,4,11,36.4,0,0.0,0.0,0,0,0,0,0,Match Report
2,2019-08-23,Fri,Matchweek 3,Away,L 0–2,Everton,Aston Villa,Y,CB,90,62,74,83.8,1180,427,24,26,92.3,26,33,78.8,9,12,75.0,0,0.0,0.0,0,4,0,0,6,Match Report
3,2019-09-01,Sun,Matchweek 4,Home,W 3–2,Everton,Wolves,Y,CB,90,35,47,74.5,765,275,11,13,84.6,16,20,80.0,8,13,61.5,0,0.0,0.0,0,3,0,0,8,Match Report
4,2019-09-15,Sun,Matchweek 5,Away,L 1–3,Everton,Bournemouth,Y,CB,90,51,56,91.1,1156,327,14,16,87.5,25,27,92.6,12,13,92.3,0,0.0,0.0,0,3,0,0,6,Match Report
5,2019-09-21,Sat,Matchweek 6,Home,L 0–2,Everton,Sheffield Utd,Y,CB,90,56,67,83.6,1242,385,13,15,86.7,34,40,85.0,9,10,90.0,0,0.0,0.0,0,3,0,0,2,Match Report
6,2019-09-28,Sat,Matchweek 7,Home,L 1–3,Everton,Manchester City,Y,CB,90,37,41,90.2,744,299,15,15,100.0,15,16,93.8,6,8,75.0,0,0.0,0.0,0,2,0,0,4,Match Report
7,2019-10-05,Sat,Matchweek 8,Away,L 0–1,Everton,Burnley,Y,CB,90,55,71,77.5,1159,344,13,17,76.5,33,37,89.2,8,16,50.0,0,0.0,0.0,0,3,0,0,7,Match Report
8,2019-10-19,Sat,Matchweek 9,Home,W 2–0,Everton,West Ham,Y,CB,89,25,34,73.5,646,157,3,5,60.0,15,17,88.2,7,11,63.6,0,0.0,0.0,0,0,0,0,2,Match Report
10,2019-11-03,Sun,Matchweek 11,Home,D 1–1,Everton,Tottenham,Y,CB,90,34,40,85.0,788,220,8,8,100.0,15,19,78.9,9,10,90.0,0,0.0,0.0,0,1,0,0,1,Match Report
