,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
1,2019-08-17,Sat,Matchweek 2,Home,L 1–2,Southampton,Liverpool,Y,GK,90,9,22,40.9,369,302,1,1,100.0,1,1,100.0,7,20,35.0,0,0.0,0.0,0,2,0,0,0,Match Report
2,2019-08-24,Sat,Matchweek 3,Away,W 2–0,Southampton,Brighton,Y,GK,90,14,28,50.0,432,333,3,3,100.0,5,5,100.0,6,20,30.0,0,0.0,0.0,0,0,0,0,0,Match Report
3,2019-08-31,Sat,Matchweek 4,Home,D 1–1,Southampton,Manchester Utd,Y,GK,90,13,29,44.8,351,274,5,5,100.0,3,3,100.0,5,21,23.8,0,0.0,0.0,0,0,0,0,0,Match Report
4,2019-09-14,Sat,Matchweek 5,Away,W 1–0,Southampton,Sheffield Utd,Y,GK,90,20,32,62.5,608,462,7,7,100.0,7,7,100.0,6,18,33.3,0,0.0,0.0,0,2,1,0,0,Match Report
5,2019-09-20,Fri,Matchweek 6,Home,L 1–3,Southampton,Bournemouth,Y,GK,90,13,21,61.9,294,181,5,5,100.0,5,5,100.0,3,11,27.3,0,0.0,0.0,0,0,0,0,0,Match Report
6,2019-09-28,Sat,Matchweek 7,Away,L 1–2,Southampton,Tottenham,Y,GK,90,12,15,80.0,300,210,4,4,100.0,5,5,100.0,3,6,50.0,0,0.0,0.0,0,1,0,0,0,Match Report
7,2019-10-06,Sun,Matchweek 8,Home,L 1–4,Southampton,Chelsea,Y,GK,90,10,32,31.3,297,231,5,5,100.0,1,1,100.0,4,26,15.4,0,0.0,0.0,0,0,0,0,0,Match Report
8,2019-10-19,Sat,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,GK,90,9,27,33.3,252,208,2,2,100.0,5,5,100.0,2,20,10.0,0,0.0,0.0,0,0,0,0,0,Match Report
10,2019-11-02,Sat,Matchweek 11,Away,L 1–2,Southampton,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
11,2019-11-09,Sat,Matchweek 12,Home,L 1–2,Southampton,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
